instance,instance_source,well,folder_label,variable,role,unit_raw,unit_resolved,unit_canonical,n_rows,extent_s,coverage,valid_fraction,whole_life_distinct,n_gaps,gap_classes,longest_gap_s,n_good,n_uncertain,n_bad,unmapped_codes,clipped_fraction,censored,duplicate_timestamps,non_monotonic_positions,dst_transitions,edge_slack_s,flatline_verdict,flatline_fired_signals,flatline_signal_evidence,final_distinct,final_std,stall_s,ref_p99_change_interval_s,ref_p05_distinct,n_reference_windows,refusal_type,refusal_message
WELL-00008_20170701180222,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21161,21160,1.000000,0.829876,1,0,,,17561,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170701180222,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21161,21160,1.000000,0.829876,1,0,,,17561,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170701180222,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21161,21160,1.000000,1.000000,4085,0,,,21161,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 23s | distinct_value_count_vs_p05=789 distinct values vs reference p05 245.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,789,789.347,0,23,245.85,4,,
WELL-00008_20170701230246,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21280,21279,1.000000,0.830827,1,0,,,17680,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170701230246,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21280,21279,1.000000,0.830827,1,0,,,17680,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170701230246,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21280,21279,1.000000,1.000000,4421,0,,,21280,0,0,,,false,0,0,0,0,FIRED,distinct_value_count_vs_p05,time_since_last_actual_change=stall 0s vs own p99 23s | distinct_value_count_vs_p05=357 distinct values vs reference p05 488.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,357,5220.29,0,23,488.9,4,,
WELL-00008_20170702040135,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21292,21291,1.000000,0.830922,1,0,,,17692,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170702040135,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21292,21291,1.000000,0.830922,1,0,,,17692,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170702040135,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21292,21291,1.000000,1.000000,5349,0,,,21292,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 24s | distinct_value_count_vs_p05=1323 distinct values vs reference p05 486.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1323,10165.5,0,24.21,486.9,4,,
WELL-00008_20170702090222,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21316,21315,1.000000,0.831113,1,0,,,17716,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170702090222,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21316,21315,1.000000,0.831113,1,0,,,17716,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170702090222,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21316,21315,1.000000,1.000000,5493,0,,,21316,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 34s vs own p99 12s | distinct_value_count_vs_p05=929 distinct values vs reference p05 513.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,929,7123.7,34,12.04,513.85,4,,
WELL-00008_20170702140532,REAL,WELL-00008,0,LABEL_class,MODE,,false,,20960,20959,1.000000,0.828244,1,0,,,17360,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170702140532,REAL,WELL-00008,0,LABEL_state,MODE,,false,,20960,20959,1.000000,0.828244,1,0,,,17360,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170702140532,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,20960,20959,1.000000,1.000000,4511,0,,,20960,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 147s vs own p99 34s | distinct_value_count_vs_p05=882 distinct values vs reference p05 771.5 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,882,13813.8,147,34,771.55,4,,
WELL-00008_20170702190135,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21280,21279,1.000000,0.830827,1,0,,,17680,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170702190135,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21280,21279,1.000000,0.830827,1,0,,,17680,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170702190135,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21280,21279,1.000000,1.000000,5876,0,,,21280,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 23s | distinct_value_count_vs_p05=1056 distinct values vs reference p05 929.4 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1056,4584.44,0,23,929.4,4,,
WELL-00008_20170703000445,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21220,21219,1.000000,0.830349,1,0,,,17620,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170703000445,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21220,21219,1.000000,0.830349,1,0,,,17620,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170703000445,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21220,21219,1.000000,1.000000,8354,0,,,21220,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 12s | distinct_value_count_vs_p05=1682 distinct values vs reference p05 333.1 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1682,24432.1,0,12,333.1,4,,
WELL-00008_20170703050123,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21327,21326,1.000000,0.831200,1,0,,,17727,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170703050123,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21327,21326,1.000000,0.831200,1,0,,,17727,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170703050123,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21327,21326,1.000000,1.000000,5576,0,,,21327,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 1s vs own p99 23s | distinct_value_count_vs_p05=1232 distinct values vs reference p05 585.8 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1232,9904.82,1,23,585.8,4,,
WELL-00008_20170816130222,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21233,21232,1.000000,0.830453,1,0,,,17633,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170816130222,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21233,21232,1.000000,0.830453,1,0,,,17633,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170816130222,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21233,21232,1.000000,1.000000,940,0,,,21233,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 438s vs own p99 45s | distinct_value_count_vs_p05=27 distinct values vs reference p05 109.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,27,1337.57,438,45,108.95,4,,
WELL-00008_20170816180321,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21269,21268,1.000000,0.830740,1,0,,,17669,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170816180321,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21269,21268,1.000000,0.830740,1,0,,,17669,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170816180321,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21269,21268,1.000000,1.000000,742,0,,,21269,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 196s vs own p99 34s | distinct_value_count_vs_p05=82 distinct values vs reference p05 60.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,82,1334.54,196,34,59.95,4,,
WELL-00008_20170816230146,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21388,21387,1.000000,0.831681,1,0,,,17788,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170816230146,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21388,21387,1.000000,0.831681,1,0,,,17788,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170816230146,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21388,21387,1.000000,1.000000,622,0,,,21388,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 67s | distinct_value_count_vs_p05=444 distinct values vs reference p05 50.5 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,444,1371.29,0,67,50.55,4,,
WELL-00008_20170817040135,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21304,21303,1.000000,0.831018,1,0,,,17704,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170817040135,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21304,21303,1.000000,0.831018,1,0,,,17704,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170817040135,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21304,21303,1.000000,1.000000,3224,0,,,21304,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 23s | distinct_value_count_vs_p05=372 distinct values vs reference p05 347.8 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,372,2750.58,0,23,347.8,4,,
WELL-00008_20170817090246,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21102,21101,1.000000,0.829400,1,0,,,17502,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170817090246,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21102,21101,1.000000,0.829400,1,0,,,17502,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170817090246,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21102,21101,1.000000,1.000000,2449,0,,,21102,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 49s vs own p99 34s | distinct_value_count_vs_p05=1117 distinct values vs reference p05 187.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1117,3133.34,49,34,187.9,4,,
WELL-00008_20170817140222,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21292,21291,1.000000,0.830922,1,0,,,17692,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170817140222,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21292,21291,1.000000,0.830922,1,0,,,17692,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170817140222,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21292,21291,1.000000,1.000000,1941,0,,,21292,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 912s vs own p99 34s | distinct_value_count_vs_p05=409 distinct values vs reference p05 138.2 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,409,1082.59,912,34,138.2,4,,
WELL-00008_20170817190123,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21351,21350,1.000000,0.831390,1,0,,,17751,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170817190123,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21351,21350,1.000000,0.831390,1,0,,,17751,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170817190123,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21351,21350,1.000000,1.000000,847,0,,,21351,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 91s vs own p99 45s | distinct_value_count_vs_p05=102 distinct values vs reference p05 40.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,102,1083.04,91,45,40.85,4,,
WELL-00008_20170818000222,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21328,21327,1.000000,0.831208,1,0,,,17728,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818000222,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21328,21327,1.000000,0.831208,1,0,,,17728,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818000222,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21328,21327,1.000000,1.000000,653,0,,,21328,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 56s | distinct_value_count_vs_p05=199 distinct values vs reference p05 73.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,199,1400.97,0,56,73.9,4,,
WELL-00008_20170818050210,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21280,21279,1.000000,0.830827,1,0,,,17680,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818050210,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21280,21279,1.000000,0.830827,1,0,,,17680,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818050210,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21280,21279,1.000000,1.000000,2348,0,,,21280,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 45s | distinct_value_count_vs_p05=621 distinct values vs reference p05 155.8 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,621,544.297,0,45,155.75,4,,
WELL-00008_20170818100258,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21197,21196,1.000000,0.830165,1,0,,,17597,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818100258,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21197,21196,1.000000,0.830165,1,0,,,17597,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818100258,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21197,21196,1.000000,1.000000,3996,0,,,21197,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 21s vs own p99 12s | distinct_value_count_vs_p05=467 distinct values vs reference p05 566.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,467,1421.43,21,12,566.05,4,,
WELL-00008_20170818150123,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21351,21350,1.000000,0.831390,1,0,,,17751,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818150123,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21351,21350,1.000000,0.831390,1,0,,,17751,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818150123,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21351,21350,1.000000,1.000000,1699,0,,,21351,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 18s vs own p99 45s | distinct_value_count_vs_p05=438 distinct values vs reference p05 150.2 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,438,2199.82,18,45,150.25,4,,
WELL-00008_20170818200310,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21315,21314,1.000000,0.831105,1,0,,,17715,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818200310,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21315,21314,1.000000,0.831105,1,0,,,17715,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170818200310,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21315,21314,1.000000,1.000000,2700,0,,,21315,0,0,,,false,0,0,0,0,FIRED,distinct_value_count_vs_p05,time_since_last_actual_change=stall 0s vs own p99 23s | distinct_value_count_vs_p05=342 distinct values vs reference p05 457.5 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,342,947.19,0,23,457.5,4,,
WELL-00008_20170819010123,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21422,21421,1.000000,0.831948,1,0,,,17822,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170819010123,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21422,21421,1.000000,0.831948,1,0,,,17822,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170819010123,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21422,21421,1.000000,1.000000,2517,0,,,21422,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 152s vs own p99 23s | distinct_value_count_vs_p05=196 distinct values vs reference p05 224.7 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,196,3325.85,152,23,224.7,4,,
WELL-00008_20170819060246,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21244,21243,1.000000,0.830540,1,0,,,17644,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170819060246,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21244,21243,1.000000,0.830540,1,0,,,17644,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170819060246,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21244,21243,1.000000,1.000000,2049,0,,,21244,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 522s vs own p99 45s | distinct_value_count_vs_p05=374 distinct values vs reference p05 161.2 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,374,2913.39,522,45,161.15,4,,
WELL-00008_20170819110210,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21292,21291,1.000000,0.830922,1,0,,,17692,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170819110210,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21292,21291,1.000000,0.830922,1,0,,,17692,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170819110210,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21292,21291,1.000000,1.000000,1168,0,,,21292,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 34s | distinct_value_count_vs_p05=192 distinct values vs reference p05 85.8 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,192,1302.52,0,34,85.8,4,,
WELL-00008_20170914010321,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21304,21303,1.000000,0.831018,1,0,,,17704,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170914010321,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21304,21303,1.000000,0.831018,1,0,,,17704,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170914010321,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21304,21303,1.000000,1.000000,1366,0,,,21304,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 16s vs own p99 45s | distinct_value_count_vs_p05=274 distinct values vs reference p05 153.4 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,274,5295.14,16,45,153.45,4,,
WELL-00008_20170914060222,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21280,21279,1.000000,0.830827,1,0,,,17680,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170914060222,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21280,21279,1.000000,0.830827,1,0,,,17680,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170914060222,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21280,21279,1.000000,1.000000,3138,0,,,21280,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 3s vs own p99 53s | distinct_value_count_vs_p05=385 distinct values vs reference p05 323.1 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,385,9287.53,3,52.59,323.15,4,,
WELL-00008_20170914110246,REAL,WELL-00008,0,LABEL_class,MODE,,false,,21233,21232,1.000000,0.830453,1,0,,,17633,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170914110246,REAL,WELL-00008,0,LABEL_state,MODE,,false,,21233,21232,1.000000,0.830453,1,0,,,17633,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00008_20170914110246,REAL,WELL-00008,0,P-JUS-CKGL,PV,Pa,true,pascals,21233,21232,1.000000,1.000000,2294,0,,,21233,0,0,,,false,0,0,0,0,FIRED,distinct_value_count_vs_p05,time_since_last_actual_change=stall 0s vs own p99 56s | distinct_value_count_vs_p05=244 distinct values vs reference p05 338.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,244,6666.95,0,56,338.3,4,,
WELL-00009_20170313150804,REAL,WELL-00009,2,ESTADO-DHSV,MODE,,false,,10338,10337,1.000000,1.000000,2,0,,,10338,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,1,,
WELL-00009_20170313150804,REAL,WELL-00009,2,ESTADO-M1,MODE,,false,,10338,10337,1.000000,1.000000,1,0,,,10338,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,1,,
WELL-00009_20170313150804,REAL,WELL-00009,2,ESTADO-M2,MODE,,false,,10338,10337,1.000000,1.000000,1,0,,,10338,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,1,,
WELL-00009_20170313150804,REAL,WELL-00009,2,ESTADO-PXO,MODE,,false,,10338,10337,1.000000,1.000000,1,0,,,10338,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,1,,
