variant,detector,instance,well,folder_label,group,n_windows,n_stream,n_scored,n_refused,n_inf_windows,threshold,first_fault_position,n_pre,n_pre_fired,detected,delay_windows,refusal
unchecked,spc,WELL-00002_20170212190429,WELL-00002,0,normal,4,1,1,0,0,68.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170213000322,WELL-00002,0,normal,4,1,1,0,0,81.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170213050225,WELL-00002,0,normal,4,1,1,0,0,115.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170213100344,WELL-00002,0,normal,4,1,1,0,0,35.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170213150107,WELL-00002,0,normal,4,1,1,0,0,118.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170213200214,WELL-00002,0,normal,4,1,1,0,0,71.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170214010118,WELL-00002,0,normal,4,1,1,0,0,46.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170214060141,WELL-00002,0,normal,4,1,1,0,0,79.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170214110056,WELL-00002,0,normal,4,1,1,0,0,64.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170214160044,WELL-00002,0,normal,4,1,1,0,0,155.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170214210322,WELL-00002,0,normal,4,1,1,0,0,176.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170215020259,WELL-00002,0,normal,4,1,1,0,0,118.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170215070056,WELL-00002,0,normal,4,1,1,0,0,92.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170215120214,WELL-00002,0,normal,4,1,1,0,0,53.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170215170118,WELL-00002,0,normal,4,1,1,0,0,43.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170215220129,WELL-00002,0,normal,4,1,1,0,0,120.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170216030141,WELL-00002,0,normal,4,1,1,0,0,137.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170216080118,WELL-00002,0,normal,4,1,1,0,0,114.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170216130152,WELL-00002,0,normal,4,1,1,0,0,53.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170216180214,WELL-00002,0,normal,4,1,1,0,0,83.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170216230107,WELL-00002,0,normal,4,1,1,0,0,110.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170217040451,WELL-00002,0,normal,4,1,1,0,0,69.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170217090355,WELL-00002,0,normal,4,1,1,0,0,42.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170217140248,WELL-00002,0,normal,4,1,1,0,0,167.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170217190225,WELL-00002,0,normal,4,1,1,0,0,178.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170218000237,WELL-00002,0,normal,4,1,1,0,0,76.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170218050225,WELL-00002,0,normal,4,1,1,0,0,108.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170218100022,WELL-00002,0,normal,4,1,1,0,0,80.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170218150214,WELL-00002,0,normal,4,1,1,0,0,56.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170219010033,WELL-00002,0,normal,4,1,1,0,0,140.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170219060129,WELL-00002,0,normal,4,1,1,0,0,122.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170219110152,WELL-00002,0,normal,4,1,1,0,0,116.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170219160203,WELL-00002,0,normal,4,1,1,0,0,182.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170219210214,WELL-00002,0,normal,4,1,1,0,0,77.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170307190031,WELL-00002,0,normal,4,1,1,0,0,93.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170308000103,WELL-00002,0,normal,4,1,1,0,0,62.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170308050042,WELL-00002,0,normal,4,1,1,0,0,150.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170308100124,WELL-00002,0,normal,4,1,1,0,0,59.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170308150353,WELL-00002,0,normal,4,1,1,0,0,189.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170308200218,WELL-00002,0,normal,4,1,1,0,0,39.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170309010218,WELL-00002,0,normal,4,1,1,0,0,103.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170309060218,WELL-00002,0,normal,4,1,1,0,0,102.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170309110156,WELL-00002,0,normal,4,1,1,0,0,120.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170309160218,WELL-00002,0,normal,4,1,1,0,0,69.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170309210207,WELL-00002,0,normal,4,1,1,0,0,199.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170310020146,WELL-00002,0,normal,4,1,1,0,0,40.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170310070518,WELL-00002,0,normal,4,1,1,0,0,75.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170310120321,WELL-00002,0,normal,4,1,1,0,0,58.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170310170103,WELL-00002,0,normal,4,1,1,0,0,77.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170310220042,WELL-00002,0,normal,4,1,1,0,0,70.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170404020000,WELL-00002,0,normal,4,1,1,0,0,63.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170404070045,WELL-00002,0,normal,4,1,1,0,0,55.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170404120000,WELL-00002,0,normal,4,1,1,0,0,49.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170404170000,WELL-00002,0,normal,4,1,1,0,0,103.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170404220000,WELL-00002,0,normal,4,1,1,0,0,125.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170405030000,WELL-00002,0,normal,4,1,1,0,0,74.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170405080000,WELL-00002,0,normal,4,1,1,0,0,75.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170405130000,WELL-00002,0,normal,4,1,1,0,0,196.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170405180000,WELL-00002,0,normal,4,1,1,0,0,58.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170405230000,WELL-00002,0,normal,4,1,1,0,0,74.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170406040000,WELL-00002,0,normal,4,1,1,0,0,111.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170406090000,WELL-00002,0,normal,4,1,1,0,0,121.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170406140000,WELL-00002,0,normal,4,1,1,0,0,118.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170406190000,WELL-00002,0,normal,4,1,1,0,0,77.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170610230108,WELL-00002,0,normal,4,1,1,0,0,41.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170611040011,WELL-00002,0,normal,4,1,1,0,0,127.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170611090000,WELL-00002,0,normal,4,1,1,0,0,49.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170611140000,WELL-00002,0,normal,4,1,1,0,0,51.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170611190000,WELL-00002,0,normal,4,1,1,0,0,37.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170612000000,WELL-00002,0,normal,4,1,1,0,0,151.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170612050057,WELL-00002,0,normal,4,1,1,0,0,64.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170612100022,WELL-00002,0,normal,4,1,1,0,0,131.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170612150022,WELL-00002,0,normal,4,1,1,0,0,134.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170612200000,WELL-00002,0,normal,4,1,1,0,0,80.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170613010022,WELL-00002,0,normal,4,1,1,0,0,92.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170613060011,WELL-00002,0,normal,4,1,1,0,0,124.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170613110000,WELL-00002,0,normal,4,1,1,0,0,69.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170613160000,WELL-00002,0,normal,4,1,1,0,0,85.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170613210000,WELL-00002,0,normal,4,1,1,0,0,56.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170614020000,WELL-00002,0,normal,4,1,1,0,0,143.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170614070057,WELL-00002,0,normal,4,1,1,0,0,62.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170614120000,WELL-00002,0,normal,4,1,1,0,0,98.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170614170000,WELL-00002,0,normal,4,1,1,0,0,34.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170614220200,WELL-00002,0,normal,4,1,1,0,0,52.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170615030032,WELL-00002,0,normal,4,1,1,0,0,84.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170615080400,WELL-00002,0,normal,4,1,1,0,0,88.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170615130021,WELL-00002,0,normal,4,1,1,0,0,160.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170615180127,WELL-00002,0,normal,4,1,1,0,0,106.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170615230149,WELL-00002,0,normal,4,1,1,0,0,73.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170616040043,WELL-00002,0,normal,4,1,1,0,0,82.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170616090516,WELL-00002,0,normal,4,1,1,0,0,97.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170616140211,WELL-00002,0,normal,4,1,1,0,0,174.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170616190349,WELL-00002,0,normal,4,1,1,0,0,148.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170617000127,WELL-00002,0,normal,4,1,1,0,0,47.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170617050043,WELL-00002,0,normal,4,1,1,0,0,70.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170617100221,WELL-00002,0,normal,4,1,1,0,0,49.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170617150149,WELL-00002,0,normal,4,1,1,0,0,93.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170618010105,WELL-00002,0,normal,4,1,1,0,0,38.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170618060105,WELL-00002,0,normal,4,1,1,0,0,73.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170618110600,WELL-00002,0,normal,4,1,1,0,0,41.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170618160211,WELL-00002,0,normal,4,1,1,0,0,84.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170618210043,WELL-00002,0,normal,4,1,1,0,0,106.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170619020032,WELL-00002,0,normal,4,1,1,0,0,53.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170619070054,WELL-00002,0,normal,4,1,1,0,0,129.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170619120021,WELL-00002,0,normal,4,1,1,0,0,43.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170619170149,WELL-00002,0,normal,4,1,1,0,0,61.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170619220043,WELL-00002,0,normal,4,1,1,0,0,105.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170620030505,WELL-00002,0,normal,4,1,1,0,0,104.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170620080254,WELL-00002,0,normal,4,1,1,0,0,131.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170620130116,WELL-00002,0,normal,4,1,1,0,0,170.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170621020054,WELL-00002,0,normal,4,1,1,0,0,120.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170621070422,WELL-00002,0,normal,4,1,1,0,0,104.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170621120116,WELL-00002,0,normal,4,1,1,0,0,92.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170621170032,WELL-00002,0,normal,4,1,1,0,0,143.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170621220054,WELL-00002,0,normal,4,1,1,0,0,171.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170622030105,WELL-00002,0,normal,4,1,1,0,0,92.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170622080043,WELL-00002,0,normal,4,1,1,0,0,61.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170622130127,WELL-00002,0,normal,4,1,1,0,0,121.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170622180316,WELL-00002,0,normal,4,1,1,0,0,80.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170622230305,WELL-00002,0,normal,4,1,1,0,0,51.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170623040021,WELL-00002,0,normal,4,1,1,0,0,63.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170623090032,WELL-00002,0,normal,4,1,1,0,0,38.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170623140127,WELL-00002,0,normal,4,1,1,0,0,48.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170623190211,WELL-00002,0,normal,4,1,1,0,0,78.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170624000032,WELL-00002,0,normal,4,1,1,0,0,107.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170624050127,WELL-00002,0,normal,4,1,1,0,0,58.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170624100021,WELL-00002,0,normal,4,1,1,0,0,104.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170624150054,WELL-00002,0,normal,4,1,1,0,0,50.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170624200211,WELL-00002,0,normal,4,1,1,0,0,47.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170625010200,WELL-00002,0,normal,4,1,1,0,0,99.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170625060243,WELL-00002,0,normal,4,1,1,0,0,87.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170625110032,WELL-00002,0,normal,4,1,1,0,0,69.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170625160232,WELL-00002,0,normal,4,1,1,0,0,103.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170625210127,WELL-00002,0,normal,4,1,1,0,0,62.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170626020043,WELL-00002,0,normal,4,1,1,0,0,37.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170626070149,WELL-00002,0,normal,4,1,1,0,0,200.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170626120032,WELL-00002,0,normal,4,1,1,0,0,226.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170626170138,WELL-00002,0,normal,4,1,1,0,0,67.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170626220316,WELL-00002,0,normal,4,1,1,0,0,82.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170804200000,WELL-00002,0,normal,4,1,1,0,0,110.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170805010000,WELL-00002,0,normal,4,1,1,0,0,53.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170805060000,WELL-00002,0,normal,4,1,1,0,0,115.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170805110000,WELL-00002,0,normal,4,1,1,0,0,28.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170805160000,WELL-00002,0,normal,4,1,1,0,0,85.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170805210000,WELL-00002,0,normal,4,1,1,0,0,77.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170806020000,WELL-00002,0,normal,4,1,1,0,0,83.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170806070000,WELL-00002,0,normal,4,1,1,0,0,43.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170806120000,WELL-00002,0,normal,4,1,1,0,0,36.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170806170000,WELL-00002,0,normal,4,1,1,0,0,60.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170806220000,WELL-00002,0,normal,4,1,1,0,0,24.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170807030000,WELL-00002,0,normal,4,1,1,0,0,58.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170807080000,WELL-00002,0,normal,4,1,1,0,0,88.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170807130000,WELL-00002,0,normal,4,1,1,0,0,54.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170807180000,WELL-00002,0,normal,4,1,1,0,0,70.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170807230000,WELL-00002,0,normal,4,1,1,0,0,43.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170808040000,WELL-00002,0,normal,4,1,1,0,0,45.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170808090000,WELL-00002,0,normal,4,1,1,0,0,49.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170808140000,WELL-00002,0,normal,4,1,1,0,0,70.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170808190026,WELL-00002,0,normal,4,1,1,0,0,78.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170809000000,WELL-00002,0,normal,4,1,1,0,0,128.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170809050000,WELL-00002,0,normal,4,1,1,0,0,139.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170809100000,WELL-00002,0,normal,4,1,1,0,0,37.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170809150026,WELL-00002,0,normal,4,1,1,0,0,92.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170809200000,WELL-00002,0,normal,4,1,1,0,0,111.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170810010026,WELL-00002,0,normal,4,1,1,0,0,87.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170810060000,WELL-00002,0,normal,4,1,1,0,0,28.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170810110000,WELL-00002,0,normal,4,1,1,0,0,65.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170810160000,WELL-00002,0,normal,4,1,1,0,0,144.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170810210000,WELL-00002,0,normal,4,1,1,0,0,82.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170811020000,WELL-00002,0,normal,4,1,1,0,0,63.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170811070000,WELL-00002,0,normal,4,1,1,0,0,55.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170811120000,WELL-00002,0,normal,4,1,1,0,0,76.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170811170000,WELL-00002,0,normal,4,1,1,0,0,124.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170811220000,WELL-00002,0,normal,4,1,1,0,0,95.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170812030000,WELL-00002,0,normal,4,1,1,0,0,75.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170812080000,WELL-00002,0,normal,4,1,1,0,0,41.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170812130000,WELL-00002,0,normal,4,1,1,0,0,60.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170812180000,WELL-00002,0,normal,4,1,1,0,0,72.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170812230000,WELL-00002,0,normal,4,1,1,0,0,91.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170813040000,WELL-00002,0,normal,4,1,1,0,0,165.0,,1.0,0.0,,,
unchecked,spc,WELL-00002_20170813090000,WELL-00002,0,normal,4,1,1,0,0,48.0,,1.0,1.0,,,
unchecked,spc,WELL-00002_20170813140000,WELL-00002,0,normal,4,1,1,0,0,26.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170514000000,WELL-00003,0,normal,4,1,1,0,0,11.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170514050000,WELL-00003,0,normal,4,1,1,0,0,54.0,,1.0,0.0,,,
unchecked,spc,WELL-00003_20170514100000,WELL-00003,0,normal,4,1,1,0,0,11.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170514150000,WELL-00003,0,normal,4,1,1,0,0,19.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170807090000,WELL-00003,0,normal,4,1,1,0,0,9.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170812010116,WELL-00003,0,normal,4,1,1,0,0,14.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170812060038,WELL-00003,0,normal,4,1,1,0,0,36.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170812110000,WELL-00003,0,normal,4,1,1,0,0,30.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170812160025,WELL-00003,0,normal,4,1,1,0,0,16.0,,1.0,0.0,,,
unchecked,spc,WELL-00003_20170812210116,WELL-00003,0,normal,4,1,1,0,0,14.0,,1.0,0.0,,,
unchecked,spc,WELL-00003_20170813020000,WELL-00003,0,normal,4,1,1,0,0,18.0,,1.0,0.0,,,
unchecked,spc,WELL-00003_20170813070105,WELL-00003,0,normal,4,1,1,0,0,88.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170813120131,WELL-00003,0,normal,4,1,1,0,0,52.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170813170118,WELL-00003,0,normal,4,1,1,0,0,26.0,,1.0,0.0,,,
unchecked,spc,WELL-00003_20170820220053,WELL-00003,0,normal,4,1,1,0,0,30.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170821030114,WELL-00003,0,normal,4,1,1,0,0,13.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170821080300,WELL-00003,0,normal,4,1,1,0,0,62.0,,1.0,0.0,,,
unchecked,spc,WELL-00003_20170821130207,WELL-00003,0,normal,4,1,1,0,0,24.0,,1.0,0.0,,,
unchecked,spc,WELL-00003_20170914100000,WELL-00003,0,normal,4,1,1,0,0,34.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170914150000,WELL-00003,0,normal,4,1,1,0,0,41.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170914200000,WELL-00003,0,normal,4,1,1,0,0,23.0,,1.0,0.0,,,
unchecked,spc,WELL-00003_20170915010000,WELL-00003,0,normal,4,1,1,0,0,8.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170915060000,WELL-00003,0,normal,4,1,1,0,0,24.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170915110000,WELL-00003,0,normal,4,1,1,0,0,24.0,,1.0,1.0,,,
unchecked,spc,WELL-00003_20170915160000,WELL-00003,0,normal,4,1,1,0,0,48.0,,1.0,0.0,,,
unchecked,spc,WELL-00003_20170915210000,WELL-00003,0,normal,4,1,1,0,0,78.0,,1.0,0.0,,,
unchecked,spc,WELL-00005_20170331050014,WELL-00005,0,normal,4,1,1,0,0,48.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170331100000,WELL-00005,0,normal,4,1,1,0,0,9.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170331150000,WELL-00005,0,normal,4,1,1,0,0,9.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170331200112,WELL-00005,0,normal,4,1,1,0,0,52.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170401010000,WELL-00005,0,normal,4,1,1,0,0,111.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170401060000,WELL-00005,0,normal,4,1,1,0,0,19.0,,1.0,0.0,,,
unchecked,spc,WELL-00005_20170401110141,WELL-00005,0,normal,4,1,1,0,0,111.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170401160000,WELL-00005,0,normal,4,1,1,0,0,57.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170401210156,WELL-00005,0,normal,4,1,1,0,0,25.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170402020029,WELL-00005,0,normal,4,1,1,0,0,34.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170402070043,WELL-00005,0,normal,4,1,1,0,0,7.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170402120029,WELL-00005,0,normal,4,1,1,0,0,46.0,,1.0,0.0,,,
unchecked,spc,WELL-00005_20170402170043,WELL-00005,0,normal,4,1,1,0,0,22.0,,1.0,0.0,,,
unchecked,spc,WELL-00005_20170402220127,WELL-00005,0,normal,4,1,1,0,0,16.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170403030000,WELL-00005,0,normal,4,1,1,0,0,55.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170403080000,WELL-00005,0,normal,4,1,1,0,0,51.0,,1.0,0.0,,,
unchecked,spc,WELL-00005_20170403130000,WELL-00005,0,normal,4,1,1,0,0,72.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170403180000,WELL-00005,0,normal,4,1,1,0,0,36.0,,1.0,1.0,,,
unchecked,spc,WELL-00005_20170403230043,WELL-00005,0,normal,4,1,1,0,0,48.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170206210031,WELL-00006,0,normal,4,1,1,0,0,181.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170207020135,WELL-00006,0,normal,4,1,1,0,0,61.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170207070124,WELL-00006,0,normal,4,1,1,0,0,193.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170207120228,WELL-00006,0,normal,4,1,1,0,0,164.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170207170042,WELL-00006,0,normal,4,1,1,0,0,131.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170207220207,WELL-00006,0,normal,4,1,1,0,0,141.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170208030124,WELL-00006,0,normal,4,1,1,0,0,123.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170208080053,WELL-00006,0,normal,4,1,1,0,0,86.0,,1.0,1.0,,,
