experiment,folder,tag,n_samples,n_good,first_timestamp,last_timestamp,calculation_basis,retrieval_mode,aggregate_type,stepped,quality_assumed,unit_raw,declared_rate_s,interval_median_s,interval_p05_s,interval_p95_s,coverage,n_gaps,longest_gap_s,n_duplicate_timestamps,distinct_count,mad,min,max,frozen_whole_record,zero_mad_whole_record,flatline_whole_record,flatline_windows_assessed,flatline_windows_fired
valve1__9,valve1,Temperature,1148,1148,2020-03-09T13:14:38+00:00,2020-03-09T13:34:38+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,1.0,1.0,0,,0,1111,0.4491,67.1179,70.382,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,1
valve1__9,valve1,Thermocouple,1148,1148,2020-03-09T13:14:38+00:00,2020-03-09T13:34:38+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,1.0,1.0,0,,0,653,0.0157,24.7226,24.8583,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,2
valve1__9,valve1,Voltage,1148,1148,2020-03-09T13:14:38+00:00,2020-03-09T13:34:38+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,1.0,1.0,0,,0,1125,6.387,204.263,254.576,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve1__9,valve1,Volume Flow RateRMS,1148,1148,2020-03-09T13:14:38+00:00,2020-03-09T13:34:38+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,1.0,1.0,0,,0,71,0.0181,26.0385,33.0,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,7
valve2__0,valve2,Accelerometer1RMS,1125,1125,2020-03-09T15:56:30+00:00,2020-03-09T16:16:29+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1079,0.0002,0.0267,0.0307,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__0,valve2,Accelerometer2RMS,1125,1125,2020-03-09T15:56:30+00:00,2020-03-09T16:16:29+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1103,0.0007,0.0366,0.0422,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__0,valve2,Current,1125,1125,2020-03-09T15:56:30+00:00,2020-03-09T16:16:29+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1123,0.2305,0.3883,1.5433,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__0,valve2,Pressure,1125,1125,2020-03-09T15:56:30+00:00,2020-03-09T16:16:29+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,6,0.0,-0.9291,0.7106,False,True,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,3
valve2__0,valve2,Temperature,1125,1125,2020-03-09T15:56:30+00:00,2020-03-09T16:16:29+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1100,0.5131,65.089,70.4748,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,2
valve2__0,valve2,Thermocouple,1125,1125,2020-03-09T15:56:30+00:00,2020-03-09T16:16:29+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,704,0.0253,24.2635,24.4028,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__0,valve2,Voltage,1125,1125,2020-03-09T15:56:30+00:00,2020-03-09T16:16:29+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1109,6.35,204.595,255.169,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__0,valve2,Volume Flow RateRMS,1125,1125,2020-03-09T15:56:30+00:00,2020-03-09T16:16:29+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,43,0.0368,31.0,33.0,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,2
valve2__1,valve2,Accelerometer1RMS,1063,1063,2020-03-09T16:16:30+00:00,2020-03-09T16:36:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,0.9467,1,64.0,0,1021,0.0002,0.0265,0.0286,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),18,0
valve2__1,valve2,Accelerometer2RMS,1063,1063,2020-03-09T16:16:30+00:00,2020-03-09T16:36:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,0.9467,1,64.0,0,1046,0.0008,0.037,0.0431,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),18,1
valve2__1,valve2,Current,1063,1063,2020-03-09T16:16:30+00:00,2020-03-09T16:36:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,0.9467,1,64.0,0,1061,0.2158,0.3941,1.5467,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),18,1
valve2__1,valve2,Pressure,1063,1063,2020-03-09T16:16:30+00:00,2020-03-09T16:36:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,0.9467,1,64.0,0,7,0.0,-0.9291,1.0385,False,True,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),18,3
valve2__1,valve2,Temperature,1063,1063,2020-03-09T16:16:30+00:00,2020-03-09T16:36:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,0.9467,1,64.0,0,1034,0.5549,66.2019,69.0982,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),18,0
valve2__1,valve2,Thermocouple,1063,1063,2020-03-09T16:16:30+00:00,2020-03-09T16:36:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,0.9467,1,64.0,0,571,0.012,24.217,24.3323,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),18,3
valve2__1,valve2,Voltage,1063,1063,2020-03-09T16:16:30+00:00,2020-03-09T16:36:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,0.9467,1,64.0,0,1050,6.7,203.658,254.125,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),18,1
valve2__1,valve2,Volume Flow RateRMS,1063,1063,2020-03-09T16:16:30+00:00,2020-03-09T16:36:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,0.9467,1,64.0,0,71,0.0394,28.04,33.0,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),18,2
valve2__2,valve2,Accelerometer1RMS,1129,1129,2020-03-09T16:36:31+00:00,2020-03-09T16:56:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1068,0.0002,0.0265,0.0313,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__2,valve2,Accelerometer2RMS,1129,1129,2020-03-09T16:36:31+00:00,2020-03-09T16:56:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1117,0.0009,0.0364,0.0435,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__2,valve2,Current,1129,1129,2020-03-09T16:36:31+00:00,2020-03-09T16:56:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1127,0.2222,0.3836,1.5258,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__2,valve2,Pressure,1129,1129,2020-03-09T16:36:31+00:00,2020-03-09T16:56:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,6,0.0,-0.6011,1.0385,False,True,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,2
valve2__2,valve2,Temperature,1129,1129,2020-03-09T16:36:31+00:00,2020-03-09T16:56:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1097,0.5312,65.705,69.3339,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__2,valve2,Thermocouple,1129,1129,2020-03-09T16:36:31+00:00,2020-03-09T16:56:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,638,0.0212,24.1471,24.2554,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,1
valve2__2,valve2,Voltage,1129,1129,2020-03-09T16:36:31+00:00,2020-03-09T16:56:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,1104,5.619,204.164,254.734,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,0
valve2__2,valve2,Volume Flow RateRMS,1129,1129,2020-03-09T16:36:31+00:00,2020-03-09T16:56:30+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,54,0.0409,30.0,32.9603,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),19,7
valve2__3,valve2,Accelerometer1RMS,995,995,2020-03-09T16:56:31+00:00,2020-03-09T17:14:09+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,957,0.0002,0.0267,0.0284,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),16,0
valve2__3,valve2,Accelerometer2RMS,995,995,2020-03-09T16:56:31+00:00,2020-03-09T17:14:09+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,983,0.0009,0.0361,0.0429,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),16,0
valve2__3,valve2,Current,995,995,2020-03-09T16:56:31+00:00,2020-03-09T17:14:09+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,992,0.2312,0.3865,1.5369,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),16,0
valve2__3,valve2,Pressure,995,995,2020-03-09T16:56:31+00:00,2020-03-09T17:14:09+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,6,0.0,-0.9291,0.7106,False,True,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),16,4
valve2__3,valve2,Temperature,995,995,2020-03-09T16:56:31+00:00,2020-03-09T17:14:09+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,980,0.646,66.1078,69.8322,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),16,0
valve2__3,valve2,Thermocouple,995,995,2020-03-09T16:56:31+00:00,2020-03-09T17:14:09+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,597,0.0182,24.0962,24.2047,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),16,0
valve2__3,valve2,Voltage,995,995,2020-03-09T16:56:31+00:00,2020-03-09T17:14:09+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,976,5.936,203.891,253.83,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),16,0
valve2__3,valve2,Volume Flow RateRMS,995,995,2020-03-09T16:56:31+00:00,2020-03-09T17:14:09+00:00,TIME_WEIGHTED,RECORDED,NONE,False,True,,,1.0,1.0,2.0,1.0,0,,0,64,0.0439,28.0,32.9581,False,False,flatline verdict: NOT ASSESSED (no evaluable signal (no reference history / no coupled tag)),16,6
