window_key,experiment,folder,window_index,role,window_start,window_end,n_rows,n_anomaly_rows,label,label_majority,changepoint_in_window,group
valve1__13:11,valve1__13,valve1,11,stream,2020-03-09T14:45:41+00:00,2020-03-09T14:46:41+00:00,57,57,1,1,True,labelled
valve1__13:12,valve1__13,valve1,12,stream,2020-03-09T14:46:41+00:00,2020-03-09T14:47:41+00:00,57,57,1,1,False,labelled
valve1__13:13,valve1__13,valve1,13,stream,2020-03-09T14:47:41+00:00,2020-03-09T14:48:41+00:00,57,57,1,1,False,labelled
valve1__13:14,valve1__13,valve1,14,stream,2020-03-09T14:48:41+00:00,2020-03-09T14:49:41+00:00,57,57,1,1,False,labelled
valve1__13:15,valve1__13,valve1,15,stream,2020-03-09T14:49:41+00:00,2020-03-09T14:50:41+00:00,57,57,1,1,False,labelled
valve1__13:16,valve1__13,valve1,16,stream,2020-03-09T14:50:41+00:00,2020-03-09T14:51:41+00:00,57,57,1,1,True,labelled
valve1__13:17,valve1__13,valve1,17,stream,2020-03-09T14:51:41+00:00,2020-03-09T14:52:41+00:00,57,0,0,0,True,labelled
valve1__13:18,valve1__13,valve1,18,stream,2020-03-09T14:52:41+00:00,2020-03-09T14:53:41+00:00,57,0,0,0,False,labelled
valve1__13:19,valve1__13,valve1,19,stream,2020-03-09T14:53:41+00:00,2020-03-09T14:54:41+00:00,57,0,0,0,False,labelled
valve1__14:0,valve1__14,valve1,0,baseline,2020-03-09T14:54:41+00:00,2020-03-09T14:55:41+00:00,57,0,0,0,False,labelled
valve1__14:1,valve1__14,valve1,1,baseline,2020-03-09T14:55:41+00:00,2020-03-09T14:56:41+00:00,57,0,0,0,False,labelled
valve1__14:2,valve1__14,valve1,2,baseline,2020-03-09T14:56:41+00:00,2020-03-09T14:57:41+00:00,56,0,0,0,False,labelled
valve1__14:3,valve1__14,valve1,3,stream,2020-03-09T14:57:41+00:00,2020-03-09T14:58:41+00:00,57,0,0,0,False,labelled
valve1__14:4,valve1__14,valve1,4,stream,2020-03-09T14:58:41+00:00,2020-03-09T14:59:41+00:00,57,0,0,0,False,labelled
valve1__14:5,valve1__14,valve1,5,stream,2020-03-09T14:59:41+00:00,2020-03-09T15:00:41+00:00,57,0,0,0,False,labelled
valve1__14:6,valve1__14,valve1,6,stream,2020-03-09T15:00:41+00:00,2020-03-09T15:01:41+00:00,57,0,0,0,False,labelled
valve1__14:7,valve1__14,valve1,7,stream,2020-03-09T15:01:41+00:00,2020-03-09T15:02:41+00:00,57,0,0,0,False,labelled
valve1__14:8,valve1__14,valve1,8,stream,2020-03-09T15:02:41+00:00,2020-03-09T15:03:41+00:00,57,0,0,0,False,labelled
valve1__14:9,valve1__14,valve1,9,stream,2020-03-09T15:03:41+00:00,2020-03-09T15:04:41+00:00,57,0,0,0,False,labelled
valve1__14:10,valve1__14,valve1,10,stream,2020-03-09T15:04:41+00:00,2020-03-09T15:05:41+00:00,57,57,1,1,True,labelled
valve1__14:11,valve1__14,valve1,11,stream,2020-03-09T15:05:41+00:00,2020-03-09T15:06:41+00:00,57,57,1,1,True,labelled
valve1__14:12,valve1__14,valve1,12,stream,2020-03-09T15:06:41+00:00,2020-03-09T15:07:41+00:00,57,57,1,1,False,labelled
valve1__14:13,valve1__14,valve1,13,stream,2020-03-09T15:07:41+00:00,2020-03-09T15:08:41+00:00,57,57,1,1,False,labelled
valve1__14:14,valve1__14,valve1,14,stream,2020-03-09T15:08:41+00:00,2020-03-09T15:09:41+00:00,57,57,1,1,False,labelled
valve1__14:15,valve1__14,valve1,15,stream,2020-03-09T15:09:41+00:00,2020-03-09T15:10:41+00:00,57,57,1,1,False,labelled
valve1__14:16,valve1__14,valve1,16,stream,2020-03-09T15:10:41+00:00,2020-03-09T15:11:41+00:00,57,57,1,1,True,labelled
valve1__14:17,valve1__14,valve1,17,stream,2020-03-09T15:11:41+00:00,2020-03-09T15:12:41+00:00,57,0,0,0,True,labelled
valve1__14:18,valve1__14,valve1,18,stream,2020-03-09T15:12:41+00:00,2020-03-09T15:13:41+00:00,57,0,0,0,False,labelled
valve1__14:19,valve1__14,valve1,19,stream,2020-03-09T15:13:41+00:00,2020-03-09T15:14:41+00:00,57,0,0,0,False,labelled
valve1__15:0,valve1__15,valve1,0,baseline,2020-03-09T15:14:41+00:00,2020-03-09T15:15:41+00:00,56,0,0,0,False,labelled
valve1__15:1,valve1__15,valve1,1,baseline,2020-03-09T15:15:41+00:00,2020-03-09T15:16:41+00:00,58,0,0,0,False,labelled
valve1__15:2,valve1__15,valve1,2,baseline,2020-03-09T15:16:41+00:00,2020-03-09T15:17:41+00:00,57,0,0,0,False,labelled
valve1__15:3,valve1__15,valve1,3,stream,2020-03-09T15:17:41+00:00,2020-03-09T15:18:41+00:00,58,0,0,0,False,labelled
valve1__15:4,valve1__15,valve1,4,stream,2020-03-09T15:18:41+00:00,2020-03-09T15:19:41+00:00,57,0,0,0,False,labelled
valve1__15:5,valve1__15,valve1,5,stream,2020-03-09T15:19:41+00:00,2020-03-09T15:20:41+00:00,58,0,0,0,False,labelled
valve1__15:6,valve1__15,valve1,6,stream,2020-03-09T15:20:41+00:00,2020-03-09T15:21:41+00:00,57,0,0,0,False,labelled
valve1__15:7,valve1__15,valve1,7,stream,2020-03-09T15:21:41+00:00,2020-03-09T15:22:41+00:00,58,0,0,0,False,labelled
valve1__15:8,valve1__15,valve1,8,stream,2020-03-09T15:22:41+00:00,2020-03-09T15:23:41+00:00,57,0,0,0,False,labelled
valve1__15:9,valve1__15,valve1,9,stream,2020-03-09T15:23:41+00:00,2020-03-09T15:24:41+00:00,58,0,0,0,False,labelled
valve1__15:10,valve1__15,valve1,10,stream,2020-03-09T15:24:41+00:00,2020-03-09T15:25:41+00:00,57,57,1,1,True,labelled
valve1__15:11,valve1__15,valve1,11,stream,2020-03-09T15:25:41+00:00,2020-03-09T15:26:41+00:00,58,58,1,1,True,labelled
valve1__15:12,valve1__15,valve1,12,stream,2020-03-09T15:26:41+00:00,2020-03-09T15:27:41+00:00,57,57,1,1,False,labelled
valve1__15:13,valve1__15,valve1,13,stream,2020-03-09T15:27:41+00:00,2020-03-09T15:28:41+00:00,58,58,1,1,False,labelled
valve1__15:14,valve1__15,valve1,14,stream,2020-03-09T15:28:41+00:00,2020-03-09T15:29:41+00:00,58,58,1,1,False,labelled
valve1__15:15,valve1__15,valve1,15,stream,2020-03-09T15:29:41+00:00,2020-03-09T15:30:41+00:00,57,57,1,1,False,labelled
valve1__15:16,valve1__15,valve1,16,stream,2020-03-09T15:30:41+00:00,2020-03-09T15:31:41+00:00,58,58,1,1,True,labelled
valve1__15:17,valve1__15,valve1,17,stream,2020-03-09T15:31:41+00:00,2020-03-09T15:32:41+00:00,57,1,1,0,True,labelled
valve1__15:18,valve1__15,valve1,18,stream,2020-03-09T15:32:41+00:00,2020-03-09T15:33:41+00:00,58,0,0,0,False,labelled
valve1__15:19,valve1__15,valve1,19,stream,2020-03-09T15:33:41+00:00,2020-03-09T15:34:41+00:00,57,0,0,0,False,labelled
valve1__15:20,valve1__15,valve1,20,stream,2020-03-09T15:34:41+00:00,2020-03-09T15:35:41+00:00,1,0,0,0,False,labelled
valve1__2:0,valve1__2,valve1,0,baseline,2020-03-09T10:54:34+00:00,2020-03-09T10:55:34+00:00,58,0,0,0,False,labelled
valve1__2:1,valve1__2,valve1,1,baseline,2020-03-09T10:55:34+00:00,2020-03-09T10:56:34+00:00,57,0,0,0,False,labelled
valve1__2:2,valve1__2,valve1,2,baseline,2020-03-09T10:56:34+00:00,2020-03-09T10:57:34+00:00,58,0,0,0,False,labelled
valve1__2:3,valve1__2,valve1,3,stream,2020-03-09T10:57:34+00:00,2020-03-09T10:58:34+00:00,57,0,0,0,False,labelled
valve1__2:4,valve1__2,valve1,4,stream,2020-03-09T10:58:34+00:00,2020-03-09T10:59:34+00:00,57,0,0,0,False,labelled
valve1__2:5,valve1__2,valve1,5,stream,2020-03-09T10:59:34+00:00,2020-03-09T11:00:34+00:00,58,0,0,0,False,labelled
valve1__2:6,valve1__2,valve1,6,stream,2020-03-09T11:00:34+00:00,2020-03-09T11:01:34+00:00,57,0,0,0,False,labelled
valve1__2:7,valve1__2,valve1,7,stream,2020-03-09T11:01:34+00:00,2020-03-09T11:02:34+00:00,58,0,0,0,False,labelled
valve1__2:8,valve1__2,valve1,8,stream,2020-03-09T11:02:34+00:00,2020-03-09T11:03:34+00:00,57,0,0,0,False,labelled
valve1__2:9,valve1__2,valve1,9,stream,2020-03-09T11:03:34+00:00,2020-03-09T11:04:34+00:00,49,0,0,0,False,labelled
valve1__2:10,valve1__2,valve1,10,stream,2020-03-09T11:04:34+00:00,2020-03-09T11:05:34+00:00,0,0,0,0,False,labelled
valve1__2:11,valve1__2,valve1,11,stream,2020-03-09T11:05:34+00:00,2020-03-09T11:06:34+00:00,51,51,1,1,True,labelled
valve1__2:12,valve1__2,valve1,12,stream,2020-03-09T11:06:34+00:00,2020-03-09T11:07:34+00:00,57,57,1,1,False,labelled
valve1__2:13,valve1__2,valve1,13,stream,2020-03-09T11:07:34+00:00,2020-03-09T11:08:34+00:00,57,57,1,1,False,labelled
valve1__2:14,valve1__2,valve1,14,stream,2020-03-09T11:08:34+00:00,2020-03-09T11:09:34+00:00,57,57,1,1,False,labelled
valve1__2:15,valve1__2,valve1,15,stream,2020-03-09T11:09:34+00:00,2020-03-09T11:10:34+00:00,58,58,1,1,False,labelled
valve1__2:16,valve1__2,valve1,16,stream,2020-03-09T11:10:34+00:00,2020-03-09T11:11:34+00:00,57,57,1,1,True,labelled
valve1__2:17,valve1__2,valve1,17,stream,2020-03-09T11:11:34+00:00,2020-03-09T11:12:34+00:00,57,0,0,0,True,labelled
valve1__2:18,valve1__2,valve1,18,stream,2020-03-09T11:12:34+00:00,2020-03-09T11:13:34+00:00,58,0,0,0,False,labelled
valve1__2:19,valve1__2,valve1,19,stream,2020-03-09T11:13:34+00:00,2020-03-09T11:14:34+00:00,57,0,0,0,False,labelled
valve1__3:0,valve1__3,valve1,0,baseline,2020-03-09T11:14:34+00:00,2020-03-09T11:15:34+00:00,57,0,0,0,False,labelled
valve1__3:1,valve1__3,valve1,1,baseline,2020-03-09T11:15:34+00:00,2020-03-09T11:16:34+00:00,58,0,0,0,False,labelled
valve1__3:2,valve1__3,valve1,2,baseline,2020-03-09T11:16:34+00:00,2020-03-09T11:17:34+00:00,57,0,0,0,False,labelled
valve1__3:3,valve1__3,valve1,3,stream,2020-03-09T11:17:34+00:00,2020-03-09T11:18:34+00:00,57,0,0,0,False,labelled
valve1__3:4,valve1__3,valve1,4,stream,2020-03-09T11:18:34+00:00,2020-03-09T11:19:34+00:00,57,0,0,0,False,labelled
valve1__3:5,valve1__3,valve1,5,stream,2020-03-09T11:19:34+00:00,2020-03-09T11:20:34+00:00,57,0,0,0,False,labelled
valve1__3:6,valve1__3,valve1,6,stream,2020-03-09T11:20:34+00:00,2020-03-09T11:21:34+00:00,57,0,0,0,False,labelled
valve1__3:7,valve1__3,valve1,7,stream,2020-03-09T11:21:34+00:00,2020-03-09T11:22:34+00:00,58,0,0,0,False,labelled
valve1__3:8,valve1__3,valve1,8,stream,2020-03-09T11:22:34+00:00,2020-03-09T11:23:34+00:00,57,0,0,0,False,labelled
valve1__3:9,valve1__3,valve1,9,stream,2020-03-09T11:23:34+00:00,2020-03-09T11:24:34+00:00,58,0,0,0,False,labelled
valve1__3:10,valve1__3,valve1,10,stream,2020-03-09T11:24:34+00:00,2020-03-09T11:25:34+00:00,57,57,1,1,True,labelled
valve1__3:11,valve1__3,valve1,11,stream,2020-03-09T11:25:34+00:00,2020-03-09T11:26:34+00:00,58,58,1,1,True,labelled
valve1__3:12,valve1__3,valve1,12,stream,2020-03-09T11:26:34+00:00,2020-03-09T11:27:34+00:00,57,57,1,1,False,labelled
valve1__3:13,valve1__3,valve1,13,stream,2020-03-09T11:27:34+00:00,2020-03-09T11:28:34+00:00,57,57,1,1,False,labelled
valve1__3:14,valve1__3,valve1,14,stream,2020-03-09T11:28:34+00:00,2020-03-09T11:29:34+00:00,58,58,1,1,False,labelled
valve1__3:15,valve1__3,valve1,15,stream,2020-03-09T11:29:34+00:00,2020-03-09T11:30:34+00:00,57,57,1,1,False,labelled
valve1__3:16,valve1__3,valve1,16,stream,2020-03-09T11:30:34+00:00,2020-03-09T11:31:34+00:00,58,58,1,1,True,labelled
valve1__3:17,valve1__3,valve1,17,stream,2020-03-09T11:31:34+00:00,2020-03-09T11:32:34+00:00,57,2,1,0,True,labelled
valve1__3:18,valve1__3,valve1,18,stream,2020-03-09T11:32:34+00:00,2020-03-09T11:33:34+00:00,57,0,0,0,False,labelled
valve1__3:19,valve1__3,valve1,19,stream,2020-03-09T11:33:34+00:00,2020-03-09T11:34:34+00:00,57,0,0,0,False,labelled
valve1__3:20,valve1__3,valve1,20,stream,2020-03-09T11:34:34+00:00,2020-03-09T11:35:34+00:00,2,0,0,0,False,labelled
valve1__4:0,valve1__4,valve1,0,baseline,2020-03-09T11:34:36+00:00,2020-03-09T11:35:36+00:00,58,0,0,0,False,labelled
valve1__4:1,valve1__4,valve1,1,baseline,2020-03-09T11:35:36+00:00,2020-03-09T11:36:36+00:00,57,0,0,0,False,labelled
valve1__4:2,valve1__4,valve1,2,baseline,2020-03-09T11:36:36+00:00,2020-03-09T11:37:36+00:00,58,0,0,0,False,labelled
valve1__4:3,valve1__4,valve1,3,stream,2020-03-09T11:37:36+00:00,2020-03-09T11:38:36+00:00,56,0,0,0,False,labelled
valve1__4:4,valve1__4,valve1,4,stream,2020-03-09T11:38:36+00:00,2020-03-09T11:39:36+00:00,58,0,0,0,False,labelled
valve1__4:5,valve1__4,valve1,5,stream,2020-03-09T11:39:36+00:00,2020-03-09T11:40:36+00:00,57,0,0,0,False,labelled
valve1__4:6,valve1__4,valve1,6,stream,2020-03-09T11:40:36+00:00,2020-03-09T11:41:36+00:00,58,0,0,0,False,labelled
valve1__4:7,valve1__4,valve1,7,stream,2020-03-09T11:41:36+00:00,2020-03-09T11:42:36+00:00,57,0,0,0,False,labelled
valve1__4:8,valve1__4,valve1,8,stream,2020-03-09T11:42:36+00:00,2020-03-09T11:43:36+00:00,57,0,0,0,False,labelled
valve1__4:9,valve1__4,valve1,9,stream,2020-03-09T11:43:36+00:00,2020-03-09T11:44:36+00:00,57,0,0,0,False,labelled
valve1__4:10,valve1__4,valve1,10,stream,2020-03-09T11:44:36+00:00,2020-03-09T11:45:36+00:00,58,58,1,1,True,labelled
valve1__4:11,valve1__4,valve1,11,stream,2020-03-09T11:45:36+00:00,2020-03-09T11:46:36+00:00,7,7,1,1,True,labelled
valve1__4:12,valve1__4,valve1,12,stream,2020-03-09T11:46:36+00:00,2020-03-09T11:47:36+00:00,56,56,1,1,False,labelled
valve1__4:13,valve1__4,valve1,13,stream,2020-03-09T11:47:36+00:00,2020-03-09T11:48:36+00:00,56,56,1,1,False,labelled
valve1__4:14,valve1__4,valve1,14,stream,2020-03-09T11:48:36+00:00,2020-03-09T11:49:36+00:00,58,58,1,1,False,labelled
valve1__4:15,valve1__4,valve1,15,stream,2020-03-09T11:49:36+00:00,2020-03-09T11:50:36+00:00,57,57,1,1,False,labelled
valve1__4:16,valve1__4,valve1,16,stream,2020-03-09T11:50:36+00:00,2020-03-09T11:51:36+00:00,57,57,1,1,True,labelled
valve1__4:17,valve1__4,valve1,17,stream,2020-03-09T11:51:36+00:00,2020-03-09T11:52:36+00:00,58,0,0,0,True,labelled
valve1__4:18,valve1__4,valve1,18,stream,2020-03-09T11:52:36+00:00,2020-03-09T11:53:36+00:00,58,0,0,0,False,labelled
valve1__4:19,valve1__4,valve1,19,stream,2020-03-09T11:53:36+00:00,2020-03-09T11:54:36+00:00,57,0,0,0,False,labelled
valve1__5:0,valve1__5,valve1,0,baseline,2020-03-09T11:54:36+00:00,2020-03-09T11:55:36+00:00,58,0,0,0,False,labelled
valve1__5:1,valve1__5,valve1,1,baseline,2020-03-09T11:55:36+00:00,2020-03-09T11:56:36+00:00,57,0,0,0,False,labelled
valve1__5:2,valve1__5,valve1,2,baseline,2020-03-09T11:56:36+00:00,2020-03-09T11:57:36+00:00,58,0,0,0,False,labelled
valve1__5:3,valve1__5,valve1,3,stream,2020-03-09T11:57:36+00:00,2020-03-09T11:58:36+00:00,58,0,0,0,False,labelled
valve1__5:4,valve1__5,valve1,4,stream,2020-03-09T11:58:36+00:00,2020-03-09T11:59:36+00:00,57,0,0,0,False,labelled
valve1__5:5,valve1__5,valve1,5,stream,2020-03-09T11:59:36+00:00,2020-03-09T12:00:36+00:00,58,0,0,0,False,labelled
valve1__5:6,valve1__5,valve1,6,stream,2020-03-09T12:00:36+00:00,2020-03-09T12:01:36+00:00,58,0,0,0,False,labelled
valve1__5:7,valve1__5,valve1,7,stream,2020-03-09T12:01:36+00:00,2020-03-09T12:02:36+00:00,57,0,0,0,False,labelled
valve1__5:8,valve1__5,valve1,8,stream,2020-03-09T12:02:36+00:00,2020-03-09T12:03:36+00:00,58,0,0,0,False,labelled
valve1__5:9,valve1__5,valve1,9,stream,2020-03-09T12:03:36+00:00,2020-03-09T12:04:36+00:00,58,0,0,0,False,labelled
valve1__5:10,valve1__5,valve1,10,stream,2020-03-09T12:04:36+00:00,2020-03-09T12:05:36+00:00,58,58,1,1,True,labelled
valve1__5:11,valve1__5,valve1,11,stream,2020-03-09T12:05:36+00:00,2020-03-09T12:06:36+00:00,57,57,1,1,True,labelled
valve1__5:12,valve1__5,valve1,12,stream,2020-03-09T12:06:36+00:00,2020-03-09T12:07:36+00:00,58,58,1,1,False,labelled
valve1__5:13,valve1__5,valve1,13,stream,2020-03-09T12:07:36+00:00,2020-03-09T12:08:36+00:00,58,58,1,1,False,labelled
valve1__5:14,valve1__5,valve1,14,stream,2020-03-09T12:08:36+00:00,2020-03-09T12:09:36+00:00,57,57,1,1,False,labelled
valve1__5:15,valve1__5,valve1,15,stream,2020-03-09T12:09:36+00:00,2020-03-09T12:10:36+00:00,58,58,1,1,False,labelled
valve1__5:16,valve1__5,valve1,16,stream,2020-03-09T12:10:36+00:00,2020-03-09T12:11:36+00:00,57,57,1,1,True,labelled
valve1__5:17,valve1__5,valve1,17,stream,2020-03-09T12:11:36+00:00,2020-03-09T12:12:36+00:00,58,0,0,0,True,labelled
valve1__5:18,valve1__5,valve1,18,stream,2020-03-09T12:12:36+00:00,2020-03-09T12:13:36+00:00,58,0,0,0,False,labelled
valve1__5:19,valve1__5,valve1,19,stream,2020-03-09T12:13:36+00:00,2020-03-09T12:14:36+00:00,58,0,0,0,False,labelled
valve1__6:0,valve1__6,valve1,0,baseline,2020-03-09T12:14:36+00:00,2020-03-09T12:15:36+00:00,57,0,0,0,False,labelled
valve1__6:1,valve1__6,valve1,1,baseline,2020-03-09T12:15:36+00:00,2020-03-09T12:16:36+00:00,58,0,0,0,False,labelled
valve1__6:2,valve1__6,valve1,2,baseline,2020-03-09T12:16:36+00:00,2020-03-09T12:17:36+00:00,58,0,0,0,False,labelled
valve1__6:3,valve1__6,valve1,3,stream,2020-03-09T12:17:36+00:00,2020-03-09T12:18:36+00:00,57,0,0,0,False,labelled
valve1__6:4,valve1__6,valve1,4,stream,2020-03-09T12:18:36+00:00,2020-03-09T12:19:36+00:00,58,0,0,0,False,labelled
valve1__6:5,valve1__6,valve1,5,stream,2020-03-09T12:19:36+00:00,2020-03-09T12:20:36+00:00,57,0,0,0,False,labelled
valve1__6:6,valve1__6,valve1,6,stream,2020-03-09T12:20:36+00:00,2020-03-09T12:21:36+00:00,58,0,0,0,False,labelled
valve1__6:7,valve1__6,valve1,7,stream,2020-03-09T12:21:36+00:00,2020-03-09T12:22:36+00:00,58,0,0,0,False,labelled
valve1__6:8,valve1__6,valve1,8,stream,2020-03-09T12:22:36+00:00,2020-03-09T12:23:36+00:00,57,0,0,0,False,labelled
valve1__6:9,valve1__6,valve1,9,stream,2020-03-09T12:23:36+00:00,2020-03-09T12:24:36+00:00,58,0,0,0,False,labelled
valve1__6:10,valve1__6,valve1,10,stream,2020-03-09T12:24:36+00:00,2020-03-09T12:25:36+00:00,58,58,1,1,True,labelled
valve1__6:11,valve1__6,valve1,11,stream,2020-03-09T12:25:36+00:00,2020-03-09T12:26:36+00:00,58,58,1,1,True,labelled
valve1__6:12,valve1__6,valve1,12,stream,2020-03-09T12:26:36+00:00,2020-03-09T12:27:36+00:00,57,57,1,1,False,labelled
valve1__6:13,valve1__6,valve1,13,stream,2020-03-09T12:27:36+00:00,2020-03-09T12:28:36+00:00,58,58,1,1,False,labelled
valve1__6:14,valve1__6,valve1,14,stream,2020-03-09T12:28:36+00:00,2020-03-09T12:29:36+00:00,58,58,1,1,False,labelled
valve1__6:15,valve1__6,valve1,15,stream,2020-03-09T12:29:36+00:00,2020-03-09T12:30:36+00:00,57,57,1,1,False,labelled
valve1__6:16,valve1__6,valve1,16,stream,2020-03-09T12:30:36+00:00,2020-03-09T12:31:36+00:00,58,58,1,1,True,labelled
valve1__6:17,valve1__6,valve1,17,stream,2020-03-09T12:31:36+00:00,2020-03-09T12:32:36+00:00,58,1,1,0,True,labelled
valve1__6:18,valve1__6,valve1,18,stream,2020-03-09T12:32:36+00:00,2020-03-09T12:33:36+00:00,58,0,0,0,False,labelled
valve1__6:19,valve1__6,valve1,19,stream,2020-03-09T12:33:36+00:00,2020-03-09T12:34:36+00:00,58,0,0,0,False,labelled
valve1__7:0,valve1__7,valve1,0,baseline,2020-03-09T12:34:37+00:00,2020-03-09T12:35:37+00:00,58,0,0,0,False,labelled
valve1__7:1,valve1__7,valve1,1,baseline,2020-03-09T12:35:37+00:00,2020-03-09T12:36:37+00:00,58,0,0,0,False,labelled
valve1__7:2,valve1__7,valve1,2,baseline,2020-03-09T12:36:37+00:00,2020-03-09T12:37:37+00:00,58,0,0,0,False,labelled
valve1__7:3,valve1__7,valve1,3,stream,2020-03-09T12:37:37+00:00,2020-03-09T12:38:37+00:00,58,0,0,0,False,labelled
valve1__7:4,valve1__7,valve1,4,stream,2020-03-09T12:38:37+00:00,2020-03-09T12:39:37+00:00,57,0,0,0,False,labelled
valve1__7:5,valve1__7,valve1,5,stream,2020-03-09T12:39:37+00:00,2020-03-09T12:40:37+00:00,58,0,0,0,False,labelled
valve1__7:6,valve1__7,valve1,6,stream,2020-03-09T12:40:37+00:00,2020-03-09T12:41:37+00:00,57,0,0,0,False,labelled
valve1__7:7,valve1__7,valve1,7,stream,2020-03-09T12:41:37+00:00,2020-03-09T12:42:37+00:00,58,0,0,0,False,labelled
valve1__7:8,valve1__7,valve1,8,stream,2020-03-09T12:42:37+00:00,2020-03-09T12:43:37+00:00,58,0,0,0,False,labelled
valve1__7:9,valve1__7,valve1,9,stream,2020-03-09T12:43:37+00:00,2020-03-09T12:44:37+00:00,58,0,0,0,False,labelled
valve1__7:10,valve1__7,valve1,10,stream,2020-03-09T12:44:37+00:00,2020-03-09T12:45:37+00:00,57,57,1,1,True,labelled
valve1__7:11,valve1__7,valve1,11,stream,2020-03-09T12:45:37+00:00,2020-03-09T12:46:37+00:00,58,58,1,1,True,labelled
valve1__7:12,valve1__7,valve1,12,stream,2020-03-09T12:46:37+00:00,2020-03-09T12:47:37+00:00,58,58,1,1,False,labelled
valve1__7:13,valve1__7,valve1,13,stream,2020-03-09T12:47:37+00:00,2020-03-09T12:48:37+00:00,58,58,1,1,False,labelled
valve1__7:14,valve1__7,valve1,14,stream,2020-03-09T12:48:37+00:00,2020-03-09T12:49:37+00:00,57,57,1,1,False,labelled
valve1__7:15,valve1__7,valve1,15,stream,2020-03-09T12:49:37+00:00,2020-03-09T12:50:37+00:00,58,58,1,1,False,labelled
valve1__7:16,valve1__7,valve1,16,stream,2020-03-09T12:50:37+00:00,2020-03-09T12:51:37+00:00,58,58,1,1,True,labelled
valve1__7:17,valve1__7,valve1,17,stream,2020-03-09T12:51:37+00:00,2020-03-09T12:52:37+00:00,19,1,1,0,True,labelled
valve1__7:18,valve1__7,valve1,18,stream,2020-03-09T12:52:37+00:00,2020-03-09T12:53:37+00:00,34,0,0,0,False,labelled
valve1__7:19,valve1__7,valve1,19,stream,2020-03-09T12:53:37+00:00,2020-03-09T12:54:37+00:00,58,0,0,0,False,labelled
valve1__7:20,valve1__7,valve1,20,stream,2020-03-09T12:54:37+00:00,2020-03-09T12:55:37+00:00,1,0,0,0,False,labelled
valve1__8:0,valve1__8,valve1,0,baseline,2020-03-09T12:54:39+00:00,2020-03-09T12:55:39+00:00,57,0,0,0,False,labelled
valve1__8:1,valve1__8,valve1,1,baseline,2020-03-09T12:55:39+00:00,2020-03-09T12:56:39+00:00,57,0,0,0,False,labelled
valve1__8:2,valve1__8,valve1,2,baseline,2020-03-09T12:56:39+00:00,2020-03-09T12:57:39+00:00,57,0,0,0,False,labelled
valve1__8:3,valve1__8,valve1,3,stream,2020-03-09T12:57:39+00:00,2020-03-09T12:58:39+00:00,58,0,0,0,False,labelled
valve1__8:4,valve1__8,valve1,4,stream,2020-03-09T12:58:39+00:00,2020-03-09T12:59:39+00:00,57,0,0,0,False,labelled
valve1__8:5,valve1__8,valve1,5,stream,2020-03-09T12:59:39+00:00,2020-03-09T13:00:39+00:00,57,0,0,0,False,labelled
valve1__8:6,valve1__8,valve1,6,stream,2020-03-09T13:00:39+00:00,2020-03-09T13:01:39+00:00,58,0,0,0,False,labelled
valve1__8:7,valve1__8,valve1,7,stream,2020-03-09T13:01:39+00:00,2020-03-09T13:02:39+00:00,57,0,0,0,False,labelled
valve1__8:8,valve1__8,valve1,8,stream,2020-03-09T13:02:39+00:00,2020-03-09T13:03:39+00:00,57,0,0,0,False,labelled
valve1__8:9,valve1__8,valve1,9,stream,2020-03-09T13:03:39+00:00,2020-03-09T13:04:39+00:00,58,1,1,0,True,labelled
valve1__8:10,valve1__8,valve1,10,stream,2020-03-09T13:04:39+00:00,2020-03-09T13:05:39+00:00,57,57,1,1,True,labelled
valve1__8:11,valve1__8,valve1,11,stream,2020-03-09T13:05:39+00:00,2020-03-09T13:06:39+00:00,57,57,1,1,False,labelled
valve1__8:12,valve1__8,valve1,12,stream,2020-03-09T13:06:39+00:00,2020-03-09T13:07:39+00:00,58,58,1,1,False,labelled
valve1__8:13,valve1__8,valve1,13,stream,2020-03-09T13:07:39+00:00,2020-03-09T13:08:39+00:00,57,57,1,1,False,labelled
valve1__8:14,valve1__8,valve1,14,stream,2020-03-09T13:08:39+00:00,2020-03-09T13:09:39+00:00,57,57,1,1,False,labelled
valve1__8:15,valve1__8,valve1,15,stream,2020-03-09T13:09:39+00:00,2020-03-09T13:10:39+00:00,57,57,1,1,True,labelled
valve1__8:16,valve1__8,valve1,16,stream,2020-03-09T13:10:39+00:00,2020-03-09T13:11:39+00:00,57,56,1,1,True,labelled
valve1__8:17,valve1__8,valve1,17,stream,2020-03-09T13:11:39+00:00,2020-03-09T13:12:39+00:00,58,0,0,0,False,labelled
valve1__8:18,valve1__8,valve1,18,stream,2020-03-09T13:12:39+00:00,2020-03-09T13:13:39+00:00,57,0,0,0,False,labelled
valve1__8:19,valve1__8,valve1,19,stream,2020-03-09T13:13:39+00:00,2020-03-09T13:14:39+00:00,56,0,0,0,False,labelled
valve1__9:0,valve1__9,valve1,0,baseline,2020-03-09T13:14:38+00:00,2020-03-09T13:15:38+00:00,58,0,0,0,False,labelled
valve1__9:1,valve1__9,valve1,1,baseline,2020-03-09T13:15:38+00:00,2020-03-09T13:16:38+00:00,57,0,0,0,False,labelled
valve1__9:2,valve1__9,valve1,2,baseline,2020-03-09T13:16:38+00:00,2020-03-09T13:17:38+00:00,57,0,0,0,False,labelled
