tool,experiment,tag,window_index,score
screen,valve1__2,Thermocouple,3,3.5616
screen,valve1__2,Thermocouple,4,2.9776
screen,valve1__2,Thermocouple,5,4.6556
screen,valve1__2,Thermocouple,6,8.3489
screen,valve1__2,Thermocouple,7,11.7049
screen,valve1__2,Thermocouple,8,7.7813
screen,valve1__2,Thermocouple,9,7.6415
screen,valve1__2,Thermocouple,11,8.4887
screen,valve1__2,Thermocouple,12,10.8659
screen,valve1__2,Thermocouple,13,10.3312
screen,valve1__2,Thermocouple,14,12.0833
screen,valve1__2,Thermocouple,15,13.3747
screen,valve1__2,Thermocouple,16,13.021
screen,valve1__2,Thermocouple,17,12.1573
screen,valve1__2,Thermocouple,18,13.2842
screen,valve1__2,Thermocouple,19,12.9634
screen,valve1__2,Voltage,0,3.0427
screen,valve1__2,Voltage,1,2.9017
screen,valve1__2,Voltage,2,3.0122
screen,valve1__2,Voltage,3,3.445
screen,valve1__2,Voltage,4,2.855
screen,valve1__2,Voltage,5,3.4668
screen,valve1__2,Voltage,6,3.1903
screen,valve1__2,Voltage,7,3.1165
screen,valve1__2,Voltage,8,3.1526
screen,valve1__2,Voltage,9,2.5427
screen,valve1__2,Voltage,11,3.1417
screen,valve1__2,Voltage,12,3.2784
screen,valve1__2,Voltage,13,3.1837
screen,valve1__2,Voltage,14,3.128
screen,valve1__2,Voltage,15,3.0393
screen,valve1__2,Voltage,16,2.799
screen,valve1__2,Voltage,17,2.9802
screen,valve1__2,Voltage,18,2.8565
screen,valve1__2,Voltage,19,3.1045
screen,valve1__2,Volume Flow RateRMS,0,1122.9147
screen,valve1__2,Volume Flow RateRMS,1,561.4011
screen,valve1__2,Volume Flow RateRMS,2,561.4011
screen,valve1__2,Volume Flow RateRMS,3,562.0756
screen,valve1__2,Volume Flow RateRMS,4,561.9632
screen,valve1__2,Volume Flow RateRMS,5,561.9632
screen,valve1__2,Volume Flow RateRMS,6,560.4456
screen,valve1__2,Volume Flow RateRMS,7,561.7946
screen,valve1__2,Volume Flow RateRMS,8,561.6822
screen,valve1__2,Volume Flow RateRMS,9,561.6822
screen,valve1__2,Volume Flow RateRMS,11,1120.6664
screen,valve1__2,Volume Flow RateRMS,12,1122.0716
screen,valve1__2,Volume Flow RateRMS,13,1122.0716
screen,valve1__2,Volume Flow RateRMS,14,561.4011
screen,valve1__2,Volume Flow RateRMS,15,561.4011
screen,valve1__2,Volume Flow RateRMS,16,561.4011
screen,valve1__2,Volume Flow RateRMS,17,561.1201
screen,valve1__2,Volume Flow RateRMS,18,561.0077
screen,valve1__2,Volume Flow RateRMS,19,561.0077
spc,valve1__2,Accelerometer1RMS,0,0.0
spc,valve1__2,Accelerometer1RMS,1,0.0
spc,valve1__2,Accelerometer1RMS,2,0.0
spc,valve1__2,Accelerometer1RMS,3,0.0
spc,valve1__2,Accelerometer1RMS,4,0.0
spc,valve1__2,Accelerometer1RMS,5,3.0
spc,valve1__2,Accelerometer1RMS,6,5.0
spc,valve1__2,Accelerometer1RMS,7,6.0
spc,valve1__2,Accelerometer1RMS,8,0.0
spc,valve1__2,Accelerometer1RMS,9,1.0
spc,valve1__2,Accelerometer1RMS,11,2.0
spc,valve1__2,Accelerometer1RMS,12,0.0
spc,valve1__2,Accelerometer1RMS,13,0.0
spc,valve1__2,Accelerometer1RMS,14,0.0
spc,valve1__2,Accelerometer1RMS,15,0.0
spc,valve1__2,Accelerometer1RMS,16,1.0
spc,valve1__2,Accelerometer1RMS,17,0.0
spc,valve1__2,Accelerometer1RMS,18,0.0
spc,valve1__2,Accelerometer1RMS,19,1.0
spc,valve1__2,Accelerometer2RMS,0,2.0
spc,valve1__2,Accelerometer2RMS,1,1.0
spc,valve1__2,Accelerometer2RMS,2,1.0
spc,valve1__2,Accelerometer2RMS,3,2.0
spc,valve1__2,Accelerometer2RMS,4,1.0
spc,valve1__2,Accelerometer2RMS,5,1.0
spc,valve1__2,Accelerometer2RMS,6,3.0
spc,valve1__2,Accelerometer2RMS,7,6.0
spc,valve1__2,Accelerometer2RMS,8,2.0
spc,valve1__2,Accelerometer2RMS,9,1.0
spc,valve1__2,Accelerometer2RMS,11,2.0
spc,valve1__2,Accelerometer2RMS,12,1.0
spc,valve1__2,Accelerometer2RMS,13,2.0
spc,valve1__2,Accelerometer2RMS,14,2.0
spc,valve1__2,Accelerometer2RMS,15,0.0
spc,valve1__2,Accelerometer2RMS,16,0.0
spc,valve1__2,Accelerometer2RMS,17,2.0
spc,valve1__2,Accelerometer2RMS,18,2.0
spc,valve1__2,Accelerometer2RMS,19,2.0
spc,valve1__2,Current,0,1.0
spc,valve1__2,Current,1,3.0
spc,valve1__2,Current,2,1.0
spc,valve1__2,Current,3,1.0
spc,valve1__2,Current,4,1.0
spc,valve1__2,Current,5,2.0
spc,valve1__2,Current,6,2.0
spc,valve1__2,Current,7,1.0
spc,valve1__2,Current,8,2.0
spc,valve1__2,Current,9,0.0
spc,valve1__2,Current,11,2.0
spc,valve1__2,Current,12,1.0
spc,valve1__2,Current,13,1.0
spc,valve1__2,Current,14,1.0
spc,valve1__2,Current,15,2.0
spc,valve1__2,Current,16,1.0
spc,valve1__2,Current,17,2.0
spc,valve1__2,Current,18,0.0
spc,valve1__2,Current,19,1.0
spc,valve1__2,Temperature,0,1.0
spc,valve1__2,Temperature,1,1.0
spc,valve1__2,Temperature,2,1.0
spc,valve1__2,Temperature,3,1.0
spc,valve1__2,Temperature,4,6.0
spc,valve1__2,Temperature,5,34.0
spc,valve1__2,Temperature,6,29.0
spc,valve1__2,Temperature,7,59.0
spc,valve1__2,Temperature,8,59.0
spc,valve1__2,Temperature,9,50.0
spc,valve1__2,Temperature,11,52.0
spc,valve1__2,Temperature,12,58.0
spc,valve1__2,Temperature,13,59.0
spc,valve1__2,Temperature,14,59.0
spc,valve1__2,Temperature,15,59.0
spc,valve1__2,Temperature,16,58.0
spc,valve1__2,Temperature,17,58.0
spc,valve1__2,Temperature,18,58.0
spc,valve1__2,Temperature,19,56.0
spc,valve1__2,Thermocouple,0,1.0
spc,valve1__2,Thermocouple,1,1.0
spc,valve1__2,Thermocouple,2,2.0
spc,valve1__2,Thermocouple,3,10.0
spc,valve1__2,Thermocouple,4,1.0
spc,valve1__2,Thermocouple,5,33.0
spc,valve1__2,Thermocouple,6,49.0
spc,valve1__2,Thermocouple,7,62.0
spc,valve1__2,Thermocouple,8,34.0
spc,valve1__2,Thermocouple,9,51.0
spc,valve1__2,Thermocouple,11,52.0
spc,valve1__2,Thermocouple,12,59.0
spc,valve1__2,Thermocouple,13,58.0
spc,valve1__2,Thermocouple,14,58.0
spc,valve1__2,Thermocouple,15,59.0
spc,valve1__2,Thermocouple,16,59.0
spc,valve1__2,Thermocouple,17,58.0
spc,valve1__2,Thermocouple,18,59.0
spc,valve1__2,Thermocouple,19,58.0
spc,valve1__2,Voltage,0,2.0
spc,valve1__2,Voltage,1,0.0
spc,valve1__2,Voltage,2,1.0
spc,valve1__2,Voltage,3,2.0
spc,valve1__2,Voltage,4,0.0
spc,valve1__2,Voltage,5,4.0
spc,valve1__2,Voltage,6,2.0
spc,valve1__2,Voltage,7,1.0
spc,valve1__2,Voltage,8,3.0
spc,valve1__2,Voltage,9,0.0
spc,valve1__2,Voltage,11,2.0
spc,valve1__2,Voltage,12,3.0
spc,valve1__2,Voltage,13,2.0
spc,valve1__2,Voltage,14,3.0
spc,valve1__2,Voltage,15,1.0
spc,valve1__2,Voltage,16,0.0
spc,valve1__2,Voltage,17,0.0
spc,valve1__2,Voltage,18,0.0
spc,valve1__2,Voltage,19,1.0
spc,valve1__2,Volume Flow RateRMS,0,33.0
spc,valve1__2,Volume Flow RateRMS,1,21.0
spc,valve1__2,Volume Flow RateRMS,2,17.0
spc,valve1__2,Volume Flow RateRMS,3,9.0
spc,valve1__2,Volume Flow RateRMS,4,9.0
spc,valve1__2,Volume Flow RateRMS,5,11.0
spc,valve1__2,Volume Flow RateRMS,6,16.0
spc,valve1__2,Volume Flow RateRMS,7,21.0
spc,valve1__2,Volume Flow RateRMS,8,11.0
spc,valve1__2,Volume Flow RateRMS,9,16.0
spc,valve1__2,Volume Flow RateRMS,11,38.0
spc,valve1__2,Volume Flow RateRMS,12,55.0
spc,valve1__2,Volume Flow RateRMS,13,47.0
spc,valve1__2,Volume Flow RateRMS,14,46.0
spc,valve1__2,Volume Flow RateRMS,15,43.0
spc,valve1__2,Volume Flow RateRMS,16,22.0
spc,valve1__2,Volume Flow RateRMS,17,13.0
spc,valve1__2,Volume Flow RateRMS,18,13.0
spc,valve1__2,Volume Flow RateRMS,19,14.0
screen,valve1__3,Accelerometer1RMS,0,1.5493
screen,valve1__3,Accelerometer1RMS,1,2.4413
screen,valve1__3,Accelerometer1RMS,2,2.8943
screen,valve1__3,Accelerometer1RMS,3,1.6735
screen,valve1__3,Accelerometer1RMS,4,1.975
screen,valve1__3,Accelerometer1RMS,5,1.9046
screen,valve1__3,Accelerometer1RMS,6,1.5581
screen,valve1__3,Accelerometer1RMS,7,1.83
screen,valve1__3,Accelerometer1RMS,8,2.2275
screen,valve1__3,Accelerometer1RMS,9,2.7432
screen,valve1__3,Accelerometer1RMS,10,2.3944
screen,valve1__3,Accelerometer1RMS,11,2.2641
screen,valve1__3,Accelerometer1RMS,12,2.3538
screen,valve1__3,Accelerometer1RMS,13,2.3058
screen,valve1__3,Accelerometer1RMS,14,2.4021
screen,valve1__3,Accelerometer1RMS,15,2.4592
screen,valve1__3,Accelerometer1RMS,16,2.6012
screen,valve1__3,Accelerometer1RMS,17,2.3545
screen,valve1__3,Accelerometer1RMS,18,2.3249
screen,valve1__3,Accelerometer1RMS,19,2.5562
screen,valve1__3,Accelerometer1RMS,20,1.055
screen,valve1__3,Accelerometer2RMS,0,2.2279
screen,valve1__3,Accelerometer2RMS,1,1.9587
screen,valve1__3,Accelerometer2RMS,2,1.9236
screen,valve1__3,Accelerometer2RMS,3,2.1057
screen,valve1__3,Accelerometer2RMS,4,2.2809
screen,valve1__3,Accelerometer2RMS,5,1.2207
screen,valve1__3,Accelerometer2RMS,6,2.2349
screen,valve1__3,Accelerometer2RMS,7,2.5695
screen,valve1__3,Accelerometer2RMS,8,2.4011
screen,valve1__3,Accelerometer2RMS,9,2.5669
screen,valve1__3,Accelerometer2RMS,10,2.2057
screen,valve1__3,Accelerometer2RMS,11,1.6932
screen,valve1__3,Accelerometer2RMS,12,2.2718
screen,valve1__3,Accelerometer2RMS,13,2.2414
screen,valve1__3,Accelerometer2RMS,14,2.7465
screen,valve1__3,Accelerometer2RMS,15,2.4428
screen,valve1__3,Accelerometer2RMS,16,2.12
screen,valve1__3,Accelerometer2RMS,17,2.1618
screen,valve1__3,Accelerometer2RMS,18,2.5435
screen,valve1__3,Accelerometer2RMS,19,2.154
screen,valve1__3,Accelerometer2RMS,20,1.1416
screen,valve1__3,Current,0,1.6864
screen,valve1__3,Current,1,1.7749
screen,valve1__3,Current,2,1.6745
screen,valve1__3,Current,3,1.6931
screen,valve1__3,Current,4,1.4927
screen,valve1__3,Current,5,1.7465
screen,valve1__3,Current,6,1.3761
screen,valve1__3,Current,7,1.6729
screen,valve1__3,Current,8,1.7842
screen,valve1__3,Current,9,1.7405
screen,valve1__3,Current,10,1.8269
screen,valve1__3,Current,11,1.7474
screen,valve1__3,Current,12,1.3943
screen,valve1__3,Current,13,1.684
screen,valve1__3,Current,14,1.5592
screen,valve1__3,Current,15,1.7469
screen,valve1__3,Current,16,1.6478
screen,valve1__3,Current,17,1.7483
screen,valve1__3,Current,18,1.7462
screen,valve1__3,Current,19,1.6031
screen,valve1__3,Current,20,0.9396
screen,valve1__3,Temperature,0,2.5691
screen,valve1__3,Temperature,1,1.154
screen,valve1__3,Temperature,2,0.8745
screen,valve1__3,Temperature,3,0.5471
screen,valve1__3,Temperature,4,1.0185
screen,valve1__3,Temperature,5,1.4969
screen,valve1__3,Temperature,6,1.5885
screen,valve1__3,Temperature,7,1.6167
screen,valve1__3,Temperature,8,1.7969
screen,valve1__3,Temperature,9,1.9048
screen,valve1__3,Temperature,10,1.7936
screen,valve1__3,Temperature,11,1.9385
screen,valve1__3,Temperature,12,1.9881
screen,valve1__3,Temperature,13,1.6139
screen,valve1__3,Temperature,14,1.8364
screen,valve1__3,Temperature,15,2.0801
screen,valve1__3,Temperature,16,1.97
screen,valve1__3,Temperature,17,2.0392
screen,valve1__3,Temperature,18,1.9719
screen,valve1__3,Temperature,19,2.0586
screen,valve1__3,Temperature,20,1.8858
screen,valve1__3,Thermocouple,0,0.8269
screen,valve1__3,Thermocouple,1,4.6052
screen,valve1__3,Thermocouple,2,3.374
screen,valve1__3,Thermocouple,3,2.5229
screen,valve1__3,Thermocouple,4,2.5531
screen,valve1__3,Thermocouple,5,1.5029
screen,valve1__3,Thermocouple,6,0.7726
screen,valve1__3,Thermocouple,7,2.2845
screen,valve1__3,Thermocouple,8,2.0159
screen,valve1__3,Thermocouple,9,1.4244
screen,valve1__3,Thermocouple,10,1.5361
screen,valve1__3,Thermocouple,11,1.3218
screen,valve1__3,Thermocouple,12,2.3479
screen,valve1__3,Thermocouple,13,2.9726
screen,valve1__3,Thermocouple,14,2.4777
screen,valve1__3,Thermocouple,15,2.6074
screen,valve1__3,Thermocouple,16,2.2091
screen,valve1__3,Thermocouple,17,2.4475
screen,valve1__3,Thermocouple,18,3.1054
screen,valve1__3,Thermocouple,19,3.6546
screen,valve1__3,Thermocouple,20,3.4222
screen,valve1__3,Voltage,0,2.2027
screen,valve1__3,Voltage,1,2.3933
screen,valve1__3,Voltage,2,2.0714
screen,valve1__3,Voltage,3,2.4118
screen,valve1__3,Voltage,4,2.4446
screen,valve1__3,Voltage,5,2.2959
screen,valve1__3,Voltage,6,2.2423
screen,valve1__3,Voltage,7,2.3665
screen,valve1__3,Voltage,8,2.351
screen,valve1__3,Voltage,9,2.3977
screen,valve1__3,Voltage,10,2.5014
screen,valve1__3,Voltage,11,2.6128
screen,valve1__3,Voltage,12,2.4649
screen,valve1__3,Voltage,13,2.4364
screen,valve1__3,Voltage,14,2.5516
screen,valve1__3,Voltage,15,2.3734
screen,valve1__3,Voltage,16,2.4363
screen,valve1__3,Voltage,17,2.555
screen,valve1__3,Voltage,18,2.2909
screen,valve1__3,Voltage,19,2.3691
screen,valve1__3,Voltage,20,1.832
spc,valve1__3,Accelerometer1RMS,0,0.0
spc,valve1__3,Accelerometer1RMS,1,1.0
spc,valve1__3,Accelerometer1RMS,2,1.0
spc,valve1__3,Accelerometer1RMS,3,1.0
spc,valve1__3,Accelerometer1RMS,4,1.0
spc,valve1__3,Accelerometer1RMS,5,0.0
spc,valve1__3,Accelerometer1RMS,6,0.0
spc,valve1__3,Accelerometer1RMS,7,1.0
spc,valve1__3,Accelerometer1RMS,8,1.0
spc,valve1__3,Accelerometer1RMS,9,1.0
spc,valve1__3,Accelerometer1RMS,10,1.0
spc,valve1__3,Accelerometer1RMS,11,0.0
spc,valve1__3,Accelerometer1RMS,12,3.0
spc,valve1__3,Accelerometer1RMS,13,2.0
spc,valve1__3,Accelerometer1RMS,14,1.0
spc,valve1__3,Accelerometer1RMS,15,2.0
spc,valve1__3,Accelerometer1RMS,16,0.0
spc,valve1__3,Accelerometer1RMS,17,1.0
spc,valve1__3,Accelerometer1RMS,18,0.0
spc,valve1__3,Accelerometer1RMS,19,1.0
spc,valve1__3,Accelerometer1RMS,20,0.0
spc,valve1__3,Accelerometer2RMS,0,0.0
spc,valve1__3,Accelerometer2RMS,1,0.0
spc,valve1__3,Accelerometer2RMS,2,3.0
spc,valve1__3,Accelerometer2RMS,3,0.0
spc,valve1__3,Accelerometer2RMS,4,1.0
spc,valve1__3,Accelerometer2RMS,5,0.0
spc,valve1__3,Accelerometer2RMS,6,0.0
spc,valve1__3,Accelerometer2RMS,7,1.0
spc,valve1__3,Accelerometer2RMS,8,1.0
spc,valve1__3,Accelerometer2RMS,9,1.0
spc,valve1__3,Accelerometer2RMS,10,0.0
spc,valve1__3,Accelerometer2RMS,11,0.0
spc,valve1__3,Accelerometer2RMS,12,2.0
spc,valve1__3,Accelerometer2RMS,13,2.0
spc,valve1__3,Accelerometer2RMS,14,1.0
spc,valve1__3,Accelerometer2RMS,15,2.0
spc,valve1__3,Accelerometer2RMS,16,1.0
spc,valve1__3,Accelerometer2RMS,17,2.0
spc,valve1__3,Accelerometer2RMS,18,1.0
spc,valve1__3,Accelerometer2RMS,19,1.0
spc,valve1__3,Accelerometer2RMS,20,0.0
spc,valve1__3,Current,0,3.0
spc,valve1__3,Current,1,1.0
spc,valve1__3,Current,2,2.0
spc,valve1__3,Current,3,1.0
spc,valve1__3,Current,4,1.0
spc,valve1__3,Current,5,1.0
spc,valve1__3,Current,6,1.0
spc,valve1__3,Current,7,3.0
spc,valve1__3,Current,8,1.0
spc,valve1__3,Current,9,0.0
spc,valve1__3,Current,10,2.0
spc,valve1__3,Current,11,3.0
spc,valve1__3,Current,12,2.0
spc,valve1__3,Current,13,0.0
spc,valve1__3,Current,14,1.0
spc,valve1__3,Current,15,4.0
spc,valve1__3,Current,16,1.0
spc,valve1__3,Current,17,1.0
spc,valve1__3,Current,18,2.0
spc,valve1__3,Current,19,2.0
spc,valve1__3,Current,20,0.0
spc,valve1__3,Temperature,0,1.0
spc,valve1__3,Temperature,1,2.0
spc,valve1__3,Temperature,2,2.0
spc,valve1__3,Temperature,3,1.0
spc,valve1__3,Temperature,4,1.0
spc,valve1__3,Temperature,5,1.0
spc,valve1__3,Temperature,6,1.0
spc,valve1__3,Temperature,7,2.0
spc,valve1__3,Temperature,8,1.0
spc,valve1__3,Temperature,9,1.0
spc,valve1__3,Temperature,10,1.0
spc,valve1__3,Temperature,11,1.0
spc,valve1__3,Temperature,12,1.0
spc,valve1__3,Temperature,13,1.0
spc,valve1__3,Temperature,14,1.0
spc,valve1__3,Temperature,15,1.0
spc,valve1__3,Temperature,16,1.0
spc,valve1__3,Temperature,17,1.0
spc,valve1__3,Temperature,18,1.0
spc,valve1__3,Temperature,19,1.0
spc,valve1__3,Temperature,20,0.0
spc,valve1__3,Thermocouple,0,1.0
spc,valve1__3,Thermocouple,1,36.0
spc,valve1__3,Thermocouple,2,6.0
spc,valve1__3,Thermocouple,3,1.0
spc,valve1__3,Thermocouple,4,1.0
spc,valve1__3,Thermocouple,5,1.0
spc,valve1__3,Thermocouple,6,2.0
spc,valve1__3,Thermocouple,7,1.0
spc,valve1__3,Thermocouple,8,1.0
spc,valve1__3,Thermocouple,9,1.0
spc,valve1__3,Thermocouple,10,1.0
spc,valve1__3,Thermocouple,11,1.0
spc,valve1__3,Thermocouple,12,1.0
spc,valve1__3,Thermocouple,13,1.0
spc,valve1__3,Thermocouple,14,1.0
spc,valve1__3,Thermocouple,15,1.0
spc,valve1__3,Thermocouple,16,1.0
spc,valve1__3,Thermocouple,17,1.0
spc,valve1__3,Thermocouple,18,3.0
spc,valve1__3,Thermocouple,19,20.0
spc,valve1__3,Thermocouple,20,2.0
spc,valve1__3,Voltage,0,0.0
spc,valve1__3,Voltage,1,0.0
spc,valve1__3,Voltage,2,0.0
spc,valve1__3,Voltage,3,0.0
spc,valve1__3,Voltage,4,1.0
spc,valve1__3,Voltage,5,0.0
spc,valve1__3,Voltage,6,1.0
spc,valve1__3,Voltage,7,0.0
spc,valve1__3,Voltage,8,0.0
spc,valve1__3,Voltage,9,0.0
spc,valve1__3,Voltage,10,0.0
spc,valve1__3,Voltage,11,1.0
spc,valve1__3,Voltage,12,0.0
spc,valve1__3,Voltage,13,0.0
spc,valve1__3,Voltage,14,0.0
spc,valve1__3,Voltage,15,1.0
spc,valve1__3,Voltage,16,0.0
spc,valve1__3,Voltage,17,0.0
spc,valve1__3,Voltage,18,1.0
spc,valve1__3,Voltage,19,1.0
spc,valve1__3,Voltage,20,0.0
screen,valve1__4,Accelerometer1RMS,0,1.7853
screen,valve1__4,Accelerometer1RMS,1,2.2661
screen,valve1__4,Accelerometer1RMS,2,2.6268
screen,valve1__4,Accelerometer1RMS,3,2.8646
screen,valve1__4,Accelerometer1RMS,4,2.236
screen,valve1__4,Accelerometer1RMS,5,3.1151
screen,valve1__4,Accelerometer1RMS,6,2.7979
screen,valve1__4,Accelerometer1RMS,7,2.6706
screen,valve1__4,Accelerometer1RMS,8,2.595
screen,valve1__4,Accelerometer1RMS,9,2.8852
screen,valve1__4,Accelerometer1RMS,10,2.9214
screen,valve1__4,Accelerometer1RMS,11,2.97
screen,valve1__4,Accelerometer1RMS,12,2.9916
screen,valve1__4,Accelerometer1RMS,13,2.5946
screen,valve1__4,Accelerometer1RMS,14,2.6357
screen,valve1__4,Accelerometer1RMS,15,3.5928
screen,valve1__4,Accelerometer1RMS,16,2.9663
screen,valve1__4,Accelerometer1RMS,17,2.3801
screen,valve1__4,Accelerometer1RMS,18,3.8916
screen,valve1__4,Accelerometer1RMS,19,2.8506
screen,valve1__4,Accelerometer2RMS,0,2.2091
screen,valve1__4,Accelerometer2RMS,1,2.7013
screen,valve1__4,Accelerometer2RMS,2,2.7593
screen,valve1__4,Accelerometer2RMS,3,2.5125
screen,valve1__4,Accelerometer2RMS,4,2.18
screen,valve1__4,Accelerometer2RMS,5,2.6465
screen,valve1__4,Accelerometer2RMS,6,1.6833
screen,valve1__4,Accelerometer2RMS,7,3.1256
screen,valve1__4,Accelerometer2RMS,8,3.1821
screen,valve1__4,Accelerometer2RMS,9,1.918
screen,valve1__4,Accelerometer2RMS,10,2.718
screen,valve1__4,Accelerometer2RMS,11,1.9581
screen,valve1__4,Accelerometer2RMS,12,2.3625
screen,valve1__4,Accelerometer2RMS,13,2.0846
screen,valve1__4,Accelerometer2RMS,14,2.1221
screen,valve1__4,Accelerometer2RMS,15,2.8317
screen,valve1__4,Accelerometer2RMS,16,2.2725
screen,valve1__4,Accelerometer2RMS,17,2.9404
screen,valve1__4,Accelerometer2RMS,18,2.0895
screen,valve1__4,Accelerometer2RMS,19,2.4195
screen,valve1__4,Current,0,1.8998
screen,valve1__4,Current,1,2.0774
screen,valve1__4,Current,2,1.8914
screen,valve1__4,Current,3,1.955
screen,valve1__4,Current,4,1.9449
screen,valve1__4,Current,5,1.9534
screen,valve1__4,Current,6,2.0131
screen,valve1__4,Current,7,1.9882
screen,valve1__4,Current,8,1.9187
screen,valve1__4,Current,9,1.1943
screen,valve1__4,Current,10,1.8901
screen,valve1__4,Current,11,0.8781
screen,valve1__4,Current,12,2.1046
screen,valve1__4,Current,13,1.8995
screen,valve1__4,Current,14,2.0849
screen,valve1__4,Current,15,1.9924
screen,valve1__4,Current,16,2.0295
screen,valve1__4,Current,17,1.539
screen,valve1__4,Current,18,2.0148
screen,valve1__4,Current,19,1.9849
screen,valve1__4,Temperature,0,3.4396
screen,valve1__4,Temperature,1,1.8574
screen,valve1__4,Temperature,2,4.2621
screen,valve1__4,Temperature,3,6.8735
screen,valve1__4,Temperature,4,26.0712
screen,valve1__4,Temperature,5,25.6646
screen,valve1__4,Temperature,6,18.6027
screen,valve1__4,Temperature,7,16.278
screen,valve1__4,Temperature,8,13.8198
screen,valve1__4,Temperature,9,11.6397
screen,valve1__4,Temperature,10,11.0193
screen,valve1__4,Temperature,11,10.2791
screen,valve1__4,Temperature,12,9.8935
screen,valve1__4,Temperature,13,8.9908
screen,valve1__4,Temperature,14,6.8792
screen,valve1__4,Temperature,15,9.1251
screen,valve1__4,Temperature,16,9.2139
screen,valve1__4,Temperature,17,7.0677
screen,valve1__4,Temperature,18,7.3118
screen,valve1__4,Temperature,19,7.5956
screen,valve1__4,Thermocouple,0,2.6815
screen,valve1__4,Thermocouple,1,1.0583
screen,valve1__4,Thermocouple,2,1.8699
screen,valve1__4,Thermocouple,3,1.7164
screen,valve1__4,Thermocouple,4,2.4293
screen,valve1__4,Thermocouple,5,2.5389
screen,valve1__4,Thermocouple,6,2.0948
screen,valve1__4,Thermocouple,7,2.6102
screen,valve1__4,Thermocouple,8,2.7857
screen,valve1__4,Thermocouple,9,2.3086
screen,valve1__4,Thermocouple,10,2.3415
screen,valve1__4,Thermocouple,11,2.2977
screen,valve1__4,Thermocouple,12,4.4034
screen,valve1__4,Thermocouple,13,4.9901
screen,valve1__4,Thermocouple,14,4.9627
screen,valve1__4,Thermocouple,15,7.4742
screen,valve1__4,Thermocouple,16,6.893
screen,valve1__4,Thermocouple,17,7.041
screen,valve1__4,Thermocouple,18,7.1068
screen,valve1__4,Thermocouple,19,9.2345
screen,valve1__4,Voltage,0,2.6471
screen,valve1__4,Voltage,1,2.7395
screen,valve1__4,Voltage,2,2.9043
screen,valve1__4,Voltage,3,2.8346
screen,valve1__4,Voltage,4,2.6213
screen,valve1__4,Voltage,5,2.8708
screen,valve1__4,Voltage,6,2.8686
screen,valve1__4,Voltage,7,2.9001
screen,valve1__4,Voltage,8,2.8838
screen,valve1__4,Voltage,9,2.3408
screen,valve1__4,Voltage,10,2.5976
screen,valve1__4,Voltage,11,1.0699
screen,valve1__4,Voltage,12,2.7714
screen,valve1__4,Voltage,13,2.6806
screen,valve1__4,Voltage,14,2.7887
screen,valve1__4,Voltage,15,2.6244
screen,valve1__4,Voltage,16,2.7028
screen,valve1__4,Voltage,17,2.8042
screen,valve1__4,Voltage,18,2.6574
screen,valve1__4,Voltage,19,2.7784
spc,valve1__4,Accelerometer1RMS,0,0.0
spc,valve1__4,Accelerometer1RMS,1,0.0
spc,valve1__4,Accelerometer1RMS,2,0.0
spc,valve1__4,Accelerometer1RMS,3,0.0
spc,valve1__4,Accelerometer1RMS,4,0.0
spc,valve1__4,Accelerometer1RMS,5,1.0
spc,valve1__4,Accelerometer1RMS,6,0.0
spc,valve1__4,Accelerometer1RMS,7,1.0
spc,valve1__4,Accelerometer1RMS,8,0.0
spc,valve1__4,Accelerometer1RMS,9,0.0
spc,valve1__4,Accelerometer1RMS,10,0.0
spc,valve1__4,Accelerometer1RMS,11,0.0
spc,valve1__4,Accelerometer1RMS,12,0.0
spc,valve1__4,Accelerometer1RMS,13,2.0
spc,valve1__4,Accelerometer1RMS,14,0.0
spc,valve1__4,Accelerometer1RMS,15,1.0
spc,valve1__4,Accelerometer1RMS,16,0.0
spc,valve1__4,Accelerometer1RMS,17,0.0
spc,valve1__4,Accelerometer1RMS,18,5.0
spc,valve1__4,Accelerometer1RMS,19,0.0
spc,valve1__4,Accelerometer2RMS,0,1.0
spc,valve1__4,Accelerometer2RMS,1,0.0
spc,valve1__4,Accelerometer2RMS,2,0.0
spc,valve1__4,Accelerometer2RMS,3,1.0
spc,valve1__4,Accelerometer2RMS,4,0.0
spc,valve1__4,Accelerometer2RMS,5,0.0
spc,valve1__4,Accelerometer2RMS,6,0.0
spc,valve1__4,Accelerometer2RMS,7,3.0
spc,valve1__4,Accelerometer2RMS,8,4.0
spc,valve1__4,Accelerometer2RMS,9,0.0
spc,valve1__4,Accelerometer2RMS,10,1.0
spc,valve1__4,Accelerometer2RMS,11,0.0
spc,valve1__4,Accelerometer2RMS,12,0.0
spc,valve1__4,Accelerometer2RMS,13,1.0
spc,valve1__4,Accelerometer2RMS,14,1.0
spc,valve1__4,Accelerometer2RMS,15,1.0
spc,valve1__4,Accelerometer2RMS,16,1.0
spc,valve1__4,Accelerometer2RMS,17,1.0
spc,valve1__4,Accelerometer2RMS,18,0.0
spc,valve1__4,Accelerometer2RMS,19,1.0
spc,valve1__4,Current,0,2.0
spc,valve1__4,Current,1,2.0
spc,valve1__4,Current,2,0.0
spc,valve1__4,Current,3,1.0
spc,valve1__4,Current,4,5.0
spc,valve1__4,Current,5,0.0
spc,valve1__4,Current,6,1.0
spc,valve1__4,Current,7,1.0
spc,valve1__4,Current,8,2.0
spc,valve1__4,Current,9,1.0
spc,valve1__4,Current,10,2.0
spc,valve1__4,Current,11,0.0
