tool,experiment,folder,group,window_key,window_index,role,label,label_majority,score,refusal
screen,valve1__5,valve1,labelled,valve1__5:4,4,stream,0,0,5.5562,
screen,valve1__5,valve1,labelled,valve1__5:5,5,stream,0,0,6.9971,
screen,valve1__5,valve1,labelled,valve1__5:6,6,stream,0,0,4.6797,
screen,valve1__5,valve1,labelled,valve1__5:7,7,stream,0,0,4.7701,
screen,valve1__5,valve1,labelled,valve1__5:8,8,stream,0,0,4.5546,
screen,valve1__5,valve1,labelled,valve1__5:9,9,stream,0,0,4.2208,
screen,valve1__5,valve1,labelled,valve1__5:10,10,stream,1,1,5.8618,
screen,valve1__5,valve1,labelled,valve1__5:11,11,stream,1,1,7.1969,
screen,valve1__5,valve1,labelled,valve1__5:12,12,stream,1,1,8.9214,
screen,valve1__5,valve1,labelled,valve1__5:13,13,stream,1,1,8.6293,
screen,valve1__5,valve1,labelled,valve1__5:14,14,stream,1,1,7.7671,
screen,valve1__5,valve1,labelled,valve1__5:15,15,stream,1,1,10.1243,
screen,valve1__5,valve1,labelled,valve1__5:16,16,stream,1,1,11.5915,
screen,valve1__5,valve1,labelled,valve1__5:17,17,stream,0,0,8.8031,
screen,valve1__5,valve1,labelled,valve1__5:18,18,stream,0,0,9.5541,
screen,valve1__5,valve1,labelled,valve1__5:19,19,stream,0,0,10.5207,
screen,valve1__6,valve1,labelled,valve1__6:0,0,baseline,0,0,2.7955,
screen,valve1__6,valve1,labelled,valve1__6:1,1,baseline,0,0,2.4383,
screen,valve1__6,valve1,labelled,valve1__6:2,2,baseline,0,0,2.6234,
screen,valve1__6,valve1,labelled,valve1__6:3,3,stream,0,0,9.0966,
screen,valve1__6,valve1,labelled,valve1__6:4,4,stream,0,0,16.7301,
screen,valve1__6,valve1,labelled,valve1__6:5,5,stream,0,0,16.1606,
screen,valve1__6,valve1,labelled,valve1__6:6,6,stream,0,0,12.1733,
screen,valve1__6,valve1,labelled,valve1__6:7,7,stream,0,0,12.2751,
screen,valve1__6,valve1,labelled,valve1__6:8,8,stream,0,0,12.3145,
screen,valve1__6,valve1,labelled,valve1__6:9,9,stream,0,0,11.6384,
screen,valve1__6,valve1,labelled,valve1__6:10,10,stream,1,1,11.7141,
screen,valve1__6,valve1,labelled,valve1__6:11,11,stream,1,1,10.355,
screen,valve1__6,valve1,labelled,valve1__6:12,12,stream,1,1,10.4376,
screen,valve1__6,valve1,labelled,valve1__6:13,13,stream,1,1,9.9261,
screen,valve1__6,valve1,labelled,valve1__6:14,14,stream,1,1,9.7842,
screen,valve1__6,valve1,labelled,valve1__6:15,15,stream,1,1,9.4429,
screen,valve1__6,valve1,labelled,valve1__6:16,16,stream,1,1,10.418,
screen,valve1__6,valve1,labelled,valve1__6:17,17,stream,1,0,11.4907,
screen,valve1__6,valve1,labelled,valve1__6:18,18,stream,0,0,11.8402,
screen,valve1__6,valve1,labelled,valve1__6:19,19,stream,0,0,13.116,
screen,valve1__7,valve1,labelled,valve1__7:0,0,baseline,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:1,1,baseline,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:2,2,baseline,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:3,3,stream,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:4,4,stream,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:5,5,stream,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:6,6,stream,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:7,7,stream,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:8,8,stream,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:9,9,stream,0,0,50.8134,
screen,valve1__7,valve1,labelled,valve1__7:10,10,stream,1,1,103.6502,
screen,valve1__7,valve1,labelled,valve1__7:11,11,stream,1,1,206.6259,
screen,valve1__7,valve1,labelled,valve1__7:12,12,stream,1,1,205.8947,
screen,valve1__7,valve1,labelled,valve1__7:13,13,stream,1,1,205.8844,
screen,valve1__7,valve1,labelled,valve1__7:14,14,stream,1,1,205.8844,
screen,valve1__7,valve1,labelled,valve1__7:15,15,stream,1,1,205.869,
screen,valve1__7,valve1,labelled,valve1__7:16,16,stream,1,1,205.869,
screen,valve1__7,valve1,labelled,valve1__7:17,17,stream,1,0,51.3952,
screen,valve1__7,valve1,labelled,valve1__7:18,18,stream,0,0,51.3952,
screen,valve1__7,valve1,labelled,valve1__7:19,19,stream,0,0,51.3952,
screen,valve1__7,valve1,labelled,valve1__7:20,20,stream,0,0,5.3444,
screen,valve1__8,valve1,labelled,valve1__8:0,0,baseline,0,0,2.7274,
screen,valve1__8,valve1,labelled,valve1__8:1,1,baseline,0,0,2.6821,
screen,valve1__8,valve1,labelled,valve1__8:2,2,baseline,0,0,3.5708,
screen,valve1__8,valve1,labelled,valve1__8:3,3,stream,0,0,3.9479,
screen,valve1__8,valve1,labelled,valve1__8:4,4,stream,0,0,2.6535,
screen,valve1__8,valve1,labelled,valve1__8:5,5,stream,0,0,3.4756,
screen,valve1__8,valve1,labelled,valve1__8:6,6,stream,0,0,4.1466,
screen,valve1__8,valve1,labelled,valve1__8:7,7,stream,0,0,4.3295,
screen,valve1__8,valve1,labelled,valve1__8:8,8,stream,0,0,3.9748,
screen,valve1__8,valve1,labelled,valve1__8:9,9,stream,1,0,4.641,
screen,valve1__8,valve1,labelled,valve1__8:10,10,stream,1,1,4.8809,
screen,valve1__8,valve1,labelled,valve1__8:11,11,stream,1,1,6.3578,
screen,valve1__8,valve1,labelled,valve1__8:12,12,stream,1,1,7.0096,
screen,valve1__8,valve1,labelled,valve1__8:13,13,stream,1,1,6.7428,
screen,valve1__8,valve1,labelled,valve1__8:14,14,stream,1,1,7.4978,
screen,valve1__8,valve1,labelled,valve1__8:15,15,stream,1,1,8.3057,
screen,valve1__8,valve1,labelled,valve1__8:16,16,stream,1,1,7.7508,
screen,valve1__8,valve1,labelled,valve1__8:17,17,stream,0,0,8.0162,
screen,valve1__8,valve1,labelled,valve1__8:18,18,stream,0,0,8.6206,
screen,valve1__8,valve1,labelled,valve1__8:19,19,stream,0,0,7.9674,
screen,valve1__9,valve1,labelled,valve1__9:0,0,baseline,0,0,3.6532,
screen,valve1__9,valve1,labelled,valve1__9:1,1,baseline,0,0,2.2296,
screen,valve1__9,valve1,labelled,valve1__9:2,2,baseline,0,0,2.4432,
screen,valve1__9,valve1,labelled,valve1__9:3,3,stream,0,0,2.7504,
screen,valve1__9,valve1,labelled,valve1__9:4,4,stream,0,0,2.8093,
screen,valve1__9,valve1,labelled,valve1__9:5,5,stream,0,0,4.3744,
screen,valve1__9,valve1,labelled,valve1__9:6,6,stream,0,0,3.7195,
screen,valve1__9,valve1,labelled,valve1__9:7,7,stream,0,0,5.4096,
screen,valve1__9,valve1,labelled,valve1__9:8,8,stream,0,0,7.3321,
screen,valve1__9,valve1,labelled,valve1__9:9,9,stream,0,0,7.2322,
screen,valve1__9,valve1,labelled,valve1__9:10,10,stream,1,1,8.2714,
screen,valve1__9,valve1,labelled,valve1__9:11,11,stream,1,1,8.5025,
screen,valve1__9,valve1,labelled,valve1__9:12,12,stream,1,1,6.3055,
screen,valve1__9,valve1,labelled,valve1__9:13,13,stream,1,1,5.0358,
screen,valve1__9,valve1,labelled,valve1__9:14,14,stream,1,1,5.7823,
screen,valve1__9,valve1,labelled,valve1__9:15,15,stream,1,1,6.0544,
screen,valve1__9,valve1,labelled,valve1__9:16,16,stream,1,1,8.014,
screen,valve1__9,valve1,labelled,valve1__9:17,17,stream,1,0,7.3486,
screen,valve1__9,valve1,labelled,valve1__9:18,18,stream,0,0,7.367,
screen,valve1__9,valve1,labelled,valve1__9:19,19,stream,0,0,10.1236,
screen,valve1__9,valve1,labelled,valve1__9:20,20,stream,0,0,7.3543,
screen,valve2__0,valve2,labelled,valve2__0:0,0,baseline,0,0,17.8555,
screen,valve2__0,valve2,labelled,valve2__0:1,1,baseline,0,0,17.8555,
screen,valve2__0,valve2,labelled,valve2__0:2,2,baseline,0,0,17.1995,
screen,valve2__0,valve2,labelled,valve2__0:3,3,stream,0,0,17.8555,
screen,valve2__0,valve2,labelled,valve2__0:4,4,stream,0,0,17.8555,
screen,valve2__0,valve2,labelled,valve2__0:5,5,stream,0,0,18.5207,
screen,valve2__0,valve2,labelled,valve2__0:6,6,stream,0,0,17.8555,
screen,valve2__0,valve2,labelled,valve2__0:7,7,stream,0,0,18.5151,
screen,valve2__0,valve2,labelled,valve2__0:8,8,stream,0,0,17.8054,
screen,valve2__0,valve2,labelled,valve2__0:9,9,stream,0,0,18.5151,
screen,valve2__0,valve2,labelled,valve2__0:10,10,stream,1,1,19.2045,
screen,valve2__0,valve2,labelled,valve2__0:11,11,stream,1,1,19.2045,
screen,valve2__0,valve2,labelled,valve2__0:12,12,stream,1,1,19.2045,
screen,valve2__0,valve2,labelled,valve2__0:13,13,stream,1,1,19.2045,
screen,valve2__0,valve2,labelled,valve2__0:14,14,stream,1,1,19.2045,
screen,valve2__0,valve2,labelled,valve2__0:15,15,stream,1,1,25.144,
screen,valve2__0,valve2,labelled,valve2__0:16,16,stream,1,1,23.5222,
screen,valve2__0,valve2,labelled,valve2__0:17,17,stream,0,0,18.4966,
screen,valve2__0,valve2,labelled,valve2__0:18,18,stream,0,0,18.4929,
screen,valve2__0,valve2,labelled,valve2__0:19,19,stream,0,0,17.8555,
screen,valve2__1,valve2,labelled,valve2__1:0,0,baseline,0,0,3.1179,
screen,valve2__1,valve2,labelled,valve2__1:1,1,baseline,0,0,2.7256,
screen,valve2__1,valve2,labelled,valve2__1:2,2,baseline,0,0,5.003,
screen,valve2__1,valve2,labelled,valve2__1:3,3,stream,0,0,8.0035,
screen,valve2__1,valve2,labelled,valve2__1:4,4,stream,0,0,8.7547,
screen,valve2__1,valve2,labelled,valve2__1:5,5,stream,0,0,7.2201,
screen,valve2__1,valve2,labelled,valve2__1:6,6,stream,0,0,5.8808,
screen,valve2__1,valve2,labelled,valve2__1:7,7,stream,0,0,14.6129,
screen,valve2__1,valve2,labelled,valve2__1:8,8,stream,0,0,10.5885,
screen,valve2__1,valve2,labelled,valve2__1:9,9,stream,0,0,5.2289,
screen,valve2__1,valve2,labelled,valve2__1:10,10,stream,1,1,4.5125,
screen,valve2__1,valve2,labelled,valve2__1:11,11,stream,1,1,3.7831,
screen,valve2__1,valve2,labelled,valve2__1:12,12,stream,1,1,6.8893,
screen,valve2__1,valve2,labelled,valve2__1:13,13,stream,1,1,5.592,
screen,valve2__1,valve2,labelled,valve2__1:14,14,stream,1,1,8.0705,
screen,valve2__1,valve2,labelled,valve2__1:15,15,stream,0,0,,Accelerometer1RMS: no rows in window; Accelerometer2RMS: no rows in window; Current: no rows in window; Pressure: no rows in window; Temperature: no rows in window; Thermocouple: no rows in window; Voltage: no rows in window
screen,valve2__1,valve2,labelled,valve2__1:16,16,stream,1,1,13.8852,
screen,valve2__1,valve2,labelled,valve2__1:17,17,stream,0,0,14.1038,
screen,valve2__1,valve2,labelled,valve2__1:18,18,stream,0,0,8.6724,
screen,valve2__1,valve2,labelled,valve2__1:19,19,stream,0,0,6.1963,
screen,valve2__1,valve2,labelled,valve2__1:20,20,stream,0,0,3.9006,
screen,valve2__2,valve2,labelled,valve2__2:0,0,baseline,0,0,3.8654,
screen,valve2__2,valve2,labelled,valve2__2:1,1,baseline,0,0,3.7918,
screen,valve2__2,valve2,labelled,valve2__2:2,2,baseline,0,0,3.8753,
screen,valve2__2,valve2,labelled,valve2__2:3,3,stream,0,0,3.7586,
screen,valve2__2,valve2,labelled,valve2__2:4,4,stream,0,0,4.5245,
screen,valve2__2,valve2,labelled,valve2__2:5,5,stream,0,0,4.1256,
screen,valve2__2,valve2,labelled,valve2__2:6,6,stream,0,0,5.344,
screen,valve2__2,valve2,labelled,valve2__2:7,7,stream,0,0,11.1477,
screen,valve2__2,valve2,labelled,valve2__2:8,8,stream,0,0,12.6139,
screen,valve2__2,valve2,labelled,valve2__2:9,9,stream,0,0,10.059,
screen,valve2__2,valve2,labelled,valve2__2:10,10,stream,1,1,9.7675,
screen,valve2__2,valve2,labelled,valve2__2:11,11,stream,1,1,5.9883,
screen,valve2__2,valve2,labelled,valve2__2:12,12,stream,1,1,5.1628,
screen,valve2__2,valve2,labelled,valve2__2:13,13,stream,1,1,5.1767,
screen,valve2__2,valve2,labelled,valve2__2:14,14,stream,1,1,5.6489,
screen,valve2__2,valve2,labelled,valve2__2:15,15,stream,1,1,4.2914,
screen,valve2__2,valve2,labelled,valve2__2:16,16,stream,1,1,5.0587,
screen,valve2__2,valve2,labelled,valve2__2:17,17,stream,0,0,5.084,
screen,valve2__2,valve2,labelled,valve2__2:18,18,stream,0,0,6.433,
screen,valve2__2,valve2,labelled,valve2__2:19,19,stream,0,0,5.9102,
screen,valve2__3,valve2,labelled,valve2__3:0,0,baseline,0,0,3.2612,
screen,valve2__3,valve2,labelled,valve2__3:1,1,baseline,0,0,2.4359,
screen,valve2__3,valve2,labelled,valve2__3:2,2,baseline,0,0,4.0602,
screen,valve2__3,valve2,labelled,valve2__3:3,3,stream,0,0,5.105,
screen,valve2__3,valve2,labelled,valve2__3:4,4,stream,0,0,3.227,
screen,valve2__3,valve2,labelled,valve2__3:5,5,stream,0,0,5.6075,
screen,valve2__3,valve2,labelled,valve2__3:6,6,stream,0,0,3.4121,
screen,valve2__3,valve2,labelled,valve2__3:7,7,stream,0,0,3.7031,
screen,valve2__3,valve2,labelled,valve2__3:8,8,stream,0,0,3.9279,
screen,valve2__3,valve2,labelled,valve2__3:9,9,stream,0,0,3.6237,
screen,valve2__3,valve2,labelled,valve2__3:10,10,stream,1,1,3.9015,
screen,valve2__3,valve2,labelled,valve2__3:11,11,stream,1,1,5.343,
screen,valve2__3,valve2,labelled,valve2__3:12,12,stream,1,1,8.0542,
screen,valve2__3,valve2,labelled,valve2__3:13,13,stream,1,1,8.7287,
screen,valve2__3,valve2,labelled,valve2__3:14,14,stream,1,1,8.5039,
screen,valve2__3,valve2,labelled,valve2__3:15,15,stream,1,1,7.102,
screen,valve2__3,valve2,labelled,valve2__3:16,16,stream,1,1,7.75,
screen,valve2__3,valve2,labelled,valve2__3:17,17,stream,1,0,8.7419,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:0,0,baseline,0,0,6.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:1,1,baseline,0,0,6.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:2,2,baseline,0,0,11.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:3,3,stream,0,0,6.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:4,4,stream,0,0,51.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:5,5,stream,0,0,70.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:6,6,stream,0,0,67.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:7,7,stream,0,0,72.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:8,8,stream,0,0,69.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:9,9,stream,0,0,72.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:10,10,stream,0,0,85.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:11,11,stream,0,0,103.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:12,12,stream,0,0,118.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:13,13,stream,0,0,106.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:14,14,stream,0,0,79.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:15,15,stream,0,0,100.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:16,16,stream,0,0,120.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:17,17,stream,0,0,110.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:18,18,stream,0,0,123.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:19,19,stream,0,0,145.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:20,20,stream,0,0,151.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:21,21,stream,0,0,145.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:22,22,stream,0,0,152.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:23,23,stream,0,0,197.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:24,24,stream,0,0,188.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:25,25,stream,0,0,161.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:26,26,stream,0,0,161.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:27,27,stream,0,0,188.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:28,28,stream,0,0,198.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:29,29,stream,0,0,206.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:30,30,stream,0,0,204.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:31,31,stream,0,0,224.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:32,32,stream,0,0,216.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:33,33,stream,0,0,202.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:34,34,stream,0,0,241.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:35,35,stream,0,0,205.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:36,36,stream,0,0,194.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:37,37,stream,0,0,196.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:38,38,stream,0,0,218.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:39,39,stream,0,0,258.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:40,40,stream,0,0,253.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:41,41,stream,0,0,243.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:42,42,stream,0,0,266.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:43,43,stream,0,0,253.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:44,44,stream,0,0,214.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:45,45,stream,0,0,255.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:46,46,stream,0,0,274.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:47,47,stream,0,0,266.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:48,48,stream,0,0,271.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:49,49,stream,0,0,279.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:50,50,stream,0,0,277.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:51,51,stream,0,0,268.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:52,52,stream,0,0,281.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:53,53,stream,0,0,280.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:54,54,stream,0,0,270.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:55,55,stream,0,0,280.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:56,56,stream,0,0,288.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:57,57,stream,0,0,284.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:58,58,stream,0,0,289.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:59,59,stream,0,0,290.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:60,60,stream,0,0,280.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:61,61,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:62,62,stream,0,0,284.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:63,63,stream,0,0,282.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:64,64,stream,0,0,290.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:65,65,stream,0,0,280.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:66,66,stream,0,0,280.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:67,67,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:68,68,stream,0,0,288.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:69,69,stream,0,0,296.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:70,70,stream,0,0,281.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:71,71,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:72,72,stream,0,0,288.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:73,73,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:74,74,stream,0,0,287.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:75,75,stream,0,0,278.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:76,76,stream,0,0,260.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:77,77,stream,0,0,290.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:78,78,stream,0,0,285.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:79,79,stream,0,0,288.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:80,80,stream,0,0,289.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:81,81,stream,0,0,290.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:82,82,stream,0,0,287.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:83,83,stream,0,0,291.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:84,84,stream,0,0,287.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:85,85,stream,0,0,294.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:86,86,stream,0,0,294.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:87,87,stream,0,0,286.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:88,88,stream,0,0,299.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:89,89,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:90,90,stream,0,0,291.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:91,91,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:92,92,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:93,93,stream,0,0,291.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:94,94,stream,0,0,294.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:95,95,stream,0,0,298.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:96,96,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:97,97,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:98,98,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:99,99,stream,0,0,297.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:100,100,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:101,101,stream,0,0,297.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:102,102,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:103,103,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:104,104,stream,0,0,300.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:105,105,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:106,106,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:107,107,stream,0,0,296.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:108,108,stream,0,0,303.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:109,109,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:110,110,stream,0,0,298.0,
