tool,design,split,fold,window_key,score
regime,pooled-cross-well,well,3,6693,2.05788
regime,pooled-cross-well,well,3,6694,2.06021
regime,pooled-cross-well,well,3,6695,2.05742
regime,pooled-cross-well,well,3,6696,2.05593
regime,pooled-cross-well,well,3,6697,2.05823
regime,pooled-cross-well,well,3,6698,2.06229
regime,pooled-cross-well,well,3,6699,2.05901
regime,pooled-cross-well,well,3,6700,2.05511
regime,pooled-cross-well,well,3,6701,2.05242
regime,pooled-cross-well,well,3,6702,2.05483
regime,pooled-cross-well,well,3,6703,2.05894
regime,pooled-cross-well,well,3,6704,2.05658
regime,pooled-cross-well,well,3,6705,2.05305
regime,pooled-cross-well,well,3,6706,2.05323
regime,pooled-cross-well,well,3,6707,2.05299
regime,pooled-cross-well,well,3,6708,2.05945
regime,pooled-cross-well,well,3,6709,2.05682
regime,pooled-cross-well,well,3,6710,2.05502
regime,pooled-cross-well,well,3,6711,2.04678
regime,pooled-cross-well,well,3,6712,2.32864
regime,pooled-cross-well,well,3,6713,2.35118
regime,pooled-cross-well,well,3,6714,2.27881
regime,pooled-cross-well,well,3,6715,2.24052
regime,pooled-cross-well,well,3,6716,2.15497
regime,pooled-cross-well,well,3,6717,2.12342
regime,pooled-cross-well,well,3,6718,2.10038
regime,pooled-cross-well,well,3,6719,2.07906
regime,pooled-cross-well,well,3,6720,2.06216
regime,pooled-cross-well,well,3,6721,2.04751
regime,pooled-cross-well,well,3,6722,2.05408
regime,pooled-cross-well,well,3,6723,2.05802
regime,pooled-cross-well,well,3,6724,2.05107
regime,pooled-cross-well,well,3,6725,2.04554
regime,pooled-cross-well,well,3,6726,2.0466
regime,pooled-cross-well,well,3,6727,2.05014
regime,pooled-cross-well,well,3,6728,2.05706
regime,pooled-cross-well,well,3,6729,2.05169
regime,pooled-cross-well,well,3,6730,2.04593
regime,pooled-cross-well,well,3,6731,2.04392
regime,pooled-cross-well,well,3,6732,2.0445
regime,pooled-cross-well,well,3,6733,2.05319
regime,pooled-cross-well,well,3,6734,2.05101
regime,pooled-cross-well,well,3,6735,2.06004
regime,pooled-cross-well,well,3,6736,2.05675
regime,pooled-cross-well,well,3,6737,2.06256
regime,pooled-cross-well,well,3,6738,2.06126
regime,pooled-cross-well,well,3,6739,2.05976
regime,pooled-cross-well,well,3,6740,2.06087
regime,pooled-cross-well,well,3,6741,2.06284
regime,pooled-cross-well,well,3,6742,2.06284
regime,pooled-cross-well,well,3,6743,2.05792
regime,pooled-cross-well,well,3,6744,2.05915
regime,pooled-cross-well,well,3,6745,2.05947
regime,pooled-cross-well,well,3,6746,2.05326
regime,pooled-cross-well,well,3,6747,2.04205
regime,pooled-cross-well,well,3,6748,2.04233
regime,pooled-cross-well,well,3,6749,2.04089
regime,pooled-cross-well,well,3,6750,2.04108
regime,pooled-cross-well,well,3,6751,2.04235
regime,pooled-cross-well,well,3,6752,2.0429
regime,pooled-cross-well,well,3,6753,2.04255
regime,pooled-cross-well,well,3,6754,2.04171
regime,pooled-cross-well,well,3,6755,2.04277
regime,pooled-cross-well,well,3,6756,2.0435
regime,pooled-cross-well,well,3,6757,2.04338
regime,pooled-cross-well,well,3,6758,2.04265
regime,pooled-cross-well,well,3,6759,2.04282
regime,pooled-cross-well,well,3,6760,2.04323
regime,pooled-cross-well,well,3,6761,2.04322
regime,pooled-cross-well,well,3,6762,2.04334
regime,pooled-cross-well,well,3,6763,2.04331
regime,pooled-cross-well,well,3,6764,2.04417
regime,pooled-cross-well,well,3,6765,2.04501
regime,pooled-cross-well,well,3,6766,2.04479
regime,pooled-cross-well,well,3,6767,2.0436
regime,pooled-cross-well,well,3,6768,2.04389
regime,pooled-cross-well,well,3,6769,2.04452
regime,pooled-cross-well,well,3,6770,2.04512
regime,pooled-cross-well,well,3,6771,2.04509
regime,pooled-cross-well,well,3,6772,2.04485
regime,pooled-cross-well,well,3,6773,2.04448
regime,pooled-cross-well,well,3,6774,2.04453
regime,pooled-cross-well,well,3,6775,2.04383
regime,pooled-cross-well,well,3,6776,2.04279
regime,pooled-cross-well,well,3,6777,2.04176
regime,pooled-cross-well,well,3,6778,2.04201
regime,pooled-cross-well,well,3,6779,2.04256
regime,pooled-cross-well,well,3,6780,2.04271
regime,pooled-cross-well,well,3,6781,2.04308
regime,pooled-cross-well,well,3,6782,2.0435
regime,pooled-cross-well,well,3,6783,2.04393
regime,pooled-cross-well,well,3,6784,2.04399
regime,pooled-cross-well,well,3,6785,2.04471
regime,pooled-cross-well,well,3,6786,2.04447
regime,pooled-cross-well,well,3,6787,2.04521
regime,pooled-cross-well,well,3,6788,2.04542
regime,pooled-cross-well,well,3,6789,2.04439
regime,pooled-cross-well,well,3,6790,2.04332
regime,pooled-cross-well,well,3,6791,2.04476
regime,pooled-cross-well,well,3,6792,2.04589
regime,pooled-cross-well,well,3,6793,2.0457
regime,pooled-cross-well,well,3,6794,2.04433
regime,pooled-cross-well,well,3,6795,2.04324
regime,pooled-cross-well,well,3,6796,2.04266
regime,pooled-cross-well,well,3,6797,2.04312
regime,pooled-cross-well,well,3,6798,2.04138
regime,pooled-cross-well,well,3,6799,2.04049
regime,pooled-cross-well,well,3,6800,2.04093
regime,pooled-cross-well,well,3,6801,2.04237
regime,pooled-cross-well,well,3,6802,2.04362
regime,pooled-cross-well,well,3,6803,2.04432
regime,pooled-cross-well,well,3,6804,2.04455
regime,pooled-cross-well,well,3,6805,2.04533
regime,pooled-cross-well,well,3,6806,2.0306
regime,pooled-cross-well,well,3,6807,2.0306
regime,pooled-cross-well,well,3,6808,2.0306
regime,pooled-cross-well,well,3,6809,2.0306
regime,pooled-cross-well,well,3,6810,2.0306
regime,pooled-cross-well,well,3,6811,2.0306
regime,pooled-cross-well,well,3,6812,2.07265
regime,pooled-cross-well,well,3,6813,2.05084
regime,pooled-cross-well,well,3,6814,2.0306
regime,pooled-cross-well,well,3,6815,2.03955
regime,pooled-cross-well,well,3,6816,2.05182
regime,pooled-cross-well,well,3,6817,2.0306
regime,pooled-cross-well,well,3,6818,2.0306
regime,pooled-cross-well,well,3,6819,2.06809
regime,pooled-cross-well,well,3,6820,2.07263
regime,pooled-cross-well,well,3,6821,2.07271
regime,pooled-cross-well,well,3,6822,2.07214
regime,pooled-cross-well,well,3,6823,2.0725
regime,pooled-cross-well,well,3,6824,2.0725
regime,pooled-cross-well,well,3,6825,2.07236
regime,pooled-cross-well,well,3,6826,2.07266
regime,pooled-cross-well,well,3,6827,2.07269
regime,pooled-cross-well,well,3,6828,2.07126
regime,pooled-cross-well,well,3,6829,2.07024
regime,pooled-cross-well,well,3,6830,2.07002
regime,pooled-cross-well,well,3,6831,2.07079
regime,pooled-cross-well,well,3,6832,2.04969
regime,pooled-cross-well,well,3,6833,2.04939
regime,pooled-cross-well,well,3,6834,2.04876
regime,pooled-cross-well,well,3,6835,2.04879
regime,pooled-cross-well,well,3,6836,2.04763
regime,pooled-cross-well,well,3,6837,2.04715
regime,pooled-cross-well,well,3,6838,2.04673
regime,pooled-cross-well,well,3,6839,2.04627
regime,pooled-cross-well,well,3,6840,2.04634
regime,pooled-cross-well,well,3,6841,2.04701
regime,pooled-cross-well,well,3,6842,2.04702
regime,pooled-cross-well,well,3,6843,2.0474
regime,pooled-cross-well,well,3,6844,2.04763
regime,pooled-cross-well,well,3,6845,2.0478
regime,pooled-cross-well,well,3,6846,2.0478
regime,pooled-cross-well,well,3,6847,2.04784
regime,pooled-cross-well,well,3,6848,2.04832
regime,pooled-cross-well,well,3,6849,2.04851
regime,pooled-cross-well,well,3,6850,2.04834
regime,pooled-cross-well,well,3,6851,2.04828
regime,pooled-cross-well,well,3,6852,2.04825
regime,pooled-cross-well,well,3,6853,2.04272
regime,pooled-cross-well,well,3,6854,2.04011
regime,pooled-cross-well,well,3,6855,2.06844
regime,pooled-cross-well,well,3,6856,2.07196
regime,pooled-cross-well,well,3,6857,2.07304
regime,pooled-cross-well,well,3,6858,2.04966
regime,pooled-cross-well,well,3,6859,2.04013
regime,pooled-cross-well,well,3,6860,2.03793
regime,pooled-cross-well,well,3,6861,2.03743
regime,pooled-cross-well,well,3,6862,2.0409
regime,pooled-cross-well,well,3,6863,2.0438
regime,pooled-cross-well,well,3,6864,2.0467
regime,pooled-cross-well,well,3,6865,2.05578
regime,pooled-cross-well,well,3,6866,2.04286
regime,pooled-cross-well,well,3,6867,2.04602
regime,pooled-cross-well,well,3,6868,2.04882
regime,pooled-cross-well,well,3,6869,2.0528
regime,pooled-cross-well,well,3,6870,2.04829
regime,pooled-cross-well,well,3,6871,2.04779
regime,pooled-cross-well,well,3,6872,2.048
regime,pooled-cross-well,well,3,6873,2.07241
regime,pooled-cross-well,well,3,6874,2.07851
regime,pooled-cross-well,well,3,6875,2.05202
regime,pooled-cross-well,well,3,6876,2.0481
regime,pooled-cross-well,well,3,6877,2.04529
regime,pooled-cross-well,well,3,6878,2.0448
regime,pooled-cross-well,well,3,6879,2.04717
regime,pooled-cross-well,well,3,6880,2.05182
regime,pooled-cross-well,well,3,6881,2.06214
regime,pooled-cross-well,well,3,6882,2.05106
regime,pooled-cross-well,well,3,6883,2.05103
regime,pooled-cross-well,well,3,6884,2.05103
regime,pooled-cross-well,well,3,6885,2.0511
regime,pooled-cross-well,well,3,6886,2.0497
regime,pooled-cross-well,well,3,6887,2.05073
regime,pooled-cross-well,well,3,6888,2.05144
regime,pooled-cross-well,well,3,6889,2.05151
regime,pooled-cross-well,well,3,6890,2.0501
regime,pooled-cross-well,well,3,6891,2.05004
regime,pooled-cross-well,well,3,6892,2.04894
regime,pooled-cross-well,well,3,6893,2.04805
regime,pooled-cross-well,well,3,6894,2.04707
regime,pooled-cross-well,well,3,6895,2.04711
regime,pooled-cross-well,well,3,6896,2.04786
regime,pooled-cross-well,well,3,6897,2.04785
regime,pooled-cross-well,well,3,6898,2.04625
regime,pooled-cross-well,well,3,6899,2.04066
regime,pooled-cross-well,well,3,6900,2.03327
regime,pooled-cross-well,well,3,6901,2.02922
regime,pooled-cross-well,well,3,6902,2.03171
regime,pooled-cross-well,well,3,6903,2.034
regime,pooled-cross-well,well,3,6904,2.03607
regime,pooled-cross-well,well,3,6905,2.03877
regime,pooled-cross-well,well,3,6906,2.04308
regime,pooled-cross-well,well,3,6907,2.04993
regime,pooled-cross-well,well,3,6908,2.07391
regime,pooled-cross-well,well,3,6909,2.05275
regime,pooled-cross-well,well,3,6910,2.04818
regime,pooled-cross-well,well,3,6911,2.04503
regime,pooled-cross-well,well,3,6912,2.04122
regime,pooled-cross-well,well,3,6913,2.03775
regime,pooled-cross-well,well,3,6914,2.03466
regime,pooled-cross-well,well,3,6915,2.02985
regime,pooled-cross-well,well,3,6916,2.02609
regime,pooled-cross-well,well,3,6917,2.02572
regime,pooled-cross-well,well,3,6918,2.07065
regime,pooled-cross-well,well,3,6919,2.07595
regime,pooled-cross-well,well,3,6920,2.07668
regime,pooled-cross-well,well,3,6921,2.07617
regime,pooled-cross-well,well,3,6922,2.0525
regime,pooled-cross-well,well,3,6923,2.05281
regime,pooled-cross-well,well,3,6924,2.05303
regime,pooled-cross-well,well,3,6925,2.05277
regime,pooled-cross-well,well,3,6926,2.05185
regime,pooled-cross-well,well,3,6927,2.05145
regime,pooled-cross-well,well,3,6928,2.05216
regime,pooled-cross-well,well,3,6929,2.05283
regime,pooled-cross-well,well,3,6930,2.05147
regime,pooled-cross-well,well,3,6931,2.05011
regime,pooled-cross-well,well,3,6932,2.05262
regime,pooled-cross-well,well,3,6933,2.05252
regime,pooled-cross-well,well,3,6934,2.73296
regime,pooled-cross-well,well,3,6935,2.28044
regime,pooled-cross-well,well,3,6936,2.08787
regime,pooled-cross-well,well,3,6937,2.03938
regime,pooled-cross-well,well,3,6938,2.03541
regime,pooled-cross-well,well,3,6939,2.01974
regime,pooled-cross-well,well,3,6940,2.04108
regime,pooled-cross-well,well,3,6941,2.03481
regime,pooled-cross-well,well,3,6942,2.03083
regime,pooled-cross-well,well,3,6943,2.09717
regime,pooled-cross-well,well,3,6944,2.74113
regime,pooled-cross-well,well,3,6945,2.24805
regime,pooled-cross-well,well,3,6946,2.10679
regime,pooled-cross-well,well,3,6947,2.05056
regime,pooled-cross-well,well,3,6948,2.09644
regime,pooled-cross-well,well,3,6949,2.05312
regime,pooled-cross-well,well,3,6950,2.05826
regime,pooled-cross-well,well,3,6951,2.05367
regime,pooled-cross-well,well,3,6952,2.05366
regime,pooled-cross-well,well,3,6953,2.05371
regime,pooled-cross-well,well,4,6954,2.64571
regime,pooled-cross-well,well,4,6955,2.64659
regime,pooled-cross-well,well,4,6956,2.64746
regime,pooled-cross-well,well,4,6957,2.64832
regime,pooled-cross-well,well,4,6958,2.64806
regime,pooled-cross-well,well,4,6959,2.64808
regime,pooled-cross-well,well,4,6960,2.64627
regime,pooled-cross-well,well,4,6961,2.64619
regime,pooled-cross-well,well,4,6962,2.63842
regime,pooled-cross-well,well,4,6963,2.63999
regime,pooled-cross-well,well,4,6964,2.64527
regime,pooled-cross-well,well,4,6965,2.64933
regime,pooled-cross-well,well,4,6966,2.6497
regime,pooled-cross-well,well,4,6967,2.64881
regime,pooled-cross-well,well,4,6968,2.64696
regime,pooled-cross-well,well,4,6969,2.6459
regime,pooled-cross-well,well,4,6970,2.644
regime,pooled-cross-well,well,4,6971,2.64555
regime,pooled-cross-well,well,4,6972,2.64069
regime,pooled-cross-well,well,4,6973,2.62991
regime,pooled-cross-well,well,4,6974,2.6137
regime,pooled-cross-well,well,4,6975,2.60227
regime,pooled-cross-well,well,4,6976,2.59104
regime,pooled-cross-well,well,4,6977,2.58387
regime,pooled-cross-well,well,4,6978,2.56287
regime,pooled-cross-well,well,4,6979,2.66456
regime,pooled-cross-well,well,4,6980,2.67946
regime,pooled-cross-well,well,4,6981,2.66955
regime,pooled-cross-well,well,4,6982,2.67097
regime,pooled-cross-well,well,4,6983,2.671
regime,pooled-cross-well,well,4,6984,2.67096
regime,pooled-cross-well,well,4,6985,2.668
regime,pooled-cross-well,well,4,6986,2.67101
regime,pooled-cross-well,well,4,6987,2.6754
regime,pooled-cross-well,well,4,6988,2.67623
regime,pooled-cross-well,well,4,6989,2.67679
regime,pooled-cross-well,well,4,6990,2.67653
regime,pooled-cross-well,well,4,6991,2.67568
regime,"pooled-cross-well, own-history windows",well,4,3,2.90913
regime,"pooled-cross-well, own-history windows",well,4,4,2.90899
regime,"pooled-cross-well, own-history windows",well,4,5,2.90884
regime,"pooled-cross-well, own-history windows",well,4,6,2.9087
regime,"pooled-cross-well, own-history windows",well,4,7,2.90856
regime,"pooled-cross-well, own-history windows",well,4,8,2.90842
regime,"pooled-cross-well, own-history windows",well,4,9,2.90828
regime,"pooled-cross-well, own-history windows",well,4,10,2.90481
regime,"pooled-cross-well, own-history windows",well,4,11,2.89557
regime,"pooled-cross-well, own-history windows",well,4,12,2.70601
regime,"pooled-cross-well, own-history windows",well,4,13,2.70601
regime,"pooled-cross-well, own-history windows",well,4,14,2.70601
regime,"pooled-cross-well, own-history windows",well,4,15,2.70601
regime,"pooled-cross-well, own-history windows",well,4,19,2.38399
regime,"pooled-cross-well, own-history windows",well,4,23,2.38337
regime,"pooled-cross-well, own-history windows",well,4,27,2.38274
regime,"pooled-cross-well, own-history windows",well,4,31,2.38257
regime,"pooled-cross-well, own-history windows",well,4,35,2.38223
regime,"pooled-cross-well, own-history windows",well,4,39,2.38159
regime,"pooled-cross-well, own-history windows",well,4,43,2.38378
regime,"pooled-cross-well, own-history windows",well,4,47,2.07383
regime,"pooled-cross-well, own-history windows",well,4,51,2.0732
regime,"pooled-cross-well, own-history windows",well,4,55,2.07204
regime,"pooled-cross-well, own-history windows",well,4,59,2.07046
regime,"pooled-cross-well, own-history windows",well,4,63,2.06963
regime,"pooled-cross-well, own-history windows",well,4,67,2.06792
regime,"pooled-cross-well, own-history windows",well,4,71,2.06728
regime,"pooled-cross-well, own-history windows",well,4,75,2.06713
regime,"pooled-cross-well, own-history windows",well,4,79,2.06761
regime,"pooled-cross-well, own-history windows",well,4,83,2.07019
regime,"pooled-cross-well, own-history windows",well,4,84,2.07022
regime,"pooled-cross-well, own-history windows",well,4,85,2.07025
regime,"pooled-cross-well, own-history windows",well,4,86,2.07029
regime,"pooled-cross-well, own-history windows",well,4,87,2.07032
regime,"pooled-cross-well, own-history windows",well,4,88,2.07035
regime,"pooled-cross-well, own-history windows",well,4,89,2.07038
regime,"pooled-cross-well, own-history windows",well,4,90,2.07041
regime,"pooled-cross-well, own-history windows",well,4,91,2.07044
regime,"pooled-cross-well, own-history windows",well,4,92,2.07047
regime,"pooled-cross-well, own-history windows",well,4,93,2.07051
regime,"pooled-cross-well, own-history windows",well,4,94,2.07054
regime,"pooled-cross-well, own-history windows",well,4,95,2.07057
regime,"pooled-cross-well, own-history windows",well,4,96,2.0706
regime,"pooled-cross-well, own-history windows",well,4,97,2.07063
regime,"pooled-cross-well, own-history windows",well,4,98,2.07066
regime,"pooled-cross-well, own-history windows",well,4,99,2.07064
regime,"pooled-cross-well, own-history windows",well,4,130,2.09445
regime,"pooled-cross-well, own-history windows",well,4,136,2.06487
regime,"pooled-cross-well, own-history windows",well,4,137,2.06472
regime,"pooled-cross-well, own-history windows",well,4,147,2.06265
regime,"pooled-cross-well, own-history windows",well,4,148,2.06194
regime,"pooled-cross-well, own-history windows",well,4,152,2.05942
regime,"pooled-cross-well, own-history windows",well,4,156,2.05879
regime,"pooled-cross-well, own-history windows",well,4,160,2.05785
regime,"pooled-cross-well, own-history windows",well,4,164,2.05643
regime,"pooled-cross-well, own-history windows",well,4,168,2.05595
regime,"pooled-cross-well, own-history windows",well,4,172,2.11647
regime,"pooled-cross-well, own-history windows",well,4,176,2.11552
regime,"pooled-cross-well, own-history windows",well,4,180,2.11466
regime,"pooled-cross-well, own-history windows",well,4,184,2.11386
regime,"pooled-cross-well, own-history windows",well,4,188,2.11427
regime,"pooled-cross-well, own-history windows",well,4,192,2.11506
regime,"pooled-cross-well, own-history windows",well,4,196,2.11647
regime,"pooled-cross-well, own-history windows",well,4,200,2.1167
regime,"pooled-cross-well, own-history windows",well,4,204,2.11704
regime,"pooled-cross-well, own-history windows",well,4,208,2.11969
regime,"pooled-cross-well, own-history windows",well,4,212,2.1218
regime,"pooled-cross-well, own-history windows",well,4,216,2.12352
regime,"pooled-cross-well, own-history windows",well,4,220,2.12339
regime,"pooled-cross-well, own-history windows",well,4,224,2.12349
regime,"pooled-cross-well, own-history windows",well,4,228,2.12396
regime,"pooled-cross-well, own-history windows",well,4,232,2.12596
regime,"pooled-cross-well, own-history windows",well,4,236,2.12813
regime,"pooled-cross-well, own-history windows",well,4,240,2.12969
regime,"pooled-cross-well, own-history windows",well,4,244,2.12922
regime,"pooled-cross-well, own-history windows",well,4,248,2.12753
regime,"pooled-cross-well, own-history windows",well,4,252,2.12689
regime,"pooled-cross-well, own-history windows",well,4,256,2.12669
regime,"pooled-cross-well, own-history windows",well,4,260,2.127
regime,"pooled-cross-well, own-history windows",well,4,264,2.12812
regime,"pooled-cross-well, own-history windows",well,4,268,2.12925
regime,"pooled-cross-well, own-history windows",well,4,272,2.13003
regime,"pooled-cross-well, own-history windows",well,4,276,2.13049
regime,"pooled-cross-well, own-history windows",well,4,280,2.13084
regime,"pooled-cross-well, own-history windows",well,4,284,2.13163
regime,"pooled-cross-well, own-history windows",well,4,288,2.13281
regime,"pooled-cross-well, own-history windows",well,4,292,2.13438
regime,"pooled-cross-well, own-history windows",well,4,296,2.13496
regime,"pooled-cross-well, own-history windows",well,4,300,2.13491
regime,"pooled-cross-well, own-history windows",well,4,304,2.13381
regime,"pooled-cross-well, own-history windows",well,4,308,2.13388
regime,"pooled-cross-well, own-history windows",well,4,312,2.13444
regime,"pooled-cross-well, own-history windows",well,4,316,2.13553
regime,"pooled-cross-well, own-history windows",well,4,320,2.13585
regime,"pooled-cross-well, own-history windows",well,4,324,2.13555
regime,"pooled-cross-well, own-history windows",well,4,328,2.13641
regime,"pooled-cross-well, own-history windows",well,4,334,2.08439
regime,"pooled-cross-well, own-history windows",well,4,338,2.08447
regime,"pooled-cross-well, own-history windows",well,4,342,2.08572
regime,"pooled-cross-well, own-history windows",well,4,346,2.08801
regime,"pooled-cross-well, own-history windows",well,4,350,2.67875
regime,"pooled-cross-well, own-history windows",well,4,357,2.67833
regime,"pooled-cross-well, own-history windows",well,4,358,2.67833
regime,"pooled-cross-well, own-history windows",well,4,362,2.67834
regime,"pooled-cross-well, own-history windows",well,4,366,2.67865
regime,"pooled-cross-well, own-history windows",well,4,370,2.67882
regime,"pooled-cross-well, own-history windows",well,4,374,2.67882
regime,"pooled-cross-well, own-history windows",well,4,378,2.67882
regime,"pooled-cross-well, own-history windows",well,4,382,2.67865
regime,"pooled-cross-well, own-history windows",well,4,386,2.67801
regime,"pooled-cross-well, own-history windows",well,4,390,2.6786
regime,"pooled-cross-well, own-history windows",well,4,394,2.67957
regime,"pooled-cross-well, own-history windows",well,4,398,2.67957
regime,"pooled-cross-well, own-history windows",well,4,402,2.67965
regime,"pooled-cross-well, own-history windows",well,4,406,2.67981
regime,"pooled-cross-well, own-history windows",well,4,410,2.67968
regime,"pooled-cross-well, own-history windows",well,4,414,2.67957
regime,"pooled-cross-well, own-history windows",well,4,418,2.67957
regime,"pooled-cross-well, own-history windows",well,4,422,2.67957
regime,"pooled-cross-well, own-history windows",well,4,426,2.67957
regime,"pooled-cross-well, own-history windows",well,4,430,2.67957
regime,"pooled-cross-well, own-history windows",well,4,434,2.67957
regime,"pooled-cross-well, own-history windows",well,4,438,2.67957
regime,"pooled-cross-well, own-history windows",well,4,442,2.6785
regime,"pooled-cross-well, own-history windows",well,4,446,2.67849
regime,"pooled-cross-well, own-history windows",well,4,450,2.68021
regime,"pooled-cross-well, own-history windows",well,0,579,0.707468
regime,"pooled-cross-well, own-history windows",well,0,580,0.715358
regime,"pooled-cross-well, own-history windows",well,0,581,0.710277
regime,"pooled-cross-well, own-history windows",well,0,591,0.764839
regime,"pooled-cross-well, own-history windows",well,0,595,0.802772
regime,"pooled-cross-well, own-history windows",well,0,599,0.739224
regime,"pooled-cross-well, own-history windows",well,0,603,0.848163
regime,"pooled-cross-well, own-history windows",well,0,607,1.00033
regime,"pooled-cross-well, own-history windows",well,0,611,0.994429
regime,"pooled-cross-well, own-history windows",well,0,615,0.991811
regime,"pooled-cross-well, own-history windows",well,0,619,0.989826
regime,"pooled-cross-well, own-history windows",well,0,623,1.03842
regime,"pooled-cross-well, own-history windows",well,0,627,1.05058
regime,"pooled-cross-well, own-history windows",well,0,631,1.03951
regime,"pooled-cross-well, own-history windows",well,0,635,1.02978
regime,"pooled-cross-well, own-history windows",well,0,639,1.02562
regime,"pooled-cross-well, own-history windows",well,0,643,1.01938
regime,"pooled-cross-well, own-history windows",well,0,647,1.01762
regime,"pooled-cross-well, own-history windows",well,0,651,0.996508
regime,"pooled-cross-well, own-history windows",well,0,655,0.986111
regime,"pooled-cross-well, own-history windows",well,0,659,0.975713
regime,"pooled-cross-well, own-history windows",well,0,663,0.963236
regime,"pooled-cross-well, own-history windows",well,0,667,0.957377
regime,"pooled-cross-well, own-history windows",well,0,671,0.676284
regime,"pooled-cross-well, own-history windows",well,0,675,0.737252
regime,"pooled-cross-well, own-history windows",well,0,679,0.777868
regime,"pooled-cross-well, own-history windows",well,0,683,0.801055
regime,"pooled-cross-well, own-history windows",well,0,687,0.855157
regime,"pooled-cross-well, own-history windows",well,0,691,0.789145
regime,"pooled-cross-well, own-history windows",well,0,695,0.794187
regime,"pooled-cross-well, own-history windows",well,0,699,0.75919
regime,"pooled-cross-well, own-history windows",well,0,703,0.7418
regime,"pooled-cross-well, own-history windows",well,0,707,0.792869
regime,"pooled-cross-well, own-history windows",well,0,711,0.834914
regime,"pooled-cross-well, own-history windows",well,0,715,0.878343
regime,"pooled-cross-well, own-history windows",well,0,719,0.708515
regime,"pooled-cross-well, own-history windows",well,0,723,0.716037
regime,"pooled-cross-well, own-history windows",well,0,727,0.741463
regime,"pooled-cross-well, own-history windows",well,0,731,0.783191
regime,"pooled-cross-well, own-history windows",well,0,735,0.780672
regime,"pooled-cross-well, own-history windows",well,0,739,0.797456
regime,"pooled-cross-well, own-history windows",well,0,743,0.807211
regime,"pooled-cross-well, own-history windows",well,0,747,0.744948
regime,"pooled-cross-well, own-history windows",well,0,751,0.754682
regime,"pooled-cross-well, own-history windows",well,0,755,0.786356
regime,"pooled-cross-well, own-history windows",well,0,759,0.709458
regime,"pooled-cross-well, own-history windows",well,0,763,0.741732
regime,"pooled-cross-well, own-history windows",well,0,767,0.796982
regime,"pooled-cross-well, own-history windows",well,0,771,0.704056
regime,"pooled-cross-well, own-history windows",well,0,775,0.780444
regime,"pooled-cross-well, own-history windows",well,0,779,0.785597
regime,"pooled-cross-well, own-history windows",well,0,783,0.729949
regime,"pooled-cross-well, own-history windows",well,0,787,0.747875
regime,"pooled-cross-well, own-history windows",well,0,791,0.992349
regime,"pooled-cross-well, own-history windows",well,0,795,1.013
regime,"pooled-cross-well, own-history windows",well,0,799,1.01279
regime,"pooled-cross-well, own-history windows",well,0,803,1.03985
regime,"pooled-cross-well, own-history windows",well,0,807,0.992874
regime,"pooled-cross-well, own-history windows",well,0,811,1.01938
regime,"pooled-cross-well, own-history windows",well,0,815,1.03186
regime,"pooled-cross-well, own-history windows",well,0,819,0.96317
regime,"pooled-cross-well, own-history windows",well,0,823,0.967395
regime,"pooled-cross-well, own-history windows",well,0,827,0.986111
regime,"pooled-cross-well, own-history windows",well,0,831,0.958902
regime,"pooled-cross-well, own-history windows",well,0,835,1.01037
regime,"pooled-cross-well, own-history windows",well,0,839,0.998588
regime,"pooled-cross-well, own-history windows",well,0,843,1.00991
regime,"pooled-cross-well, own-history windows",well,0,847,1.00691
regime,"pooled-cross-well, own-history windows",well,0,851,1.02715
regime,"pooled-cross-well, own-history windows",well,0,855,0.97013
regime,"pooled-cross-well, own-history windows",well,0,859,0.986111
regime,"pooled-cross-well, own-history windows",well,0,863,1.01938
regime,"pooled-cross-well, own-history windows",well,0,867,0.979959
regime,"pooled-cross-well, own-history windows",well,0,871,0.98864
regime,"pooled-cross-well, own-history windows",well,0,875,0.984031
regime,"pooled-cross-well, own-history windows",well,0,879,1.02146
regime,"pooled-cross-well, own-history windows",well,0,883,0.978936
regime,"pooled-cross-well, own-history windows",well,0,887,1.01242
regime,"pooled-cross-well, own-history windows",well,0,891,0.979661
regime,"pooled-cross-well, own-history windows",well,0,895,0.976579
regime,"pooled-cross-well, own-history windows",well,0,899,0.989852
regime,"pooled-cross-well, own-history windows",well,0,903,0.969307
regime,"pooled-cross-well, own-history windows",well,0,907,0.993877
regime,"pooled-cross-well, own-history windows",well,0,911,0.767563
regime,"pooled-cross-well, own-history windows",well,0,915,0.75568
regime,"pooled-cross-well, own-history windows",well,0,919,0.736218
regime,"pooled-cross-well, own-history windows",well,0,923,0.766449
regime,"pooled-cross-well, own-history windows",well,0,927,0.745085
regime,"pooled-cross-well, own-history windows",well,0,931,0.721544
regime,"pooled-cross-well, own-history windows",well,0,935,0.783352
regime,"pooled-cross-well, own-history windows",well,0,939,0.705732
regime,"pooled-cross-well, own-history windows",well,0,943,0.701762
regime,"pooled-cross-well, own-history windows",well,0,947,0.726342
regime,"pooled-cross-well, own-history windows",well,0,951,0.743809
regime,"pooled-cross-well, own-history windows",well,0,955,0.695427
regime,"pooled-cross-well, own-history windows",well,0,959,0.7418
regime,"pooled-cross-well, own-history windows",well,0,963,0.752778
regime,"pooled-cross-well, own-history windows",well,0,967,0.767563
regime,"pooled-cross-well, own-history windows",well,0,971,0.723337
regime,"pooled-cross-well, own-history windows",well,0,975,0.698318
regime,"pooled-cross-well, own-history windows",well,0,979,0.678128
