window_key,instance,well,folder_label,window_index,window_start,label,transient_only,state_mode,n_variables_present
6020,WELL-00027_20230918170106,WELL-00027,8,57,2023-09-21T02:01:06+00:00,1,True,1,4
6021,WELL-00027_20230918170106,WELL-00027,8,58,2023-09-21T03:01:06+00:00,1,True,1,4
6022,WELL-00027_20230918170106,WELL-00027,8,59,2023-09-21T04:01:06+00:00,1,True,1,4
6023,WELL-00027_20230918170106,WELL-00027,8,60,2023-09-21T05:01:06+00:00,1,True,1,4
6024,WELL-00027_20230918170106,WELL-00027,8,61,2023-09-21T06:01:06+00:00,1,True,1,4
6025,WELL-00027_20230918170106,WELL-00027,8,62,2023-09-21T07:01:06+00:00,1,True,1,4
6026,WELL-00027_20230918170106,WELL-00027,8,63,2023-09-21T08:01:06+00:00,1,True,1,4
6027,WELL-00027_20230918170106,WELL-00027,8,64,2023-09-21T09:01:06+00:00,1,True,1,4
6028,WELL-00027_20230918170106,WELL-00027,8,65,2023-09-21T10:01:06+00:00,1,True,1,4
6029,WELL-00027_20230918170106,WELL-00027,8,66,2023-09-21T11:01:06+00:00,1,True,1,4
6030,WELL-00027_20230918170106,WELL-00027,8,67,2023-09-21T12:01:06+00:00,1,True,1,4
6031,WELL-00027_20230918170106,WELL-00027,8,68,2023-09-21T13:01:06+00:00,1,True,1,4
6032,WELL-00027_20230918170106,WELL-00027,8,69,2023-09-21T14:01:06+00:00,1,True,1,4
6033,WELL-00027_20230918170106,WELL-00027,8,70,2023-09-21T15:01:06+00:00,1,True,1,4
6034,WELL-00027_20230918170106,WELL-00027,8,71,2023-09-21T16:01:06+00:00,1,True,1,4
6035,WELL-00027_20230918170106,WELL-00027,8,72,2023-09-21T17:01:06+00:00,1,True,1,4
6036,WELL-00027_20230918170106,WELL-00027,8,73,2023-09-21T18:01:06+00:00,1,True,1,4
6037,WELL-00027_20230918170106,WELL-00027,8,74,2023-09-21T19:01:06+00:00,1,True,1,4
6038,WELL-00027_20230918170106,WELL-00027,8,75,2023-09-21T20:01:06+00:00,1,True,1,4
6039,WELL-00027_20230918170106,WELL-00027,8,76,2023-09-21T21:01:06+00:00,1,True,1,4
6040,WELL-00027_20230918170106,WELL-00027,8,77,2023-09-21T22:01:06+00:00,1,True,1,4
6041,WELL-00027_20230918170106,WELL-00027,8,78,2023-09-21T23:01:06+00:00,1,True,1,4
6042,WELL-00027_20230918170106,WELL-00027,8,79,2023-09-22T00:01:06+00:00,1,True,1,4
6043,WELL-00027_20230918170106,WELL-00027,8,80,2023-09-22T01:01:06+00:00,1,True,1,4
6044,WELL-00027_20230918170106,WELL-00027,8,81,2023-09-22T02:01:06+00:00,1,True,1,4
6045,WELL-00027_20230918170106,WELL-00027,8,82,2023-09-22T03:01:06+00:00,1,True,1,4
6046,WELL-00027_20230918170106,WELL-00027,8,83,2023-09-22T04:01:06+00:00,1,True,1,4
6047,WELL-00027_20230918170106,WELL-00027,8,84,2023-09-22T05:01:06+00:00,1,True,1,4
6048,WELL-00027_20230918170106,WELL-00027,8,85,2023-09-22T06:01:06+00:00,1,True,1,4
6049,WELL-00027_20230918170106,WELL-00027,8,86,2023-09-22T07:01:06+00:00,1,True,1,4
6050,WELL-00027_20230918170106,WELL-00027,8,87,2023-09-22T08:01:06+00:00,1,True,1,4
6051,WELL-00027_20230918170106,WELL-00027,8,88,2023-09-22T09:01:06+00:00,1,True,1,4
6052,WELL-00027_20230918170106,WELL-00027,8,89,2023-09-22T10:01:06+00:00,1,True,1,4
6053,WELL-00027_20230918170106,WELL-00027,8,90,2023-09-22T11:01:06+00:00,1,True,1,4
6054,WELL-00027_20230918170106,WELL-00027,8,91,2023-09-22T12:01:06+00:00,1,True,1,4
6055,WELL-00027_20230918170106,WELL-00027,8,92,2023-09-22T13:01:06+00:00,1,True,1,4
6056,WELL-00027_20230918170106,WELL-00027,8,93,2023-09-22T14:01:06+00:00,1,True,1,4
6057,WELL-00027_20230918170106,WELL-00027,8,94,2023-09-22T15:01:06+00:00,1,True,1,4
6058,WELL-00027_20230918170106,WELL-00027,8,95,2023-09-22T16:01:06+00:00,1,True,1,4
6059,WELL-00027_20230918170106,WELL-00027,8,96,2023-09-22T17:01:06+00:00,1,True,1,4
6060,WELL-00027_20230918170106,WELL-00027,8,97,2023-09-22T18:01:06+00:00,1,True,1,4
6061,WELL-00027_20230918170106,WELL-00027,8,98,2023-09-22T19:01:06+00:00,1,True,1,4
6062,WELL-00027_20230918170106,WELL-00027,8,99,2023-09-22T20:01:06+00:00,1,True,1,4
6063,WELL-00027_20230918170106,WELL-00027,8,100,2023-09-22T21:01:06+00:00,1,True,1,4
6064,WELL-00027_20230918170106,WELL-00027,8,101,2023-09-22T22:01:06+00:00,1,True,1,4
6065,WELL-00027_20230918170106,WELL-00027,8,102,2023-09-22T23:01:06+00:00,1,True,1,4
6066,WELL-00027_20230918170106,WELL-00027,8,103,2023-09-23T00:01:06+00:00,1,True,1,4
6067,WELL-00027_20230918170106,WELL-00027,8,104,2023-09-23T01:01:06+00:00,1,True,1,4
6068,WELL-00027_20230918170106,WELL-00027,8,105,2023-09-23T02:01:06+00:00,1,True,1,4
6069,WELL-00027_20230918170106,WELL-00027,8,106,2023-09-23T03:01:06+00:00,1,True,1,4
6070,WELL-00027_20230918170106,WELL-00027,8,107,2023-09-23T04:01:06+00:00,1,True,1,4
6071,WELL-00027_20230918170106,WELL-00027,8,108,2023-09-23T05:01:06+00:00,1,True,1,4
6072,WELL-00027_20230918170106,WELL-00027,8,109,2023-09-23T06:01:06+00:00,1,True,1,4
6073,WELL-00027_20230918170106,WELL-00027,8,110,2023-09-23T07:01:06+00:00,1,True,1,4
6074,WELL-00027_20230918170106,WELL-00027,8,111,2023-09-23T08:01:06+00:00,1,True,1,4
6075,WELL-00027_20230918170106,WELL-00027,8,112,2023-09-23T09:01:06+00:00,1,True,1,4
6076,WELL-00027_20230918170106,WELL-00027,8,113,2023-09-23T10:01:06+00:00,1,True,1,4
6077,WELL-00027_20230918170106,WELL-00027,8,114,2023-09-23T11:01:06+00:00,1,True,1,4
6078,WELL-00027_20230918170106,WELL-00027,8,115,2023-09-23T12:01:06+00:00,1,True,1,4
6079,WELL-00027_20230918170106,WELL-00027,8,116,2023-09-23T13:01:06+00:00,1,True,1,4
6080,WELL-00027_20230918170106,WELL-00027,8,117,2023-09-23T14:01:06+00:00,1,True,1,4
6081,WELL-00027_20230918170106,WELL-00027,8,118,2023-09-23T15:01:06+00:00,1,True,1,4
6082,WELL-00027_20230918170106,WELL-00027,8,119,2023-09-23T16:01:06+00:00,1,True,1,4
6083,WELL-00027_20230918170106,WELL-00027,8,120,2023-09-23T17:01:06+00:00,1,True,1,4
6084,WELL-00027_20230918170106,WELL-00027,8,121,2023-09-23T18:01:06+00:00,1,True,1,4
6085,WELL-00027_20230918170106,WELL-00027,8,122,2023-09-23T19:01:06+00:00,1,True,1,4
6086,WELL-00027_20230918170106,WELL-00027,8,123,2023-09-23T20:01:06+00:00,1,True,1,4
6087,WELL-00027_20230918170106,WELL-00027,8,124,2023-09-23T21:01:06+00:00,1,True,1,4
6088,WELL-00027_20230918170106,WELL-00027,8,125,2023-09-23T22:01:06+00:00,1,True,1,4
6089,WELL-00027_20230918170106,WELL-00027,8,126,2023-09-23T23:01:06+00:00,1,True,1,4
6090,WELL-00027_20230918170106,WELL-00027,8,127,2023-09-24T00:01:06+00:00,1,True,1,4
6091,WELL-00027_20230918170106,WELL-00027,8,128,2023-09-24T01:01:06+00:00,1,True,1,4
6092,WELL-00027_20230918170106,WELL-00027,8,129,2023-09-24T02:01:06+00:00,1,True,1,4
6093,WELL-00027_20230918170106,WELL-00027,8,130,2023-09-24T03:01:06+00:00,1,True,1,4
6094,WELL-00027_20230918170106,WELL-00027,8,131,2023-09-24T04:01:06+00:00,1,True,1,4
6095,WELL-00027_20230918170106,WELL-00027,8,132,2023-09-24T05:01:06+00:00,1,True,1,4
6096,WELL-00027_20230918170106,WELL-00027,8,133,2023-09-24T06:01:06+00:00,1,True,1,4
6097,WELL-00027_20230918170106,WELL-00027,8,134,2023-09-24T07:01:06+00:00,1,True,1,4
6098,WELL-00027_20230918170106,WELL-00027,8,135,2023-09-24T08:01:06+00:00,1,True,1,4
6099,WELL-00027_20230918170106,WELL-00027,8,136,2023-09-24T09:01:06+00:00,1,True,1,4
6100,WELL-00027_20230918170106,WELL-00027,8,137,2023-09-24T10:01:06+00:00,1,True,1,4
6101,WELL-00027_20230918170106,WELL-00027,8,138,2023-09-24T11:01:06+00:00,1,True,1,4
6102,WELL-00027_20230918170106,WELL-00027,8,139,2023-09-24T12:01:06+00:00,1,True,1,4
6103,WELL-00027_20230918170106,WELL-00027,8,140,2023-09-24T13:01:06+00:00,1,True,1,4
6104,WELL-00027_20230918170106,WELL-00027,8,141,2023-09-24T14:01:06+00:00,1,True,1,4
6105,WELL-00027_20230918170106,WELL-00027,8,142,2023-09-24T15:01:06+00:00,1,True,1,4
6106,WELL-00027_20230918170106,WELL-00027,8,143,2023-09-24T16:01:06+00:00,1,True,1,4
6107,WELL-00027_20230918170106,WELL-00027,8,144,2023-09-24T17:01:06+00:00,1,True,1,4
6108,WELL-00027_20230918170106,WELL-00027,8,145,2023-09-24T18:01:06+00:00,1,True,1,4
6109,WELL-00027_20230918170106,WELL-00027,8,146,2023-09-24T19:01:06+00:00,1,True,1,4
6110,WELL-00027_20230918170106,WELL-00027,8,147,2023-09-24T20:01:06+00:00,1,True,1,4
6111,WELL-00027_20230918170106,WELL-00027,8,148,2023-09-24T21:01:06+00:00,1,True,1,4
6112,WELL-00027_20230918170106,WELL-00027,8,149,2023-09-24T22:01:06+00:00,1,True,1,4
6113,WELL-00027_20230918170106,WELL-00027,8,150,2023-09-24T23:01:06+00:00,1,True,1,4
6114,WELL-00027_20230918170106,WELL-00027,8,151,2023-09-25T00:01:06+00:00,1,True,1,4
6115,WELL-00027_20230918170106,WELL-00027,8,152,2023-09-25T01:01:06+00:00,1,True,1,4
6116,WELL-00027_20230918170106,WELL-00027,8,153,2023-09-25T02:01:06+00:00,1,True,1,4
6117,WELL-00027_20230918170106,WELL-00027,8,154,2023-09-25T03:01:06+00:00,1,True,1,4
6118,WELL-00027_20230918170106,WELL-00027,8,155,2023-09-25T04:01:06+00:00,1,True,1,4
6119,WELL-00027_20230918170106,WELL-00027,8,156,2023-09-25T05:01:06+00:00,1,True,1,4
6120,WELL-00027_20230918170106,WELL-00027,8,157,2023-09-25T06:01:06+00:00,1,True,1,4
6121,WELL-00027_20230918170106,WELL-00027,8,158,2023-09-25T07:01:06+00:00,1,True,1,4
6122,WELL-00027_20230918170106,WELL-00027,8,159,2023-09-25T08:01:06+00:00,1,True,1,4
6123,WELL-00027_20230918170106,WELL-00027,8,160,2023-09-25T09:01:06+00:00,1,True,1,4
6124,WELL-00027_20230918170106,WELL-00027,8,161,2023-09-25T10:01:06+00:00,1,True,1,4
6125,WELL-00027_20230918170106,WELL-00027,8,162,2023-09-25T11:01:06+00:00,1,True,1,4
6126,WELL-00027_20230918170106,WELL-00027,8,163,2023-09-25T12:01:06+00:00,1,True,1,4
6127,WELL-00027_20230918170106,WELL-00027,8,164,2023-09-25T13:01:06+00:00,1,True,1,4
6128,WELL-00027_20230918170106,WELL-00027,8,165,2023-09-25T14:01:06+00:00,1,True,1,4
6129,WELL-00027_20230918170106,WELL-00027,8,166,2023-09-25T15:01:06+00:00,1,True,1,4
6130,WELL-00027_20230918170106,WELL-00027,8,167,2023-09-25T16:01:06+00:00,1,True,1,4
6131,WELL-00027_20230918170106,WELL-00027,8,168,2023-09-25T17:01:06+00:00,1,True,1,4
6132,WELL-00027_20230918170106,WELL-00027,8,169,2023-09-25T18:01:06+00:00,1,True,1,4
6133,WELL-00027_20230918170106,WELL-00027,8,170,2023-09-25T19:01:06+00:00,1,True,1,4
6134,WELL-00027_20230918170106,WELL-00027,8,171,2023-09-25T20:01:06+00:00,1,True,1,4
6135,WELL-00027_20230918170106,WELL-00027,8,172,2023-09-25T21:01:06+00:00,1,True,1,4
6136,WELL-00027_20230918170106,WELL-00027,8,173,2023-09-25T22:01:06+00:00,1,True,1,4
6137,WELL-00027_20230918170106,WELL-00027,8,174,2023-09-25T23:01:06+00:00,1,True,1,4
6138,WELL-00027_20230918170106,WELL-00027,8,175,2023-09-26T00:01:06+00:00,1,True,1,4
6139,WELL-00027_20230918170106,WELL-00027,8,176,2023-09-26T01:01:06+00:00,1,True,1,4
6140,WELL-00027_20230918170106,WELL-00027,8,177,2023-09-26T02:01:06+00:00,1,True,1,4
6141,WELL-00027_20230918170106,WELL-00027,8,178,2023-09-26T03:01:06+00:00,1,True,1,4
6142,WELL-00027_20230918170106,WELL-00027,8,179,2023-09-26T04:01:06+00:00,1,True,1,4
6143,WELL-00027_20230918170106,WELL-00027,8,180,2023-09-26T05:01:06+00:00,1,True,1,4
6144,WELL-00027_20230918170106,WELL-00027,8,181,2023-09-26T06:01:06+00:00,1,False,2,4
6145,WELL-00027_20230918170106,WELL-00027,8,182,2023-09-26T07:01:06+00:00,1,False,2,4
6146,WELL-00027_20230918170106,WELL-00027,8,183,2023-09-26T08:01:06+00:00,1,False,2,4
6147,WELL-00027_20230918170106,WELL-00027,8,184,2023-09-26T09:01:06+00:00,1,False,2,4
6148,WELL-00027_20230918170106,WELL-00027,8,185,2023-09-26T10:01:06+00:00,1,False,2,4
6149,WELL-00027_20230918170106,WELL-00027,8,186,2023-09-26T11:01:06+00:00,1,False,2,4
6150,WELL-00027_20230918170106,WELL-00027,8,187,2023-09-26T12:01:06+00:00,1,False,2,4
6151,WELL-00027_20230918170106,WELL-00027,8,188,2023-09-26T13:01:06+00:00,1,False,2,4
6152,WELL-00028_20210617053128,WELL-00028,8,1,2021-06-17T06:31:28+00:00,0,False,0,5
6153,WELL-00028_20210617053128,WELL-00028,8,2,2021-06-17T07:31:28+00:00,0,False,0,5
6154,WELL-00028_20210617053128,WELL-00028,8,3,2021-06-17T08:31:28+00:00,0,False,0,5
6155,WELL-00028_20210617053128,WELL-00028,8,4,2021-06-17T09:31:28+00:00,0,False,0,5
6156,WELL-00028_20210617053128,WELL-00028,8,5,2021-06-17T10:31:28+00:00,0,False,0,5
6157,WELL-00028_20210617053128,WELL-00028,8,6,2021-06-17T11:31:28+00:00,0,False,0,5
6158,WELL-00028_20210617053128,WELL-00028,8,7,2021-06-17T12:31:28+00:00,0,False,0,5
6159,WELL-00028_20210617053128,WELL-00028,8,8,2021-06-17T13:31:28+00:00,0,False,0,5
6160,WELL-00028_20210617053128,WELL-00028,8,9,2021-06-17T14:31:28+00:00,0,False,0,5
6161,WELL-00028_20210617053128,WELL-00028,8,10,2021-06-17T15:31:28+00:00,0,False,0,5
6162,WELL-00028_20210617053128,WELL-00028,8,11,2021-06-17T16:31:28+00:00,0,False,0,5
6163,WELL-00028_20210617053128,WELL-00028,8,12,2021-06-17T17:31:28+00:00,0,False,0,5
6164,WELL-00028_20210617053128,WELL-00028,8,13,2021-06-17T18:31:28+00:00,1,True,0,5
6165,WELL-00028_20210617053128,WELL-00028,8,14,2021-06-17T19:31:28+00:00,1,True,0,5
6166,WELL-00028_20210617053128,WELL-00028,8,15,2021-06-17T20:31:28+00:00,1,True,0,5
6167,WELL-00028_20210617053128,WELL-00028,8,16,2021-06-17T21:31:28+00:00,1,True,0,5
6168,WELL-00028_20210617053128,WELL-00028,8,17,2021-06-17T22:31:28+00:00,1,True,0,5
6169,WELL-00028_20210617053128,WELL-00028,8,18,2021-06-17T23:31:28+00:00,1,True,0,5
6170,WELL-00028_20210617053128,WELL-00028,8,19,2021-06-18T00:31:28+00:00,1,True,0,5
6171,WELL-00028_20210617053128,WELL-00028,8,20,2021-06-18T01:31:28+00:00,1,True,1,5
6172,WELL-00028_20210617053128,WELL-00028,8,21,2021-06-18T02:31:28+00:00,1,True,1,5
6173,WELL-00028_20210617053128,WELL-00028,8,22,2021-06-18T03:31:28+00:00,1,True,1,5
6174,WELL-00028_20210617053128,WELL-00028,8,23,2021-06-18T04:31:28+00:00,1,True,8,5
6175,WELL-00028_20210617053128,WELL-00028,8,24,2021-06-18T05:31:28+00:00,1,True,8,5
6176,WELL-00028_20210617053128,WELL-00028,8,25,2021-06-18T06:31:28+00:00,1,True,8,5
6177,WELL-00028_20210617053128,WELL-00028,8,26,2021-06-18T07:31:28+00:00,1,True,1,5
6178,WELL-00028_20210617053128,WELL-00028,8,27,2021-06-18T08:31:28+00:00,1,True,1,5
6179,WELL-00028_20210617053128,WELL-00028,8,28,2021-06-18T09:31:28+00:00,1,True,1,5
6180,WELL-00028_20210617053128,WELL-00028,8,29,2021-06-18T10:31:28+00:00,1,True,1,5
6181,WELL-00028_20210617053128,WELL-00028,8,30,2021-06-18T11:31:28+00:00,1,True,1,5
6182,WELL-00028_20210617053128,WELL-00028,8,31,2021-06-18T12:31:28+00:00,1,True,1,5
6183,WELL-00028_20210617053128,WELL-00028,8,32,2021-06-18T13:31:28+00:00,1,True,1,5
6184,WELL-00028_20210617053128,WELL-00028,8,33,2021-06-18T14:31:28+00:00,1,True,1,5
6185,WELL-00028_20210617053128,WELL-00028,8,34,2021-06-18T15:31:28+00:00,1,True,1,5
6186,WELL-00028_20210617053128,WELL-00028,8,35,2021-06-18T16:31:28+00:00,1,True,1,5
6187,WELL-00028_20210617053128,WELL-00028,8,36,2021-06-18T17:31:28+00:00,1,True,1,5
6188,WELL-00028_20210617053128,WELL-00028,8,37,2021-06-18T18:31:28+00:00,1,True,1,5
6189,WELL-00028_20210617053128,WELL-00028,8,38,2021-06-18T19:31:28+00:00,1,True,1,5
6190,WELL-00028_20210617053128,WELL-00028,8,39,2021-06-18T20:31:28+00:00,1,True,1,5
6191,WELL-00028_20210617053128,WELL-00028,8,40,2021-06-18T21:31:28+00:00,1,True,1,5
6192,WELL-00028_20210617053128,WELL-00028,8,41,2021-06-18T22:31:28+00:00,1,True,1,5
6193,WELL-00028_20210617053128,WELL-00028,8,42,2021-06-18T23:31:28+00:00,1,True,1,5
6194,WELL-00028_20210617053128,WELL-00028,8,43,2021-06-19T00:31:28+00:00,1,True,1,5
6195,WELL-00028_20210617053128,WELL-00028,8,44,2021-06-19T01:31:28+00:00,1,True,1,5
6196,WELL-00028_20210617053128,WELL-00028,8,45,2021-06-19T02:31:28+00:00,1,True,1,5
6197,WELL-00028_20210617053128,WELL-00028,8,46,2021-06-19T03:31:28+00:00,1,True,1,5
6198,WELL-00028_20210617053128,WELL-00028,8,47,2021-06-19T04:31:28+00:00,1,True,1,5
6199,WELL-00028_20210617053128,WELL-00028,8,48,2021-06-19T05:31:28+00:00,1,True,1,5
6200,WELL-00028_20210617053128,WELL-00028,8,49,2021-06-19T06:31:28+00:00,1,True,1,5
6201,WELL-00028_20210617053128,WELL-00028,8,50,2021-06-19T07:31:28+00:00,1,True,1,5
6202,WELL-00028_20210617053128,WELL-00028,8,51,2021-06-19T08:31:28+00:00,1,True,1,5
6203,WELL-00028_20210617053128,WELL-00028,8,52,2021-06-19T09:31:28+00:00,1,True,1,5
6204,WELL-00028_20210617053128,WELL-00028,8,53,2021-06-19T10:31:28+00:00,1,True,1,5
6205,WELL-00028_20210617053128,WELL-00028,8,54,2021-06-19T11:31:28+00:00,1,True,1,5
6206,WELL-00028_20210617053128,WELL-00028,8,55,2021-06-19T12:31:28+00:00,1,True,1,5
6207,WELL-00028_20210617053128,WELL-00028,8,56,2021-06-19T13:31:28+00:00,1,True,1,5
6208,WELL-00028_20210617053128,WELL-00028,8,57,2021-06-19T14:31:28+00:00,1,True,1,5
6209,WELL-00028_20210617053128,WELL-00028,8,58,2021-06-19T15:31:28+00:00,1,True,1,5
6210,WELL-00028_20210617053128,WELL-00028,8,59,2021-06-19T16:31:28+00:00,1,True,1,5
6211,WELL-00028_20210617053128,WELL-00028,8,60,2021-06-19T17:31:28+00:00,1,True,1,5
6212,WELL-00028_20210617053128,WELL-00028,8,61,2021-06-19T18:31:28+00:00,1,True,1,5
6213,WELL-00028_20210617053128,WELL-00028,8,62,2021-06-19T19:31:28+00:00,1,True,1,5
6214,WELL-00028_20210617053128,WELL-00028,8,63,2021-06-19T20:31:28+00:00,1,True,1,5
6215,WELL-00028_20210617053128,WELL-00028,8,64,2021-06-19T21:31:28+00:00,1,True,1,5
6216,WELL-00028_20210617053128,WELL-00028,8,65,2021-06-19T22:31:28+00:00,1,True,1,5
6217,WELL-00028_20210617053128,WELL-00028,8,66,2021-06-19T23:31:28+00:00,1,True,1,5
6218,WELL-00028_20210617053128,WELL-00028,8,67,2021-06-20T00:31:28+00:00,1,True,1,5
6219,WELL-00028_20210617053128,WELL-00028,8,68,2021-06-20T01:31:28+00:00,1,True,1,5
6220,WELL-00028_20210617053128,WELL-00028,8,69,2021-06-20T02:31:28+00:00,1,True,1,5
6221,WELL-00028_20210617053128,WELL-00028,8,70,2021-06-20T03:31:28+00:00,1,True,1,5
6222,WELL-00028_20210617053128,WELL-00028,8,71,2021-06-20T04:31:28+00:00,1,True,1,5
6223,WELL-00028_20210617053128,WELL-00028,8,72,2021-06-20T05:31:28+00:00,1,True,2,5
6224,WELL-00028_20210617053128,WELL-00028,8,73,2021-06-20T06:31:28+00:00,1,True,2,5
6225,WELL-00028_20210617053128,WELL-00028,8,74,2021-06-20T07:31:28+00:00,1,True,2,5
6226,WELL-00028_20210617053128,WELL-00028,8,75,2021-06-20T08:31:28+00:00,1,True,2,5
6227,WELL-00028_20210617053128,WELL-00028,8,76,2021-06-20T09:31:28+00:00,1,True,2,5
6228,WELL-00028_20210617053128,WELL-00028,8,77,2021-06-20T10:31:28+00:00,1,True,2,5
6229,WELL-00028_20210617053128,WELL-00028,8,78,2021-06-20T11:31:28+00:00,1,True,5,5
6230,WELL-00028_20210617053128,WELL-00028,8,79,2021-06-20T12:31:28+00:00,1,True,5,5
6231,WELL-00028_20210617053128,WELL-00028,8,80,2021-06-20T13:31:28+00:00,1,True,5,5
6232,WELL-00028_20210617053128,WELL-00028,8,81,2021-06-20T14:31:28+00:00,1,True,5,5
6233,WELL-00028_20210617053128,WELL-00028,8,82,2021-06-20T15:31:28+00:00,1,True,5,5
6234,WELL-00028_20210617053128,WELL-00028,8,83,2021-06-20T16:31:28+00:00,1,True,3,5
6235,WELL-00028_20210617053128,WELL-00028,8,84,2021-06-20T17:31:28+00:00,1,True,3,5
6236,WELL-00028_20210617053128,WELL-00028,8,85,2021-06-20T18:31:28+00:00,1,True,6,5
6237,WELL-00028_20210617053128,WELL-00028,8,86,2021-06-20T19:31:28+00:00,1,True,7,5
6238,WELL-00028_20210617053128,WELL-00028,8,87,2021-06-20T20:31:28+00:00,1,True,7,5
6239,WELL-00028_20210617053128,WELL-00028,8,88,2021-06-20T21:31:28+00:00,1,False,7,5
6240,WELL-00028_20210617053128,WELL-00028,8,89,2021-06-20T22:31:28+00:00,1,False,7,5
6241,WELL-00029_20201020231724,WELL-00029,8,1,2020-10-21T00:17:24+00:00,0,False,0,6
6242,WELL-00029_20201020231724,WELL-00029,8,2,2020-10-21T01:17:24+00:00,0,False,0,6
6243,WELL-00029_20201020231724,WELL-00029,8,3,2020-10-21T02:17:24+00:00,0,False,0,6
6244,WELL-00029_20201020231724,WELL-00029,8,4,2020-10-21T03:17:24+00:00,0,False,0,6
6245,WELL-00029_20201020231724,WELL-00029,8,5,2020-10-21T04:17:24+00:00,0,False,0,6
6246,WELL-00029_20201020231724,WELL-00029,8,6,2020-10-21T05:17:24+00:00,0,False,0,6
6247,WELL-00029_20201020231724,WELL-00029,8,7,2020-10-21T06:17:24+00:00,0,False,0,6
6248,WELL-00029_20201020231724,WELL-00029,8,8,2020-10-21T07:17:24+00:00,0,False,0,6
6249,WELL-00029_20201020231724,WELL-00029,8,9,2020-10-21T08:17:24+00:00,0,False,0,6
6250,WELL-00029_20201020231724,WELL-00029,8,10,2020-10-21T09:17:24+00:00,0,False,0,6
6251,WELL-00029_20201020231724,WELL-00029,8,11,2020-10-21T10:17:24+00:00,0,False,0,6
6252,WELL-00029_20201020231724,WELL-00029,8,12,2020-10-21T11:17:24+00:00,0,False,0,6
6253,WELL-00029_20201020231724,WELL-00029,8,13,2020-10-21T12:17:24+00:00,0,False,0,6
6254,WELL-00029_20201020231724,WELL-00029,8,14,2020-10-21T13:17:24+00:00,0,False,0,6
6255,WELL-00029_20201020231724,WELL-00029,8,15,2020-10-21T14:17:24+00:00,0,False,0,6
6256,WELL-00029_20201020231724,WELL-00029,8,16,2020-10-21T15:17:24+00:00,1,True,0,6
6257,WELL-00029_20201020231724,WELL-00029,8,17,2020-10-21T16:17:24+00:00,1,True,1,6
6258,WELL-00029_20201020231724,WELL-00029,8,18,2020-10-21T17:17:24+00:00,1,True,1,6
6259,WELL-00029_20201020231724,WELL-00029,8,19,2020-10-21T18:17:24+00:00,1,True,1,6
6260,WELL-00029_20201020231724,WELL-00029,8,20,2020-10-21T19:17:24+00:00,1,True,1,6
6261,WELL-00029_20201020231724,WELL-00029,8,21,2020-10-21T20:17:24+00:00,1,True,1,6
6262,WELL-00029_20201020231724,WELL-00029,8,22,2020-10-21T21:17:24+00:00,1,True,8,6
6263,WELL-00029_20201020231724,WELL-00029,8,23,2020-10-21T22:17:24+00:00,1,True,1,6
6264,WELL-00029_20201020231724,WELL-00029,8,24,2020-10-21T23:17:24+00:00,1,True,1,6
6265,WELL-00029_20201020231724,WELL-00029,8,25,2020-10-22T00:17:24+00:00,1,True,1,6
6266,WELL-00029_20201020231724,WELL-00029,8,26,2020-10-22T01:17:24+00:00,1,True,1,6
6267,WELL-00029_20201020231724,WELL-00029,8,27,2020-10-22T02:17:24+00:00,1,True,1,6
6268,WELL-00029_20201020231724,WELL-00029,8,28,2020-10-22T03:17:24+00:00,1,True,4,6
6269,WELL-00029_20201020231724,WELL-00029,8,29,2020-10-22T04:17:24+00:00,1,True,4,6
6270,WELL-00029_20201020231724,WELL-00029,8,30,2020-10-22T05:17:24+00:00,1,True,4,6
6271,WELL-00029_20201020231724,WELL-00029,8,31,2020-10-22T06:17:24+00:00,1,True,4,6
6272,WELL-00029_20201020231724,WELL-00029,8,32,2020-10-22T07:17:24+00:00,1,True,4,6
6273,WELL-00029_20201020231724,WELL-00029,8,33,2020-10-22T08:17:24+00:00,1,True,1,6
6274,WELL-00029_20201020231724,WELL-00029,8,34,2020-10-22T09:17:24+00:00,1,True,1,6
6275,WELL-00029_20201020231724,WELL-00029,8,35,2020-10-22T10:17:24+00:00,1,True,1,6
6276,WELL-00029_20201020231724,WELL-00029,8,36,2020-10-22T11:17:24+00:00,1,True,1,6
6277,WELL-00029_20201020231724,WELL-00029,8,37,2020-10-22T12:17:24+00:00,1,True,1,6
6278,WELL-00029_20201020231724,WELL-00029,8,38,2020-10-22T13:17:24+00:00,1,True,1,6
6279,WELL-00029_20201020231724,WELL-00029,8,39,2020-10-22T14:17:24+00:00,1,False,1,6
6280,WELL-00030_20141108012623,WELL-00030,8,1,2014-11-08T02:26:23+00:00,0,False,0,6
6281,WELL-00030_20141108012623,WELL-00030,8,2,2014-11-08T03:26:23+00:00,0,False,0,6
6282,WELL-00030_20141108012623,WELL-00030,8,3,2014-11-08T04:26:23+00:00,0,False,0,6
6283,WELL-00030_20141108012623,WELL-00030,8,4,2014-11-08T05:26:23+00:00,0,False,0,6
6284,WELL-00030_20141108012623,WELL-00030,8,5,2014-11-08T06:26:23+00:00,0,False,0,6
6285,WELL-00030_20141108012623,WELL-00030,8,6,2014-11-08T07:26:23+00:00,0,False,0,6
6286,WELL-00030_20141108012623,WELL-00030,8,7,2014-11-08T08:26:23+00:00,0,False,0,6
6287,WELL-00030_20141108012623,WELL-00030,8,8,2014-11-08T09:26:23+00:00,0,False,0,6
