instance,well,window_key,window_index,onset_offset,role,variable,n_context_minutes,n_context_filled,n_target_minutes,n_target_skipped,surprise,refusal
WELL-00023_20180826212652,WELL-00023,128,6,-3,baseline,P-MON-CKP,240,0,60,0,0.3237,
WELL-00023_20180826212652,WELL-00023,128,6,-3,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,128,6,-3,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,128,6,-3,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,129,7,-2,pre,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,129,7,-2,pre,P-JUS-CKGL,240,0,60,0,0.1315,
WELL-00023_20180826212652,WELL-00023,129,7,-2,pre,P-MON-CKP,240,0,60,0,0.284,
WELL-00023_20180826212652,WELL-00023,129,7,-2,pre,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,129,7,-2,pre,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,129,7,-2,pre,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,130,9,0,post0,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,130,9,0,post0,P-JUS-CKGL,240,0,60,0,0.3779,
WELL-00023_20180826212652,WELL-00023,130,9,0,post0,P-MON-CKP,240,0,60,0,0.3268,
WELL-00023_20180826212652,WELL-00023,130,9,0,post0,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,130,9,0,post0,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,130,9,0,post0,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,131,10,1,post1,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,131,10,1,post1,P-JUS-CKGL,240,0,60,0,0.1523,
WELL-00023_20180826212652,WELL-00023,131,10,1,post1,P-MON-CKP,240,0,60,0,0.3356,
WELL-00023_20180826212652,WELL-00023,131,10,1,post1,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,131,10,1,post1,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20180826212652,WELL-00023,131,10,1,post1,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,132,14,-5,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,132,14,-5,baseline,P-JUS-CKGL,240,0,60,0,0.0568,
WELL-00023_20181014121654,WELL-00023,132,14,-5,baseline,P-MON-CKP,240,0,60,0,0.2429,
WELL-00023_20181014121654,WELL-00023,132,14,-5,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,132,14,-5,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,132,14,-5,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181014121654,WELL-00023,133,15,-4,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,133,15,-4,baseline,P-JUS-CKGL,240,0,60,0,0.4036,
WELL-00023_20181014121654,WELL-00023,133,15,-4,baseline,P-MON-CKP,240,0,60,0,0.3915,
WELL-00023_20181014121654,WELL-00023,133,15,-4,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,133,15,-4,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,133,15,-4,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181014121654,WELL-00023,134,16,-3,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,134,16,-3,baseline,P-JUS-CKGL,240,0,60,0,0.2415,
WELL-00023_20181014121654,WELL-00023,134,16,-3,baseline,P-MON-CKP,240,0,60,0,0.2334,
WELL-00023_20181014121654,WELL-00023,134,16,-3,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,134,16,-3,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,134,16,-3,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181014121654,WELL-00023,135,17,-2,pre,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,135,17,-2,pre,P-JUS-CKGL,240,0,60,0,0.4688,
WELL-00023_20181014121654,WELL-00023,135,17,-2,pre,P-MON-CKP,240,0,60,0,0.4165,
WELL-00023_20181014121654,WELL-00023,135,17,-2,pre,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,135,17,-2,pre,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,135,17,-2,pre,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181014121654,WELL-00023,136,19,0,post0,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,136,19,0,post0,P-JUS-CKGL,240,0,60,0,0.7081,
WELL-00023_20181014121654,WELL-00023,136,19,0,post0,P-MON-CKP,240,0,60,0,0.3254,
WELL-00023_20181014121654,WELL-00023,136,19,0,post0,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,136,19,0,post0,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,136,19,0,post0,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181014121654,WELL-00023,137,20,1,post1,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,137,20,1,post1,P-JUS-CKGL,240,0,60,0,0.0958,
WELL-00023_20181014121654,WELL-00023,137,20,1,post1,P-MON-CKP,240,0,60,0,0.4608,
WELL-00023_20181014121654,WELL-00023,137,20,1,post1,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,137,20,1,post1,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181014121654,WELL-00023,137,20,1,post1,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181019115124,WELL-00023,138,14,-5,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,138,14,-5,baseline,P-JUS-CKGL,240,0,60,0,1.8202,
WELL-00023_20181019115124,WELL-00023,138,14,-5,baseline,P-MON-CKP,240,0,60,0,0.3596,
WELL-00023_20181019115124,WELL-00023,138,14,-5,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,138,14,-5,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,138,14,-5,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181019115124,WELL-00023,139,15,-4,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,139,15,-4,baseline,P-JUS-CKGL,240,0,60,0,0.6849,
WELL-00023_20181019115124,WELL-00023,139,15,-4,baseline,P-MON-CKP,240,0,60,0,0.3284,
WELL-00023_20181019115124,WELL-00023,139,15,-4,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,139,15,-4,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,139,15,-4,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181019115124,WELL-00023,140,16,-3,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,140,16,-3,baseline,P-JUS-CKGL,240,0,60,0,0.4051,
WELL-00023_20181019115124,WELL-00023,140,16,-3,baseline,P-MON-CKP,240,0,60,0,0.3404,
WELL-00023_20181019115124,WELL-00023,140,16,-3,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,140,16,-3,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,140,16,-3,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181019115124,WELL-00023,141,17,-2,pre,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,141,17,-2,pre,P-JUS-CKGL,240,0,60,0,1.1873,
WELL-00023_20181019115124,WELL-00023,141,17,-2,pre,P-MON-CKP,240,0,60,0,0.2957,
WELL-00023_20181019115124,WELL-00023,141,17,-2,pre,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,141,17,-2,pre,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,141,17,-2,pre,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181019115124,WELL-00023,142,19,0,post0,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,142,19,0,post0,P-JUS-CKGL,240,0,60,0,0.1816,
WELL-00023_20181019115124,WELL-00023,142,19,0,post0,P-MON-CKP,240,0,60,0,0.4953,
WELL-00023_20181019115124,WELL-00023,142,19,0,post0,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,142,19,0,post0,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,142,19,0,post0,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181019115124,WELL-00023,143,20,1,post1,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,143,20,1,post1,P-JUS-CKGL,240,0,60,0,0.3778,
WELL-00023_20181019115124,WELL-00023,143,20,1,post1,P-MON-CKP,240,0,60,0,0.3108,
WELL-00023_20181019115124,WELL-00023,143,20,1,post1,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,143,20,1,post1,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181019115124,WELL-00023,143,20,1,post1,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181030045054,WELL-00023,144,2,-5,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,144,2,-5,baseline,P-JUS-CKGL,126,114,60,0,0.3802,
WELL-00023_20181030045054,WELL-00023,144,2,-5,baseline,P-MON-CKP,126,114,60,0,0.3663,
WELL-00023_20181030045054,WELL-00023,144,2,-5,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,144,2,-5,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,144,2,-5,baseline,T-TPT,126,,60,,,context is constant: the surprise has no scale
WELL-00023_20181030045054,WELL-00023,145,3,-4,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,145,3,-4,baseline,P-JUS-CKGL,186,54,60,0,0.2599,
WELL-00023_20181030045054,WELL-00023,145,3,-4,baseline,P-MON-CKP,186,54,60,0,0.3642,
WELL-00023_20181030045054,WELL-00023,145,3,-4,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,145,3,-4,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,145,3,-4,baseline,T-TPT,186,,60,,,context is constant: the surprise has no scale
WELL-00023_20181030045054,WELL-00023,146,4,-3,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,146,4,-3,baseline,P-JUS-CKGL,240,0,60,0,0.2984,
WELL-00023_20181030045054,WELL-00023,146,4,-3,baseline,P-MON-CKP,240,0,60,0,0.2651,
WELL-00023_20181030045054,WELL-00023,146,4,-3,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,146,4,-3,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,146,4,-3,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181030045054,WELL-00023,147,5,-2,pre,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,147,5,-2,pre,P-JUS-CKGL,240,0,60,0,0.3415,
WELL-00023_20181030045054,WELL-00023,147,5,-2,pre,P-MON-CKP,240,0,60,0,0.3038,
WELL-00023_20181030045054,WELL-00023,147,5,-2,pre,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,147,5,-2,pre,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,147,5,-2,pre,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181030045054,WELL-00023,148,7,0,post0,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,148,7,0,post0,P-JUS-CKGL,240,0,60,0,0.2243,
WELL-00023_20181030045054,WELL-00023,148,7,0,post0,P-MON-CKP,240,0,60,0,0.4235,
WELL-00023_20181030045054,WELL-00023,148,7,0,post0,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,148,7,0,post0,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,148,7,0,post0,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00023_20181030045054,WELL-00023,149,8,1,post1,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,149,8,1,post1,P-JUS-CKGL,240,0,60,0,0.3234,
WELL-00023_20181030045054,WELL-00023,149,8,1,post1,P-MON-CKP,240,0,60,0,0.2794,
WELL-00023_20181030045054,WELL-00023,149,8,1,post1,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,149,8,1,post1,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00023_20181030045054,WELL-00023,149,8,1,post1,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160712123044,WELL-00024,150,3,-5,baseline,P-ANULAR,189,51,60,0,0.4309,
WELL-00024_20160712123044,WELL-00024,150,3,-5,baseline,P-JUS-CKGL,189,51,60,0,0.175,
WELL-00024_20160712123044,WELL-00024,150,3,-5,baseline,P-MON-CKP,189,51,60,0,0.2173,
WELL-00024_20160712123044,WELL-00024,150,3,-5,baseline,P-PDG,189,,60,,,context is constant: the surprise has no scale
WELL-00024_20160712123044,WELL-00024,150,3,-5,baseline,P-TPT,189,51,60,0,0.4077,
WELL-00024_20160712123044,WELL-00024,150,3,-5,baseline,T-TPT,189,51,60,0,0.379,
WELL-00024_20160712123044,WELL-00024,151,4,-4,baseline,P-ANULAR,240,0,60,0,0.7566,
WELL-00024_20160712123044,WELL-00024,151,4,-4,baseline,P-JUS-CKGL,240,0,60,0,0.231,
WELL-00024_20160712123044,WELL-00024,151,4,-4,baseline,P-MON-CKP,240,0,60,0,0.3246,
WELL-00024_20160712123044,WELL-00024,151,4,-4,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160712123044,WELL-00024,151,4,-4,baseline,P-TPT,240,0,60,0,0.3289,
WELL-00024_20160712123044,WELL-00024,151,4,-4,baseline,T-TPT,240,0,60,0,0.3633,
WELL-00024_20160712123044,WELL-00024,152,5,-3,baseline,P-ANULAR,240,0,60,0,0.7871,
WELL-00024_20160712123044,WELL-00024,152,5,-3,baseline,P-JUS-CKGL,240,0,60,0,0.5299,
WELL-00024_20160712123044,WELL-00024,152,5,-3,baseline,P-MON-CKP,240,0,60,0,0.3607,
WELL-00024_20160712123044,WELL-00024,152,5,-3,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160712123044,WELL-00024,152,5,-3,baseline,P-TPT,240,0,60,0,0.3066,
WELL-00024_20160712123044,WELL-00024,152,5,-3,baseline,T-TPT,240,0,60,0,0.3159,
WELL-00024_20160712123044,WELL-00024,153,6,-2,pre,P-ANULAR,240,0,60,0,0.2613,
WELL-00024_20160712123044,WELL-00024,153,6,-2,pre,P-JUS-CKGL,240,0,60,0,0.4456,
WELL-00024_20160712123044,WELL-00024,153,6,-2,pre,P-MON-CKP,240,0,60,0,0.2853,
WELL-00024_20160712123044,WELL-00024,153,6,-2,pre,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160712123044,WELL-00024,153,6,-2,pre,P-TPT,240,0,60,0,0.2125,
WELL-00024_20160712123044,WELL-00024,153,6,-2,pre,T-TPT,240,0,60,0,0.2275,
WELL-00024_20160712123044,WELL-00024,154,8,0,post0,P-ANULAR,240,0,60,0,0.8768,
WELL-00024_20160712123044,WELL-00024,154,8,0,post0,P-JUS-CKGL,240,0,60,0,0.334,
WELL-00024_20160712123044,WELL-00024,154,8,0,post0,P-MON-CKP,240,0,60,0,0.2995,
WELL-00024_20160712123044,WELL-00024,154,8,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160712123044,WELL-00024,154,8,0,post0,P-TPT,240,0,60,0,1.0723,
WELL-00024_20160712123044,WELL-00024,154,8,0,post0,T-TPT,240,0,60,0,1.9503,
WELL-00024_20160712123044,WELL-00024,155,9,1,post1,P-ANULAR,240,0,60,0,0.1613,
WELL-00024_20160712123044,WELL-00024,155,9,1,post1,P-JUS-CKGL,240,0,60,0,0.2018,
WELL-00024_20160712123044,WELL-00024,155,9,1,post1,P-MON-CKP,240,0,60,0,0.4309,
WELL-00024_20160712123044,WELL-00024,155,9,1,post1,P-PDG,240,,32,,,context is constant: the surprise has no scale
WELL-00024_20160712123044,WELL-00024,155,9,1,post1,P-TPT,240,0,60,0,0.3464,
WELL-00024_20160712123044,WELL-00024,155,9,1,post1,T-TPT,240,0,60,0,0.186,
WELL-00024_20160720230624,WELL-00024,156,7,-5,baseline,P-ANULAR,240,0,60,0,0.2325,
WELL-00024_20160720230624,WELL-00024,156,7,-5,baseline,P-JUS-CKGL,240,0,60,0,0.5,
WELL-00024_20160720230624,WELL-00024,156,7,-5,baseline,P-MON-CKP,240,0,60,0,0.2686,
WELL-00024_20160720230624,WELL-00024,156,7,-5,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160720230624,WELL-00024,156,7,-5,baseline,P-TPT,240,0,60,0,0.2108,
WELL-00024_20160720230624,WELL-00024,156,7,-5,baseline,T-TPT,240,0,60,0,0.2144,
WELL-00024_20160720230624,WELL-00024,157,8,-4,baseline,P-ANULAR,240,0,60,0,0.2056,
WELL-00024_20160720230624,WELL-00024,157,8,-4,baseline,P-JUS-CKGL,240,0,60,0,0.3718,
WELL-00024_20160720230624,WELL-00024,157,8,-4,baseline,P-MON-CKP,240,0,60,0,0.2899,
WELL-00024_20160720230624,WELL-00024,157,8,-4,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160720230624,WELL-00024,157,8,-4,baseline,P-TPT,240,0,60,0,0.3346,
WELL-00024_20160720230624,WELL-00024,157,8,-4,baseline,T-TPT,240,0,60,0,0.3207,
WELL-00024_20160720230624,WELL-00024,158,9,-3,baseline,P-ANULAR,240,0,60,0,0.4656,
WELL-00024_20160720230624,WELL-00024,158,9,-3,baseline,P-JUS-CKGL,240,0,60,0,0.689,
WELL-00024_20160720230624,WELL-00024,158,9,-3,baseline,P-MON-CKP,240,0,60,0,0.3076,
WELL-00024_20160720230624,WELL-00024,158,9,-3,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160720230624,WELL-00024,158,9,-3,baseline,P-TPT,240,0,60,0,0.382,
WELL-00024_20160720230624,WELL-00024,158,9,-3,baseline,T-TPT,240,0,60,0,0.6123,
WELL-00024_20160720230624,WELL-00024,159,10,-2,pre,P-ANULAR,240,0,60,0,0.3619,
WELL-00024_20160720230624,WELL-00024,159,10,-2,pre,P-JUS-CKGL,240,0,60,0,0.3833,
WELL-00024_20160720230624,WELL-00024,159,10,-2,pre,P-MON-CKP,240,0,60,0,0.3393,
WELL-00024_20160720230624,WELL-00024,159,10,-2,pre,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160720230624,WELL-00024,159,10,-2,pre,P-TPT,240,0,60,0,0.2229,
WELL-00024_20160720230624,WELL-00024,159,10,-2,pre,T-TPT,240,0,60,0,0.3551,
WELL-00024_20160720230624,WELL-00024,160,12,0,post0,P-ANULAR,240,0,60,0,0.4096,
WELL-00024_20160720230624,WELL-00024,160,12,0,post0,P-JUS-CKGL,240,0,60,0,0.308,
WELL-00024_20160720230624,WELL-00024,160,12,0,post0,P-MON-CKP,240,0,60,0,0.3047,
WELL-00024_20160720230624,WELL-00024,160,12,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160720230624,WELL-00024,160,12,0,post0,P-TPT,240,0,60,0,0.3866,
WELL-00024_20160720230624,WELL-00024,160,12,0,post0,T-TPT,240,0,60,0,0.5522,
WELL-00024_20160720230624,WELL-00024,161,13,1,post1,P-ANULAR,240,0,60,0,0.3802,
WELL-00024_20160720230624,WELL-00024,161,13,1,post1,P-JUS-CKGL,240,0,60,0,0.8519,
WELL-00024_20160720230624,WELL-00024,161,13,1,post1,P-MON-CKP,240,0,60,0,0.2754,
WELL-00024_20160720230624,WELL-00024,161,13,1,post1,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160720230624,WELL-00024,161,13,1,post1,P-TPT,240,0,60,0,0.7725,
WELL-00024_20160720230624,WELL-00024,161,13,1,post1,T-TPT,240,0,60,0,0.3314,
WELL-00024_20160722105543,WELL-00024,162,5,-5,baseline,P-ANULAR,240,0,60,0,0.1984,
WELL-00024_20160722105543,WELL-00024,162,5,-5,baseline,P-JUS-CKGL,240,0,60,0,0.1588,
WELL-00024_20160722105543,WELL-00024,162,5,-5,baseline,P-MON-CKP,240,0,60,0,0.3507,
WELL-00024_20160722105543,WELL-00024,162,5,-5,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160722105543,WELL-00024,162,5,-5,baseline,P-TPT,240,0,60,0,0.2302,
WELL-00024_20160722105543,WELL-00024,162,5,-5,baseline,T-TPT,240,0,60,0,0.1366,
WELL-00024_20160722105543,WELL-00024,163,6,-4,baseline,P-ANULAR,240,0,60,0,0.4008,
WELL-00024_20160722105543,WELL-00024,163,6,-4,baseline,P-JUS-CKGL,240,0,60,0,0.2962,
WELL-00024_20160722105543,WELL-00024,163,6,-4,baseline,P-MON-CKP,240,0,60,0,0.2596,
WELL-00024_20160722105543,WELL-00024,163,6,-4,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160722105543,WELL-00024,163,6,-4,baseline,P-TPT,240,0,60,0,0.4274,
WELL-00024_20160722105543,WELL-00024,163,6,-4,baseline,T-TPT,240,0,60,0,0.3292,
WELL-00024_20160722105543,WELL-00024,164,7,-3,baseline,P-ANULAR,240,0,60,0,0.2618,
WELL-00024_20160722105543,WELL-00024,164,7,-3,baseline,P-JUS-CKGL,240,0,60,0,0.1265,
WELL-00024_20160722105543,WELL-00024,164,7,-3,baseline,P-MON-CKP,240,0,60,0,0.2607,
WELL-00024_20160722105543,WELL-00024,164,7,-3,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160722105543,WELL-00024,164,7,-3,baseline,P-TPT,240,0,60,0,0.1697,
WELL-00024_20160722105543,WELL-00024,164,7,-3,baseline,T-TPT,240,0,60,0,0.2343,
WELL-00024_20160722105543,WELL-00024,165,8,-2,pre,P-ANULAR,240,0,60,0,0.3023,
WELL-00024_20160722105543,WELL-00024,165,8,-2,pre,P-JUS-CKGL,240,0,60,0,0.3434,
WELL-00024_20160722105543,WELL-00024,165,8,-2,pre,P-MON-CKP,240,0,60,0,0.3224,
WELL-00024_20160722105543,WELL-00024,165,8,-2,pre,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160722105543,WELL-00024,165,8,-2,pre,P-TPT,240,0,60,0,0.7092,
WELL-00024_20160722105543,WELL-00024,165,8,-2,pre,T-TPT,240,0,60,0,0.3197,
WELL-00024_20160722105543,WELL-00024,166,10,0,post0,P-ANULAR,240,0,60,0,0.257,
WELL-00024_20160722105543,WELL-00024,166,10,0,post0,P-JUS-CKGL,240,0,60,0,0.4522,
WELL-00024_20160722105543,WELL-00024,166,10,0,post0,P-MON-CKP,240,0,60,0,0.3183,
WELL-00024_20160722105543,WELL-00024,166,10,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160722105543,WELL-00024,166,10,0,post0,P-TPT,240,0,60,0,0.2723,
WELL-00024_20160722105543,WELL-00024,166,10,0,post0,T-TPT,240,0,60,0,0.7018,
WELL-00024_20160722105543,WELL-00024,167,11,1,post1,P-ANULAR,240,0,60,0,0.2756,
WELL-00024_20160722105543,WELL-00024,167,11,1,post1,P-JUS-CKGL,240,0,60,0,0.5947,
WELL-00024_20160722105543,WELL-00024,167,11,1,post1,P-MON-CKP,240,0,60,0,0.2235,
WELL-00024_20160722105543,WELL-00024,167,11,1,post1,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160722105543,WELL-00024,167,11,1,post1,P-TPT,240,0,60,0,0.1816,
WELL-00024_20160722105543,WELL-00024,167,11,1,post1,T-TPT,240,0,60,0,0.374,
WELL-00024_20160729172014,WELL-00024,168,0,-5,baseline,P-ANULAR,42,,60,,,"context: 42 of 240 minutes with data, fewer than 60"
WELL-00024_20160729172014,WELL-00024,168,0,-5,baseline,P-JUS-CKGL,42,,60,,,"context: 42 of 240 minutes with data, fewer than 60"
