bed,group,instance,well,folder_label,method,delta,n_stream_windows,n_usable_variables,first_fault_window,alarm_window,alarm_subgroup,alarm_label,outcome,delay_windows,max_log10_martingale,refusal
own_history,short,WELL-00010_20180424230232,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425010050,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425010050,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425010050,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425010050,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425010050,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425010050,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425010050,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425030224,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425030224,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425030224,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425030224,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425030224,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425030224,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425030224,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425050158,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425050158,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425050158,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425050158,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425050158,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425050158,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425050158,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425070141,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425070141,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425070141,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425070141,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425070141,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425070141,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425070141,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425090033,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425090033,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425090033,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425090033,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425090033,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425090033,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425090033,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425110029,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425110029,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425110029,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425110029,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425110029,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425110029,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425110029,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425130016,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425130016,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425130016,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425130016,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425130016,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425130016,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425130016,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425150107,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425150107,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425150107,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425150107,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425150107,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425150107,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425150107,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425170046,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425170046,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425170046,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425170046,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425170046,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425170046,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425170046,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425190116,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425190116,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425190116,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425190116,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425190116,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425190116,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425190116,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425210046,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425210046,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425210046,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425210046,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425210046,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425210046,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425210046,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425230124,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425230124,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425230124,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425230124,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425230124,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425230124,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180425230124,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426010124,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426010124,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426010124,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426010124,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426010124,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426010124,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426010124,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426030033,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426030033,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426030033,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426030033,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426030033,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426030033,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426030033,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426050029,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426050029,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426050029,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426050029,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426050029,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426050029,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426050029,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426070025,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426070025,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426070025,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426070025,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426070025,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426070025,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426070025,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426090042,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426090042,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426090042,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426090042,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426090042,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426090042,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426090042,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426110107,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426110107,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426110107,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426110107,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426110107,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426110107,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426110107,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426130141,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426130141,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426130141,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426130141,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426130141,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426130141,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426130141,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426150008,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426150008,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426150008,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426150008,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426150008,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426150008,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426150008,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426170103,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426170103,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426170103,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426170103,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426170103,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426170103,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426170103,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426190107,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426190107,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426190107,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426190107,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426190107,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426190107,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426190107,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426210116,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426210116,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426210116,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426210116,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426210116,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426210116,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426210116,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426230008,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426230008,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426230008,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426230008,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426230008,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426230008,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180426230008,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427010029,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427010029,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427010029,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427010029,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427010029,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427010029,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427010029,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427030025,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427030025,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427030025,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427030025,WELL-00010,4,conformal,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427030025,WELL-00010,4,reversed,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427030025,WELL-00010,4,reversed,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427030025,WELL-00010,4,worst_baseline,,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427050042,WELL-00010,4,clock,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427050042,WELL-00010,4,clock,0.05,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
own_history,short,WELL-00010_20180427050042,WELL-00010,4,conformal,0.01,0,,,,,,refused,,,"design: 1 window(s); 3 form the baseline, leaving none to score"
