bed,record,fold,group,position,window_index,window_start,label,role
3w_own_history,WELL-00034_20190901060904,WELL-00034,normal,16,17,2019-09-01T23:09:04+00:00,0,stream
3w_own_history,WELL-00034_20190901060904,WELL-00034,normal,17,18,2019-09-02T00:09:04+00:00,0,stream
3w_own_history,WELL-00034_20190901060904,WELL-00034,normal,18,19,2019-09-02T01:09:04+00:00,0,stream
3w_own_history,WELL-00034_20190901060904,WELL-00034,normal,19,20,2019-09-02T02:09:04+00:00,0,stream
3w_own_history,WELL-00034_20190901060904,WELL-00034,normal,20,21,2019-09-02T03:09:04+00:00,0,stream
3w_own_history,WELL-00034_20190901060904,WELL-00034,normal,21,22,2019-09-02T04:09:04+00:00,0,stream
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,0,1,2019-08-19T10:32:45+00:00,0,fit
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,1,2,2019-08-19T11:32:45+00:00,0,fit
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,2,3,2019-08-19T12:32:45+00:00,0,fit
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,3,4,2019-08-19T13:32:45+00:00,0,threshold
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,4,5,2019-08-19T14:32:45+00:00,0,threshold
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,5,6,2019-08-19T15:32:45+00:00,0,threshold
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,6,7,2019-08-19T16:32:45+00:00,0,stream
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,7,8,2019-08-19T17:32:45+00:00,0,stream
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,8,9,2019-08-19T18:32:45+00:00,0,stream
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,9,10,2019-08-19T19:32:45+00:00,0,stream
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,10,11,2019-08-19T20:32:45+00:00,0,stream
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,11,12,2019-08-19T21:32:45+00:00,0,stream
3w_own_history,WELL-00035_20190819093245,WELL-00035,normal,12,13,2019-08-19T22:32:45+00:00,0,stream
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,0,1,2019-08-27T10:07:06+00:00,0,fit
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,1,2,2019-08-27T11:07:06+00:00,0,fit
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,2,3,2019-08-27T12:07:06+00:00,0,fit
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,3,4,2019-08-27T13:07:06+00:00,0,threshold
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,4,5,2019-08-27T14:07:06+00:00,0,threshold
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,5,6,2019-08-27T15:07:06+00:00,0,threshold
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,6,7,2019-08-27T16:07:06+00:00,0,stream
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,7,8,2019-08-27T17:07:06+00:00,0,stream
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,8,9,2019-08-27T18:07:06+00:00,0,stream
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,9,10,2019-08-27T19:07:06+00:00,0,stream
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,10,11,2019-08-27T20:07:06+00:00,0,stream
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,11,12,2019-08-27T21:07:06+00:00,0,stream
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,12,13,2019-08-27T22:07:06+00:00,0,stream
3w_own_history,WELL-00035_20190827090706,WELL-00035,normal,13,14,2019-08-27T23:07:06+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,0,1,2019-09-25T07:11:22+00:00,0,fit
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,1,2,2019-09-25T08:11:22+00:00,0,fit
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,2,3,2019-09-25T09:11:22+00:00,0,fit
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,3,4,2019-09-25T10:11:22+00:00,0,threshold
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,4,5,2019-09-25T11:11:22+00:00,0,threshold
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,5,6,2019-09-25T12:11:22+00:00,0,threshold
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,6,7,2019-09-25T13:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,7,8,2019-09-25T14:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,8,9,2019-09-25T15:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,9,10,2019-09-25T16:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,10,11,2019-09-25T17:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,11,12,2019-09-25T18:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,12,13,2019-09-25T19:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,13,14,2019-09-25T20:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,14,15,2019-09-25T21:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,15,16,2019-09-25T22:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,16,17,2019-09-25T23:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,17,18,2019-09-26T00:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,18,19,2019-09-26T01:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,19,20,2019-09-26T02:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,20,21,2019-09-26T03:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,21,22,2019-09-26T04:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,22,23,2019-09-26T05:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,23,24,2019-09-26T06:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,24,25,2019-09-26T07:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,25,26,2019-09-26T08:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,26,27,2019-09-26T09:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,27,28,2019-09-26T10:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,28,29,2019-09-26T11:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,29,30,2019-09-26T12:11:22+00:00,0,stream
3w_own_history,WELL-00035_20190925061122,WELL-00035,normal,30,31,2019-09-26T13:11:22+00:00,0,stream
3w_own_history,WELL-00037_20181011071238,WELL-00037,mixed,0,1,2018-10-11T08:12:38+00:00,0,fit
3w_own_history,WELL-00037_20181011071238,WELL-00037,mixed,1,2,2018-10-11T09:12:38+00:00,0,fit
3w_own_history,WELL-00037_20181011071238,WELL-00037,mixed,2,3,2018-10-11T10:12:38+00:00,0,fit
3w_own_history,WELL-00037_20181011071238,WELL-00037,mixed,3,4,2018-10-11T11:12:38+00:00,0,threshold
3w_own_history,WELL-00037_20181011071238,WELL-00037,mixed,4,5,2018-10-11T12:12:38+00:00,1,threshold
3w_own_history,WELL-00037_20181011071238,WELL-00037,mixed,5,6,2018-10-11T13:12:38+00:00,1,threshold
3w_own_history,WELL-00037_20181011071238,WELL-00037,mixed,6,7,2018-10-11T14:12:38+00:00,1,stream
3w_own_history,WELL-00037_20190924213000,WELL-00037,normal,0,1,2019-09-24T22:30:00+00:00,0,fit
3w_own_history,WELL-00037_20190924213000,WELL-00037,normal,1,2,2019-09-24T23:30:00+00:00,0,fit
3w_own_history,WELL-00037_20190924213000,WELL-00037,normal,2,3,2019-09-25T00:30:00+00:00,0,fit
3w_own_history,WELL-00037_20190924213000,WELL-00037,normal,3,4,2019-09-25T01:30:00+00:00,0,threshold
3w_own_history,WELL-00037_20190924213000,WELL-00037,normal,4,5,2019-09-25T02:30:00+00:00,0,threshold
3w_own_history,WELL-00037_20190924213000,WELL-00037,normal,5,6,2019-09-25T03:30:00+00:00,0,threshold
3w_own_history,WELL-00037_20190924213000,WELL-00037,normal,6,7,2019-09-25T04:30:00+00:00,0,stream
3w_own_history,WELL-00038_20190924212924,WELL-00038,normal,0,1,2019-09-24T22:29:24+00:00,0,fit
3w_own_history,WELL-00038_20190924212924,WELL-00038,normal,1,2,2019-09-24T23:29:24+00:00,0,fit
3w_own_history,WELL-00038_20190924212924,WELL-00038,normal,2,3,2019-09-25T00:29:24+00:00,0,fit
3w_own_history,WELL-00038_20190924212924,WELL-00038,normal,3,4,2019-09-25T01:29:24+00:00,0,threshold
3w_own_history,WELL-00038_20190924212924,WELL-00038,normal,4,5,2019-09-25T02:29:24+00:00,0,threshold
3w_own_history,WELL-00038_20190924212924,WELL-00038,normal,5,6,2019-09-25T03:29:24+00:00,0,threshold
3w_own_history,WELL-00038_20190924212924,WELL-00038,normal,6,7,2019-09-25T04:29:24+00:00,0,stream
3w_own_history,WELL-00038_20190924212924,WELL-00038,normal,7,8,2019-09-25T05:29:24+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,0,1,2019-09-25T10:32:22+00:00,0,fit
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,1,2,2019-09-25T11:32:22+00:00,0,fit
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,2,3,2019-09-25T12:32:22+00:00,0,fit
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,3,4,2019-09-25T13:32:22+00:00,0,threshold
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,4,5,2019-09-25T14:32:22+00:00,0,threshold
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,5,6,2019-09-25T15:32:22+00:00,0,threshold
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,6,7,2019-09-25T16:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,7,8,2019-09-25T17:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,8,9,2019-09-25T18:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,9,10,2019-09-25T19:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,10,11,2019-09-25T20:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,11,12,2019-09-25T21:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,12,13,2019-09-25T22:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,13,14,2019-09-25T23:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,14,15,2019-09-26T00:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,15,16,2019-09-26T01:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,16,17,2019-09-26T02:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,17,18,2019-09-26T03:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,18,19,2019-09-26T04:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,19,20,2019-09-26T05:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,20,21,2019-09-26T06:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,21,22,2019-09-26T07:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,22,23,2019-09-26T08:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,23,24,2019-09-26T09:32:22+00:00,0,stream
3w_own_history,WELL-00038_20190925093222,WELL-00038,normal,24,25,2019-09-26T10:32:22+00:00,0,stream
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,0,1,2019-09-24T21:02:04+00:00,0,fit
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,1,2,2019-09-24T22:02:04+00:00,0,fit
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,2,3,2019-09-24T23:02:04+00:00,0,fit
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,3,4,2019-09-25T00:02:04+00:00,0,threshold
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,4,5,2019-09-25T01:02:04+00:00,0,threshold
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,5,6,2019-09-25T02:02:04+00:00,0,threshold
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,6,7,2019-09-25T03:02:04+00:00,0,stream
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,7,8,2019-09-25T04:02:04+00:00,0,stream
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,8,9,2019-09-25T05:02:04+00:00,0,stream
3w_own_history,WELL-00039_20190924200204,WELL-00039,normal,9,10,2019-09-25T06:02:04+00:00,0,stream
3w_own_history,WELL-00040_20181013160242,WELL-00040,mixed,0,1,2018-10-13T17:02:42+00:00,0,fit
3w_own_history,WELL-00040_20181013160242,WELL-00040,mixed,1,2,2018-10-13T18:02:42+00:00,0,fit
3w_own_history,WELL-00040_20181013160242,WELL-00040,mixed,2,3,2018-10-13T19:02:42+00:00,0,fit
3w_own_history,WELL-00040_20181013160242,WELL-00040,mixed,3,4,2018-10-13T20:02:42+00:00,0,threshold
3w_own_history,WELL-00040_20181013160242,WELL-00040,mixed,4,5,2018-10-13T21:02:42+00:00,1,threshold
3w_own_history,WELL-00040_20181013160242,WELL-00040,mixed,5,6,2018-10-13T22:02:42+00:00,1,threshold
3w_own_history,WELL-00040_20181013160242,WELL-00040,mixed,6,7,2018-10-13T23:02:42+00:00,1,stream
3w_own_history,WELL-00040_20181013160242,WELL-00040,mixed,7,8,2018-10-14T00:02:42+00:00,1,stream
3w_own_history,WELL-00041_20181013160201,WELL-00041,mixed,0,1,2018-10-13T17:02:01+00:00,0,fit
3w_own_history,WELL-00041_20181013160201,WELL-00041,mixed,1,2,2018-10-13T18:02:01+00:00,0,fit
3w_own_history,WELL-00041_20181013160201,WELL-00041,mixed,2,3,2018-10-13T19:02:01+00:00,0,fit
3w_own_history,WELL-00041_20181013160201,WELL-00041,mixed,3,4,2018-10-13T20:02:01+00:00,0,threshold
3w_own_history,WELL-00041_20181013160201,WELL-00041,mixed,4,5,2018-10-13T21:02:01+00:00,1,threshold
3w_own_history,WELL-00041_20181013160201,WELL-00041,mixed,5,6,2018-10-13T22:02:01+00:00,1,threshold
3w_own_history,WELL-00041_20181013160201,WELL-00041,mixed,6,7,2018-10-13T23:02:01+00:00,1,stream
3w_own_history,WELL-00041_20181013160201,WELL-00041,mixed,7,8,2018-10-14T00:02:01+00:00,1,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,0,1,2019-08-14T16:43:01+00:00,0,fit
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,1,2,2019-08-14T17:43:01+00:00,0,fit
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,2,3,2019-08-14T18:43:01+00:00,0,fit
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,3,4,2019-08-14T19:43:01+00:00,0,threshold
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,4,5,2019-08-14T20:43:01+00:00,0,threshold
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,5,6,2019-08-14T21:43:01+00:00,0,threshold
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,6,7,2019-08-14T22:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,7,8,2019-08-14T23:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,8,9,2019-08-15T00:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,9,10,2019-08-15T01:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,10,11,2019-08-15T02:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,11,12,2019-08-15T03:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,12,13,2019-08-15T04:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,13,14,2019-08-15T05:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,14,15,2019-08-15T06:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,15,16,2019-08-15T07:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,16,17,2019-08-15T08:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,17,18,2019-08-15T09:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,18,19,2019-08-15T10:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,19,20,2019-08-15T11:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,20,21,2019-08-15T12:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,21,22,2019-08-15T13:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,22,23,2019-08-15T14:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,23,24,2019-08-15T15:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,24,25,2019-08-15T16:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,25,26,2019-08-15T17:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190814154301,WELL-00041,normal,26,27,2019-08-15T18:43:01+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,0,1,2019-08-17T18:39:16+00:00,0,fit
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,1,2,2019-08-17T19:39:16+00:00,0,fit
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,2,3,2019-08-17T20:39:16+00:00,0,fit
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,3,4,2019-08-17T21:39:16+00:00,0,threshold
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,4,5,2019-08-17T22:39:16+00:00,0,threshold
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,5,6,2019-08-17T23:39:16+00:00,0,threshold
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,6,7,2019-08-18T00:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,7,8,2019-08-18T01:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,8,9,2019-08-18T02:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,9,10,2019-08-18T03:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,10,11,2019-08-18T04:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,11,12,2019-08-18T05:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,12,13,2019-08-18T06:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,13,14,2019-08-18T07:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,14,15,2019-08-18T08:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,15,16,2019-08-18T09:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,16,17,2019-08-18T10:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,17,18,2019-08-18T11:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,18,19,2019-08-18T12:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,19,20,2019-08-18T13:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,20,21,2019-08-18T14:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,21,22,2019-08-18T15:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,22,23,2019-08-18T16:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,23,24,2019-08-18T17:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,24,25,2019-08-18T18:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,25,26,2019-08-18T19:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,26,27,2019-08-18T20:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,27,28,2019-08-18T21:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,28,29,2019-08-18T22:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,29,30,2019-08-18T23:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,30,31,2019-08-19T00:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,31,32,2019-08-19T01:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,32,33,2019-08-19T02:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,33,34,2019-08-19T03:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,34,35,2019-08-19T04:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,35,36,2019-08-19T05:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,36,37,2019-08-19T06:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,37,38,2019-08-19T07:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,38,39,2019-08-19T08:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,39,40,2019-08-19T09:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,40,41,2019-08-19T10:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,41,42,2019-08-19T11:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,42,43,2019-08-19T12:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,43,44,2019-08-19T13:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,44,45,2019-08-19T14:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190817173916,WELL-00041,normal,45,46,2019-08-19T15:39:16+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,0,1,2019-08-19T17:37:53+00:00,0,fit
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,1,2,2019-08-19T18:37:53+00:00,0,fit
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,2,3,2019-08-19T19:37:53+00:00,0,fit
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,3,4,2019-08-19T20:37:53+00:00,0,threshold
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,4,5,2019-08-19T21:37:53+00:00,0,threshold
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,5,6,2019-08-19T22:37:53+00:00,0,threshold
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,6,7,2019-08-19T23:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,7,8,2019-08-20T00:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,8,9,2019-08-20T01:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,9,10,2019-08-20T02:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,10,11,2019-08-20T03:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,11,12,2019-08-20T04:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,12,13,2019-08-20T05:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,13,14,2019-08-20T06:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,14,15,2019-08-20T07:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,15,16,2019-08-20T08:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,16,17,2019-08-20T09:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,17,18,2019-08-20T10:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,18,19,2019-08-20T11:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,19,20,2019-08-20T12:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,20,21,2019-08-20T13:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,21,22,2019-08-20T14:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,22,23,2019-08-20T15:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,23,24,2019-08-20T16:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,24,25,2019-08-20T17:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,25,26,2019-08-20T18:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,26,27,2019-08-20T19:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,27,28,2019-08-20T20:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,28,29,2019-08-20T21:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,29,30,2019-08-20T22:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,30,31,2019-08-20T23:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,31,32,2019-08-21T00:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,32,33,2019-08-21T01:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,33,34,2019-08-21T02:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,34,35,2019-08-21T03:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,35,36,2019-08-21T04:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,36,37,2019-08-21T05:37:53+00:00,0,stream
3w_own_history,WELL-00041_20190819163753,WELL-00041,normal,37,38,2019-08-21T06:37:53+00:00,0,stream
